pga_g,annual_rate,return_period_yr,prob_50yr
0.001,8.550788165774486,0.11694828366847106,1.0
0.0011463626662674231,8.534904891637956,0.1171659219049701,1.0
0.0013141473626117567,8.508198422462385,0.11753369518979634,1.0
0.0015064894744719155,8.465114663191217,0.11813189068168103,1.0
0.0017269832906594343,8.398412341320467,0.1190701241328634,1.0
0.001979749169679639,8.299278316723386,0.12049240450039601,1.0
0.0022695105366946685,8.157796666925561,0.12258211877900006,1.0
0.0026016821499673134,7.963826909859555,0.12556777179096618,1.0
0.002982471286216891,7.708257770876972,0.12973100144343377,1.0
0.0034189937357336263,7.384489714302049,0.13541897120707355,1.0
0.003919406774847221,6.989893820748007,0.14306368961309734,1.0
0.004493061600600462,6.526935654443311,0.1532112545523924,1.0
0.005150678076168122,6.003672221685893,0.16656472290207572,1.0
0.005904545052481256,5.433436932690724,0.18404557049027606,1.0
0.006768750009458534,4.833699808942564,0.20688086549147192,1.0
0.007759442308140531,4.224279876267118,0.23672673906343372,1.0
0.008895134973108237,3.6252358783183403,0.2758441198214876,1.0
0.01019705064458096,3.054824499013488,0.32735104760451406,1.0
0.011689518164985783,2.5278761866130455,0.3955889949419722,1.0
0.013400427210994584,2.054815962869067,0.4866615882250278,1.0
0.015361749466718281,1.6413940705297025,0.6092382188740849,1.0
0.017610136077199343,1.2890396285973793,0.7757713400076869,1.0
0.02018760254679039,0.9956485490503467,1.0043704688303958,1.0
0.023142313881085664,0.7565809355500093,1.3217356571019505,1.0
0.02652948464431896,0.5656659537763329,1.7678278024761676,0.9999999999994792
0.030412410751562157,0.4160715717548299,2.403432649297294,0.9999999990771723
0.03486365227678086,0.3009666749916688,3.3226269985794326,0.9999997085314565
0.039966389379830825,0.2139634043307869,4.673696434807153,0.9999774137719678
0.04581597669054491,0.1493675402150207,6.694895012400011,0.9994291459645952
0.0525217251966192,0.10228316726628683,9.776779764715071,0.9939889651865268
0.06020894493336132,0.06861956825445653,14.573102475547191,0.9676447315251823
0.06902128664695653,0.04504034508047374,22.202316572248648,0.8948131781408455
0.07912342618981323,0.028883428530467124,34.62192858943907,0.7640585095516752
0.090704141811168,0.018070076731358423,55.34010811722905,0.5948524011113288
0.103979841848149,0.011013094756938138,90.80099845413662,0.42342781685922204
0.11919860873910919,0.006529594446561939,153.14886830782197,0.27854099559072965
0.13664483492953258,0.0037610111965105447,265.8859407086576,0.17142718632327203
0.1566445373014909,0.0021018909096566815,475.7620842288803,0.09976059500662426
0.17957144943716408,0.0011383714188650154,878.4479155292083,0.05532901009765634
0.2058540055622932,0.0005968222313972977,1675.5408015863798,0.029400261633778402
0.23598334667821938,0.00030258719192588826,3304.832546398484,0.015015485837719722
0.2705224984927535,0.00014821624601795566,6746.898716344866,0.007383419939735236
0.3101168926574778,7.008295075071839e-05,14268.805598054096,0.0034980151775427792
0.3555064279213946,3.196437553367219e-05,31284.828291000755,0.0015969423051720444
0.4075392965871778,1.4052556944055919e-05,71161.42663438836,0.0007023810620597759
0.46718783464442726,5.951237437028106e-06,168032.28077879784,0.00029751760470841937
0.5355666917706902,2.4264784339072134e-06,412119.87958605494,0.00012131656224600995
0.6139536607422716,9.52010367001805e-07,1050408.7294231157,4.759938546339271e-05
0.7038135554931554,3.5925585964073825e-07,2783531.494795983,1.796263165210199e-05
0.8068255840302895,1.3034176547924599e-07,7672137.90854496,6.5170670378034146e-06
0.9249147277217336,4.544846258724937e-08,22002944.50181361,2.272420547400067e-06
1.0602877133410942,1.5225261422544516e-08,65680317.2206468,7.612627813680106e-07
1.2154742500762872,4.898785882566111e-09,204132212.34241292,2.449392640935244e-07
1.3933743020968492,1.5134604909653725e-09,660737433.1669155,7.567302173772106e-08
1.597312280060254,4.488534513533162e-10,2227898653.747562,2.2442672276135056e-08
1.8310991642315715,1.2775883236943145e-10,7827247490.086389,6.387941620111803e-09
2.0991037201085545,3.4893211835530284e-11,28658869373.032097,1.744660638181017e-09
2.4063341373555094,9.142640544917159e-12,109377591198.85217,4.571319989210565e-10
2.7585316176291843,2.29780244286708e-12,435198423217.0331,1.1489009743570477e-10
3.1622776601683795,5.538527864550879e-13,1805533933304.6584,2.7692625970132667e-11
