pga_g,annual_rate,return_period_yr,prob_50yr
0.001,8.559691593266162,0.11682663903296371,1.0
0.0011463626662674231,8.550489351181964,0.1169523706689099,1.0
0.0013141473626117567,8.534361313261767,0.11717338454443847,1.0
0.0015064894744719155,8.507248161343268,0.11754682372426563,1.0
0.0017269832906594343,8.463517679183031,0.11815418102801532,1.0
0.001979749169679639,8.395831218522508,0.11910672975343342,1.0
0.0022695105366946685,8.295264475814927,0.12055070732410374,1.0
0.0026016821499673134,8.15178812358286,0.12267247195827286,1.0
0.002982471286216891,7.955163810076307,0.12570451393261856,1.0
0.0034189937357336263,7.696220295612756,0.12993391061974302,1.0
0.003919406774847221,7.368359297870587,0.1357154231456919,1.0
0.004493061600600462,6.969033421779202,0.14349192197512792,1.0
0.005150678076168122,6.500879231262329,0.15382534645330148,1.0
0.005904545052481256,5.972209237089888,0.1674422245271627,1.0
0.006768750009458534,5.39667621929326,0.185299239636607,1.0
0.007759442308140531,4.792099350596436,0.20867680881356054,1.0
0.008895134973108237,4.178634770096951,0.23931261165875914,1.0
0.01019705064458096,3.576624563573308,0.2795932260222827,1.0
0.011689518164985783,3.004521198327719,0.3328317339070825,1.0
0.013400427210994584,2.4772433444627366,0.4036745127341858,1.0
0.015361749466718281,2.005192941147161,0.4987051268133354,1.0
0.017610136077199343,1.5939972274665388,0.6273536633369031,1.0
0.02018760254679039,1.244884963592664,0.8032870741036662,1.0
0.023142313881085664,0.9555027665698619,1.046569444890126,1.0
0.02652948464431896,0.7209415559011688,1.387074987999563,0.9999999999999998
0.030412410751562157,0.5347670706127413,1.8699730311632508,0.9999999999975584
0.03486365227678086,0.3899095053181881,2.564697670511889,0.9999999965863211
0.039966389379830825,0.2793390051343372,3.57987957864706,0.9999991405302922
0.04581597669054491,0.19651524002020607,5.088663860864827,0.9999459587006541
0.0525217251966192,0.135639847458493,7.372464793622013,0.9988659867312697
0.06020894493336132,0.09175909667275588,10.898102054844108,0.9898263560945142
0.06902128664695653,0.06076575962217928,16.456636207918045,0.9520831461290762
0.07912342618981323,0.03934109124811342,25.418715350148158,0.8601317767873611
0.090704141811168,0.02486641288565562,40.21488763169607,0.7115751304009501
0.103979841848149,0.015323224764546582,65.26041452538794,0.5352061189508115
0.11919860873910919,0.009192905075343124,108.77954159258793,0.36849236927136675
0.13664483492953258,0.005362067371366934,186.49523229415772,0.23517128223298345
0.1566445373014909,0.0030368600919761846,329.28747776104075,0.14087685146258855
0.17957144943716408,0.0016680051035250294,599.518549365754,0.0800171543782916
0.2058540055622932,0.0008874660594973861,1126.8036555294825,0.04340320961617472
0.23598334667821938,0.00045690528602258665,2188.637406025909,0.022586287133348204
0.2705224984927535,0.0002274028445157747,4397.482371556839,0.011305746452781151
0.3101168926574778,0.0001093131459195442,9148.030564741153,0.0054507477669649695
0.3555064279213946,5.0710981240732555e-05,19719.594761001597,0.0025323372726370197
0.4075392965871778,2.2686313846098062e-05,44079.43955919464,0.00113367259943975
0.46718783464442726,9.7806543030559e-06,102242.6484992478,0.0004889131581444772
0.5355666917706902,4.061176194313177e-06,246234.08395830984,0.00020303819467093476
0.6139536607422716,1.6232271577479459e-06,616056.7208519313,8.115806439346063e-05
0.7038135554931554,6.24219333722048e-07,1602001.0050590318,3.1210479628951404e-05
0.8068255840302895,2.3085192844206955e-07,4331781.011094919,1.1542529806618518e-05
0.9249147277217336,8.207199638467326e-08,12184423.96981521,4.103591399462481e-06
1.0602877133410942,2.8039188665750613e-08,35664370.03298469,1.4019584505531313e-06
1.2154742500762872,9.202455801117906e-09,108666645.25338127,4.601226841760564e-07
1.3933743020968492,2.900562922476223e-09,344760664.3010853,1.450281356119021e-07
1.597312280060254,8.77779899771171e-10,1139237752.2664742,4.388899399465629e-08
1.8310991642315715,2.5498160577048167e-10,3921851527.2044244,1.2749080235963106e-08
2.0991037201085545,7.108151981809675e-11,14068354229.890966,3.5540760334740185e-09
2.4063341373555094,1.9012689292736413e-11,52596452011.76453,9.506344600396233e-10
2.7585316176291843,4.878533300175269e-12,204979640082.41443,2.439266566511833e-10
3.1622776601683795,1.2006491716001494e-12,832882763469.7512,6.003242347674131e-11
