pga_g,annual_rate,annual_prob,prob_50yr,return_period_yr
0.001,0.7233174063630965,0.7233174063630965,0.9999999999999998,1.3825189207433677
0.0011513953993264468,0.6754643610938397,0.6754643610938397,0.9999999999999979,1.4804630082638421
0.0013257113655901094,0.6292676047531989,0.6292676047531989,0.9999999999999784,1.5891490241138406
0.0015264179671752333,0.584595479091404,0.584595479091404,0.9999999999997978,1.7105845593507332
0.0017575106248547913,0.5414129931774441,0.5414129931774441,0.9999999999982486,1.847018842549753
0.0020235896477251575,0.4997349501446594,0.4997349501446594,0.9999999999859268,2.001060761730849
0.002329951810515372,0.45959702243524175,0.45959702243524175,0.9999999998952925,2.1758191441305565
0.0026826957952797246,0.421040064394124,0.421040064394124,0.9999999992801679,2.3750708888927194
0.0030888435964774815,0.38410363559649796,0.38410363559649796,0.9999999954365265,2.6034640324271834
0.0035564803062231283,0.3488251461004466,0.3488251461004466,0.9999999733707954,2.866765802807241
0.004094915062380427,0.3152415999900367,0.3152415999900367,0.9999998572370108,3.172170170534616
0.004714866363457394,0.2833917413777421,0.2833917413777421,0.9999992981787317,3.52868434040591
0.005428675439323859,0.2533173397364328,0.2533173397364328,0.9999968429325609,3.947617644494698
0.006250551925273976,0.22506311063748297,0.22506311063748297,0.999987033682597,4.443198164139547
0.0071968567300115215,0.19867517741015153,0.19867517741015153,0.9999514908865025,5.033341422092038
0.008286427728546842,0.1741980803747381,0.1741980803747381,0.9998350559147449,5.7405913879692685
0.009540954763499945,0.1516703425703153,0.1516703425703153,0.9994912313322506,6.593246794681655
0.010985411419875584,0.1311187235543908,0.1311187235543908,0.9985783486744739,7.626675831580827
0.012648552168552958,0.11255161676115681,0.11255161676115681,0.9964027328185472,8.88481239787143
0.014563484775012436,0.0959524703146665,0.0959524703146665,0.9917506718287004,10.421826522241693
0.016768329368110083,0.08127442945283572,0.08127442945283572,0.9828150533414947,12.303992863835592
0.019306977288832496,0.068437429097835,0.068437429097835,0.9673487276579962,14.611887284229308
0.022229964825261943,0.05732864912262108,0.05732864912262108,0.9430984362687135,17.443285605092235
0.025595479226995357,0.047806662546420325,0.047806662546420325,0.9084008353899277,20.917586519012886
0.029470517025518096,0.03970892051244993,0.03970892051244993,0.8626806474938365,25.183258247639095
0.03393221771895328,0.03286159580044285,0.03286159580044285,0.8066164564908644,30.430658513136596
0.03906939937054617,0.027090374455883807,0.027090374455883807,0.7419285315163857,36.91348015984357
0.044984326689694466,0.022230616346524335,0.022230616346524335,0.6709451475448858,44.98300831665182
0.0517947467923121,0.018135430256144194,0.018135430256144194,0.5961741316238394,55.140682403231374
0.05963623316594643,0.014680615405002451,0.014680615405002451,0.5200295647710297,68.11703545201844
0.06866488450043001,0.011766042187547045,0.011766042187547045,0.44473072869808383,84.99034629149817
0.07906043210907697,0.009313750960886638,0.009313750960886638,0.37229661944078873,107.36812742787824
0.09102981779915217,0.007263666614256086,0.007263666614256086,0.30454107716890744,137.67151675674967
0.10481131341546852,0.005568195340103692,0.005568195340103692,0.24301343016645993,179.5914006101262
0.1206792640639329,0.004186997311860677,0.004186997311860677,0.18888859397788715,238.83464103673043
0.13894954943731375,0.0030829344533942387,0.0030829344533942387,0.1428537510011063,324.3662864447291
0.15998587196060574,0.002219698385515098,0.002219698385515098,0.1050477546447125,450.5116580367933
0.18420699693267165,0.0015611026405700297,0.0015611026405700297,0.07508656721588014,640.5728707465734
0.21209508879201905,0.0010716294208880286,0.0010716294208880286,0.05217128273741256,933.1584039297173
0.244205309454865,0.0007176376043994897,0.0007176376043994897,0.03524575668787511,1393.4609806808935
0.28117686979742307,0.00046866252189687067,0.00046866252189687067,0.02316070245684132,2133.731530211947
0.32374575428176433,0.0002984022261873606,0.0002984022261873606,0.01480935795028071,3351.181433117462
0.3727593720314938,0.00018519901870278497,0.00018519901870278497,0.00921720961871697,5399.5966447578285
0.42919342601287785,0.00011201261315820425,0.00011201261315820425,0.0055849763643005534,8927.56602854735
0.49417133613238334,6.60009727380811e-05,6.60009727380811e-05,0.0032946094612275045,15151.291844870373
0.5689866029018293,3.787069209580596e-05,3.787069209580596e-05,0.0018917429991414103,26405.643643115418
0.655128556859551,2.1148621708447288e-05,2.1148621708447288e-05,0.001056872202182979,47284.40528115244
0.7543120063354615,1.148639714207763e-05,1.148639714207763e-05,0.0005741549670228441,87059.50069728501
0.868511373751352,6.0624897330438305e-06,6.0624897330438305e-06,0.0003030785490667487,164948.73295198538
1.0,3.106571595740408e-06,3.106571595740408e-06,0.0001553165169277948,321898.2628216762
