pga_g,annual_rate,return_period_yr,prob_50yr
0.001,8.569814724054973,0.1166886370592188,1.0
0.0011463626662674231,8.569749063836342,0.11668953111123408,1.0
0.0013141473626117567,8.56959471695059,0.11669163280522567,1.0
0.0015064894744719155,8.569247081990905,0.11669636672066509,1.0
0.0017269832906594343,8.568496811098633,0.11670658483582749,1.0
0.001979749169679639,8.566945049972947,0.11672772431324954,1.0
0.0022695105366946685,8.563869014729084,0.11676965146011575,1.0
0.0026016821499673134,8.558024208761738,0.11684940070351707,1.0
0.002982471286216891,8.547377392342137,0.11699495109411354,1.0
0.0034189937357336263,8.52878199344547,0.11725003649624517,1.0
0.003919406774847221,8.497636149321371,0.11767978558129497,1.0
0.004493061600600462,8.447599857975225,0.1183768190743455,1.0
0.005150678076168122,8.370482519033715,0.11946742588925921,1.0
0.005904545052481256,8.256430274509395,0.12111771876610694,1.0
0.006768750009458534,8.094526640998302,0.12354026916596442,1.0
0.007759442308140531,7.873857604798112,0.12700255074344086,1.0
0.008895134973108237,7.584984929735301,0.13183941817467762,1.0
0.01019705064458096,7.22163967371026,0.13847270774813253,1.0
0.011689518164985783,6.782330537610714,0.1474419441008667,1.0
0.013400427210994584,6.271504332956962,0.15945137672072823,1.0
0.015361749466718281,5.699933248915323,0.17544065102697412,1.0
0.017610136077199343,5.084141988605448,0.1966900220806568,1.0
0.02018760254679039,4.444896999157805,0.22497709175026429,1.0
0.023142313881085664,3.8050003412373323,0.2628120657867836,1.0
0.02652948464431896,3.1867942033013406,0.31379497269201,1.0
0.030412410751562157,2.6098382572334518,0.38316550737517574,1.0
0.03486365227678086,2.089157471169422,0.4786618595295463,1.0
0.039966389379830825,1.6342997538650743,0.6118828554156159,1.0
0.04581597669054491,1.2492457181132015,0.8004830318813101,1.0
0.0525217251966192,0.9330368225192902,1.0717690619110858,1.0
0.06020894493336132,0.6808766248713466,1.4686948611122501,0.9999999999999983
0.06902128664695653,0.4854281841745604,2.0600369582998894,0.999999999971222
0.07912342618981323,0.3380671310593084,2.9579923870935745,0.9999999543999285
0.090704141811168,0.22992658785770345,4.349214283207987,0.9999898326544809
0.103979841848149,0.15265614868207913,6.550669649622791,0.9995157006903929
0.11919860873910919,0.09888931716705178,10.112315755105474,0.9928772818114089
0.13664483492953258,0.06246090157227186,16.010015462920055,0.9559770891133855
0.1566445373014909,0.038437407793182964,26.016322572547523,0.8536669937336039
0.17957144943716408,0.023025508360192133,43.43009432655391,0.6837668174334628
0.2058540055622932,0.013414256233302037,74.54755467674865,0.488656044088035
0.23598334667821938,0.007592793011019609,131.70384054308803,0.3158921173000031
0.2705224984927535,0.004171410454566107,239.7270685519284,0.18825621370258394
0.3101168926574778,0.002222196723746621,450.0051635005569,0.10515954233297864
0.3555064279213946,0.0011467871380413507,872.0014088298417,0.055726430765526414
0.4075392965871778,0.0005727734490099998,1745.89098312506,0.02823247258220707
0.46718783464442726,0.00027663188367808416,3614.9123040484283,0.013736377191542415
0.5355666917706902,0.00012908727030802708,7746.697235240992,0.006433578852504951
0.6139536607422716,5.815582281018236e-05,17195.182729405256,0.0029035676105567676
0.7038135554931554,2.5276847279859195e-05,39561.895869696076,0.0012630440515815078
0.8068255840302895,1.0592243375157788e-05,94408.70687934919,0.0005294719489883359
0.9249147277217336,4.276879520278073e-06,233815.33084078605,0.0002138211130205958
1.0602877133410942,1.6630327880558681e-06,601311.0548283465,8.314818240107158e-05
1.2154742500762872,6.224302668357188e-07,1606605.6766226233,3.112102907254499e-05
1.3933743020968492,2.2412857942173322e-07,4461724.616200518,1.1206366179350447e-05
1.597312280060254,7.761374835826619e-08,12884315.229616093,3.880679888101923e-06
1.8310991642315715,2.5837436776058973e-08,38703529.6367557,1.2918710043940962e-06
2.0991037201085545,8.265684459136164e-09,120982116.47732179,4.1328413757923954e-07
2.4063341373555094,2.540326834413923e-09,393650134.4838604,1.2701633367306897e-07
2.7585316176291843,7.498196509056374e-10,1333654031.0622602,3.749098187455502e-08
3.1622776601683795,2.1250367759758786e-10,4705800912.743127,1.06251838438709e-08
