pga_g,annual_rate,return_period_yr,prob_50yr
0.001,8.569836965947744,0.11668833420909885,1.0
0.0011463626662674231,8.569803388419823,0.11668879140812925,1.0
0.0013141473626117567,8.569721822052587,0.11668990204870895,1.0
0.0015064894744719155,8.569531989696996,0.11669248696454873,1.0
0.0017269832906594343,8.569108676551998,0.11669825156218881,1.0
0.001979749169679639,8.568204142535356,0.11671057124277354,1.0
0.0022695105366946685,8.566351878384998,0.11673580705028529,1.0
0.0026016821499673134,8.562716550539507,0.11678536759890686,1.0
0.002982471286216891,8.555877436887615,0.11687871961426456,1.0
0.0034189937357336263,8.543542684597051,0.1170474634372549,1.0
0.003919406774847221,8.522212191199031,0.1173404249465543,1.0
0.004493061600600462,8.486838177103376,0.11782951190207656,1.0
0.005150678076168122,8.430570031654787,0.11861594129996403,1.0
0.005904545052481256,8.344702795402307,0.11983650281121712,1.0
0.006768750009458534,8.218960260533391,0.12166989111772422,1.0
0.007759442308140531,8.042216934125761,0.12434382312626663,1.0
0.008895134973108237,7.803688023464349,0.1281445384532508,1.0
0.01019705064458096,7.494498903416715,0.1334312023908768,1.0
0.011689518164985783,7.1094111847354515,0.14065862474618016,1.0
0.013400427210994584,6.648373922355559,0.15041271921205268,1.0
0.015361749466718281,6.117531212894036,0.16346463388568924,1.0
0.017610136077199343,5.529381169058,0.1808520645304622,1.0
0.02018760254679039,4.901943687512778,0.20400071150294977,1.0
0.023142313881085664,4.257016317016202,0.2349063112590823,1.0
0.02652948464431896,3.6178138194864435,0.2764100227086733,1.0
0.030412410751562157,3.006430384188887,0.332620374401183,1.0
0.03486365227678086,2.4415903114097346,0.40956912194766054,1.0
0.039966389379830825,1.9370598684961413,0.5162463051678219,1.0
0.04581597669054491,1.5009161038773204,0.6662597579016558,1.0
0.0525217251966192,1.1356670724057631,0.8805397499829153,1.0
0.06020894493336132,0.8390509896320326,1.1918226810489216,1.0
0.06902128664695653,0.6052473457042339,1.6522170763697488,0.9999999999999281
0.07912342618981323,0.42621948964459244,2.3462089939478377,0.9999999994444011
0.090704141811168,0.29295857762546784,3.4134518542018846,0.9999995650039478
0.103979841848149,0.1964825900712645,5.089509455455054,0.9999458704063203
0.11919860873910919,0.1285309664632211,7.780226256107303,0.9983819738898243
0.13664483492953258,0.08196424173029286,12.200442276896142,0.9833976675842121
0.1566445373014909,0.05092017323856466,19.638582047137355,0.921606060893425
0.17957144943716408,0.030794638556253216,32.47318516738811,0.7855614212585479
0.2058540055622932,0.01811404403625902,55.20578386572829,0.5957420852282059
0.23598334667821938,0.010354302964575257,96.57820554616357,0.4041195076587244
0.2705224984927535,0.005746283066766652,174.02553761812592,0.24972400989701005
0.3101168926574778,0.003093177480847794,323.29215060944864,0.14329262723399117
0.3555064279213946,0.0016135011943903558,619.7702260628566,0.07750660198790404
0.4075392965871778,0.0008148659476400643,1227.1957159286173,0.03992444777444515
0.46718783464442726,0.0003980863312739317,2512.0179253577,0.019707533428763302
0.5355666917706902,0.00018796799411468796,5320.05464392972,0.009354372782717224
0.6139536607422716,8.571742612534468e-05,11666.239237488291,0.004276700066769279
0.7038135554931554,3.7724083519490694e-05,26508.264925331732,0.001884426410796225
0.8068255840302895,1.6011845161384457e-05,62453.764067846845,0.0008002718695933053
0.9249147277217336,6.550409655209211e-06,152662.20780630878,0.00032746685378215457
1.0602877133410942,2.5813857805886155e-06,387388.82329009223,0.00012906095994713596
1.2154742500762872,9.79418446255337e-07,1021014.0556606358,4.896972325674209e-05
1.3933743020968492,3.5760812188605893e-07,2796357.0702083213,1.7880246240831177e-05
1.597312280060254,1.255974791975326e-07,7961943.23635474,6.2798542415087866e-06
1.8310991642315715,4.2414678944903604e-08,23576743.35573761,2.120731698473932e-06
2.0991037201085545,1.3767515845457066e-08,72634744.8025618,6.883755553355186e-07
2.4063341373555094,4.293934865487866e-09,232886625.28102472,2.1469672029095221e-07
2.7585316176291843,1.2864256716148522e-09,777347671.1986775,6.432128152322747e-08
3.1622776601683795,3.7010403706985e-10,2701942966.948154,1.8505201704321905e-08
