pga_g,annual_rate,annual_prob,prob_50yr,return_period_yr
0.001,0.6938721669675157,0.6938721669675157,0.9999999999999991,1.4411876532969738
0.0011513953993264468,0.6447520390962872,0.6447520390962872,0.99999999999999,1.5509838501660949
0.0013257113655901094,0.5971247269801799,0.5971247269801799,0.999999999999892,1.6746919945138907
0.0015264179671752333,0.5509091497880538,0.5509091497880538,0.9999999999989106,1.8151813241524863
0.0017575106248547913,0.5061402034638806,0.5061402034638806,0.9999999999897834,1.9757371438907294
0.0020235896477251575,0.4629238189909296,0.4629238189909296,0.9999999999113381,2.1601826455587796
0.002329951810515372,0.42140296750851375,0.42140296750851375,0.9999999992931117,2.3730255292513966
0.0026826957952797246,0.38173072494317456,0.38173072494317456,0.9999999948616625,2.619647659089696
0.0030888435964774815,0.3440495531211406,0.3440495531211406,0.9999999661889328,2.9065580551645063
0.0035564803062231283,0.3084773332158326,0.3084773332158326,0.999999799783521,3.241729269295547
0.004094915062380427,0.27510050286598947,0.27510050286598947,0.9999989376478973,3.635035158358591
0.004714866363457394,0.24397352208750855,0.24397352208750855,0.9999949628801843,4.098805441851676
0.005428675439323859,0.21512263880968338,0.21512263880968338,0.9999786856912926,4.648511219150156
0.006250551925273976,0.1885512278394545,0.1885512278394545,0.9999195247916655,5.303598451511909
0.0071968567300115215,0.16424416642979142,0.16424416642979142,0.9997286791045349,6.088496302408796
0.008286427728546842,0.14216969210495364,0.14216969210495364,0.9991818661510693,7.033847968537288
0.009540954763499945,0.12227855222550267,0.12227855222550267,0.997788153542759,8.178049067475284
0.010985411419875584,0.1045014813816872,0.1045014813816872,0.9946200385436663,9.569242337795602
0.012648552168552958,0.08874672491855105,0.08874672491855105,0.9881725981142477,11.268021450005827
0.014563484775012436,0.07489930553143274,0.07489930553143274,0.9763635502280004,13.35125863857754
0.016768329368110083,0.06282311089450061,0.06282311089450061,0.9567671884205564,15.917709036715939
0.019306977288832496,0.05236595152695415,0.05236595152695415,0.9270730902967246,19.096377910468664
0.022229964825261943,0.04336683935446191,0.04336683935446191,0.8856329158870619,23.05909341989232
0.025595479226995357,0.03566414134608607,0.03566414134608607,0.8319018203007896,28.039368459651534
0.029470517025518096,0.029103103919974237,0.029103103919974237,0.7666358560907525,34.36059613262327
0.03393221771895328,0.023541506759961094,0.023541506759961094,0.6918212594889074,42.478164639010245
0.03906939937054617,0.018852757019099442,0.018852757019099442,0.6104012247996522,53.042639810554775
0.044984326689694466,0.014926386501934645,0.014926386501934645,0.5258916159522153,66.99545130165212
0.0517947467923121,0.011666479075662302,0.011666479075662302,0.44195962008673273,85.71566395607069
0.05963623316594643,0.008988899867250913,0.008988899867250913,0.36201786229862365,111.24831901212748
0.06866488450043001,0.006818268455616433,0.006818268455616433,0.28887952762565694,146.66480302286527
0.07906043210907697,0.005085444423165292,0.005085444423165292,0.22451932893586934,196.63964774539375
0.09102981779915217,0.0037259665529307665,0.0037259665529307665,0.16997406164239548,268.3867355742689
0.10481131341546852,0.0026795243940447,0.0026795243940447,0.125389137137214,373.2005583612231
0.1206792640639329,0.0018902480638592351,0.0018902480638592351,0.09018355007294121,529.0310933890574
0.13894954943731375,0.0013074421185333177,0.0013074421185333177,0.06328116011294893,764.8522147365079
0.15998587196060574,0.000886372130293179,0.000886372130293179,0.04335088572693946,1128.1943168375985
0.18420699693267165,0.0005888039811215036,0.0005888039811215036,0.02901105803970383,1698.3580819125666
0.21209508879201905,0.00038313909136343717,0.00038313909136343717,0.018974626255378713,2610.018195849983
0.244205309454865,0.00024412876307394285,0.00024412876307394285,0.012132241785458353,4096.1990197653
0.28117686979742307,0.00015225094872395382,0.00015225094872395382,0.007583645382882143,6568.103570987265
0.32374575428176433,9.288038143853583e-05,9.288038143853583e-05,0.004633252288853362,10766.536318132545
0.3727593720314938,5.538488290522958e-05,5.538488290522958e-05,0.0027654133256675983,18055.4683434309
0.42919342601287785,3.225363528619763e-05,3.225363528619763e-05,0.0016113820918199906,31004.257074486493
0.49417133613238334,1.8325107688054944e-05,1.8325107688054944e-05,0.0009158357506117154,54569.93852493653
0.5689866029018293,1.0146348278639453e-05,1.0146348278639453e-05,0.0005071887502113848,98557.62610724143
0.655128556859551,5.468293464177981e-06,5.468293464177981e-06,0.00027337729882348505,182872.4091987489
0.7543120063354615,2.8650955188054457e-06,2.8650955188054457e-06,0.0001432445154647688,349028.5030416485
0.868511373751352,1.4575871899915419e-06,1.4575871899915419e-06,7.287670386357803e-05,686065.3049549665
1.0,7.191326985064195e-07,7.191326985064195e-07,3.5955988493263646e-05,1390563.9419218723
