pga_g,annual_rate,annual_prob,prob_50yr,return_period_yr
0.001,2.345040453856176,2.345040453856176,1.0,0.42643187598559484
0.0011513953993264468,2.1950498276717996,2.1950498276717996,1.0,0.45557052390954583
0.0013257113655901094,2.04651124640165,2.04651124640165,1.0,0.48863645472668915
0.0015264179671752333,1.9000030242040524,1.9000030242040524,1.0,0.5263149517453632
0.0017575106248547913,1.7561689764827213,1.7561689764827213,1.0,0.5694212876956826
0.0020235896477251575,1.6156990598323493,1.6156990598323493,1.0,0.6189271411123823
0.0023299518105153716,1.4793020171425908,1.4793020171425908,1.0,0.6759944814592985
0.0026826957952797246,1.3476727994831004,1.3476727994831004,1.0,0.7420198733576502
0.0030888435964774815,1.2214596852192094,1.2214596852192094,1.0,0.8186925955075913
0.0035564803062231283,1.1012361158885706,1.1012361158885706,1.0,0.9080704724191826
0.004094915062380427,0.9874806590576747,0.9874806590576747,1.0,1.012678061922015
0.004714866363457394,0.880566171097605,0.880566171097605,1.0,1.1356329970676973
0.005428675439323859,0.7807572289666367,0.7807572289666367,1.0,1.280807865619816
0.006250551925273976,0.6882138483932924,0.6882138483932924,0.9999999999999989,1.453036730275924
0.0071968567300115215,0.6029993831804782,0.6029993831804782,0.9999999999999195,1.6583764890862238
0.008286427728546842,0.525090838930214,0.525090838930214,0.9999999999960391,1.9044323874271643
0.009540954763499945,0.45439013406594975,0.45439013406594975,0.999999999864155,2.2007520080857677
0.010985411419875584,0.3907349039477187,0.3907349039477187,0.9999999967243358,2.559279936081171
0.012648552168552958,0.3339074356743123,0.3339074356743123,0.9999999438574466,2.994841962655133
0.014563484775012436,0.28364056887622485,0.28364056887622485,0.999999306856261,3.5255887546762756
0.016768329368110083,0.2396201047464757,0.2396201047464757,0.9999937379643207,4.173272526769096
0.019306977288832496,0.20148434237445118,0.20148434237445118,0.9999578475234127,4.963164820726055
0.022229964825261943,0.1688224626312931,0.1688224626312931,0.9997841923662474,5.9233823770477265
0.025595479226995357,0.14117419142823287,0.14117419142823287,0.9991401129988933,7.083447688867117
0.029470517025518096,0.11803321879208693,0.11803321879208693,0.9972651014570352,8.472191220689146
0.03393221771895328,0.0988561944914496,0.0988561944914496,0.9928654758637947,10.115703979344394
0.03906939937054617,0.08307795142770986,0.08307795142770986,0.9842969068700387,12.036888040867838
0.04498432668969446,0.07013222310859206,0.07013222310859206,0.970001597700743,14.258780852442245
0.0517947467923121,0.05947581988808815,0.05947581988808815,0.9488908120395767,16.813555523599945
0.05963623316594643,0.05061325021740262,0.05061325021740262,0.9203937372028108,19.757672066200655
0.06866488450043001,0.0431182956146684,0.0431182956146684,0.8842027869123463,23.19201132012765
0.07906043210907697,0.03664919798993437,0.03664919798993437,0.8399805485374681,27.285726696520015
0.09102981779915217,0.030954952040861673,0.030954952040861673,0.7872734204677356,32.30500886190886
0.10481131341546852,0.025871644226034878,0.025871644226034878,0.7257135309574404,38.652355886746875
0.1206792640639329,0.021309594485877884,0.021309594485877884,0.655437479898795,46.927218660247696
0.13894954943731375,0.01723381978199731,0.01723381978199731,0.5775528754876339,58.025441408213744
0.15998587196060574,0.013641570373445063,0.013641570373445063,0.4944349269170757,73.30534334570591
0.18420699693267165,0.010541023705751836,0.010541023705751836,0.40965678170028585,94.86744626656498
0.21209508879201905,0.007934560549687686,0.007934560549687686,0.3274830931228486,126.03092430107691
0.24420530945486496,0.0058086221794421125,0.0058086221794421125,0.2520589460346665,172.1578662043474
0.28117686979742307,0.004130423791378127,0.004130423791378127,0.18659097451224427,242.10590741013218
0.32374575428176433,0.002850299099153249,0.002850299099153249,0.1328254143639318,350.84037331277773
0.3727593720314938,0.001907553378866248,0.001907553378866248,0.09097044260149711,524.2317258740874
0.4291934260128778,0.0012375301867367549,0.0012375301867367549,0.060001039281050716,808.0610967857692
0.4941713361323833,0.0007780224993083327,0.0007780224993083327,0.038154193017682414,1285.3098732864496
0.5689866029018293,0.0004739039251864611,0.0004739039251864611,0.023416669350110664,2110.1323429776244
0.655128556859551,0.0002796246146942355,0.0002796246146942355,0.013883947237034788,3576.2230771188792
0.7543120063354615,0.00015979979173192415,0.00015979979173192415,0.007958154463656997,6257.830433706529
0.868511373751352,8.843231424893342e-05,8.843231424893342e-05,0.004411854761383283,11308.08357208701
1.0,4.737797808690145e-05,4.737797808690145e-05,0.0023660952776086708,21106.852600712165
