pga_g,annual_rate,return_period_yr,prob_50yr
0.001,8.56527708359421,0.1167504553840276,1.0
0.0011463626662674231,8.56071510854378,0.11681267129214219,1.0
0.0013141473626117567,8.552313486168464,0.11692742573308217,1.0
0.0015064894744719155,8.537475645737137,0.11713064159653701,1.0
0.0017269832906594343,8.512341945954864,0.11747648371611862,1.0
0.001979749169679639,8.471499542332168,0.11804285593158448,1.0
0.0022695105366946685,8.407814435757071,0.11893697317428441,1.0
0.0026016821499673134,8.312501419103484,0.1203007313420527,1.0
0.002982471286216891,8.175543882966869,0.1223160213332626,1.0
0.0034189937357336263,7.9865321414716774,0.12521079015099665,1.0
0.003919406774847221,7.735903025178325,0.1292673908586061,1.0
0.004493061600600462,7.416448336446691,0.13483542993021266,1.0
0.005150678076168122,7.0248459949306,0.1423518751473895,1.0
0.005904545052481256,6.562895733760777,0.15237176401505373,1.0
0.006768750009458534,6.038146578833854,0.16561373377476535,1.0
0.007759442308140531,5.463700292498544,0.18302614463918576,1.0
0.008895134973108237,4.857146190687876,0.20588221164048975,1.0
0.01019705064458096,4.238781685337023,0.2359168445639093,1.0
0.011689518164985783,3.6294392542292746,0.2755246554504888,1.0
0.013400427210994584,3.048322961659613,0.32804922988067026,1.0
0.015361749466718281,2.5112334980936004,0.3982106804322054,1.0
0.017610136077199343,2.029443703607329,0.49274586834929374,1.0
0.02018760254679039,1.6093193590645534,0.6213807063013699,1.0
0.023142313881085664,1.2526160132223092,0.798329248104961,1.0
0.02652948464431896,0.9572656402798712,1.0446421117837623,1.0
0.030412410751562157,0.7184180998408386,1.3919471129994418,0.9999999999999998
0.03486365227678086,0.529517808804924,1.8885106097883915,0.9999999999968255
0.039966389379830825,0.3832542262225402,2.609234110361357,0.9999999952385391
0.04581597669054491,0.2722983208070353,3.6724427717226056,0.9999987778708805
0.0525217251966192,0.18980326684465423,5.268613215274407,0.9999244082450499
0.06020894493336132,0.12969334914019232,7.7104956162327785,0.9984733316348935
0.06902128664695653,0.08678786249377636,11.522348531993295,0.986955557848305
0.07912342618981323,0.05681111805154256,17.60218834441417,0.941606803987878
0.090704141811168,0.03633281044267656,27.52333188146103,0.8374290117986407
0.103979841848149,0.022671765114581226,44.10772584075755,0.6781237923758198
0.11919860873910919,0.013785100216831804,72.54209140815573,0.4980501229762234
0.13664483492953258,0.008156298158829968,122.60464006179139,0.33489802747657493
0.1566445373014909,0.004689963956805633,213.22125483478277,0.20903234065985188
0.17957144943716408,0.002617561369250381,382.03497795598224,0.12267525857582451
0.2058540055622932,0.0014163218334968832,706.0542147620579,0.06836678852283573
0.23598334667821938,0.0007421373240766086,1347.4595166659117,0.03642684355867276
0.2705224984927535,0.0003761993652003631,2658.165038283363,0.01863416481842539
0.3101168926574778,0.00018431159832239398,5425.59453177125,0.009173246601345997
0.3555064279213946,8.719910270134054e-05,11468.007915460197,0.004350464328850223
0.4075392965871778,3.9806432396744635e-05,25121.56804290203,0.0019883422431785647
0.46718783464442726,1.752124357521151e-05,57073.57447018017,0.0008756785483262641
0.5355666917706902,7.431300797716225e-06,134565.94305902923,0.0003714960181453453
0.6139536607422716,3.035273368607103e-06,329459.6165019901,0.00015175215290741395
0.7038135554931554,1.1932552559349398e-06,838043.6583256276,5.966098300946854e-05
0.8068255840302895,4.5129803105804857e-07,2215830.6289427932,2.2564646967482282e-05
0.9249147277217336,1.641346672667916e-07,6092558.1210370185,8.206699688151353e-06
1.0602877133410942,5.7381847980255445e-08,17427113.89051274,2.869088283175003e-06
1.2154742500762872,1.9276714460824926e-08,51876060.20892453,9.638352586049947e-07
1.3933743020968492,6.2206734155698586e-09,160754299.92789498,3.1103362241324817e-07
1.597312280060254,1.927802468743894e-09,518725344.6415462,9.639011877560222e-08
1.8310991642315715,5.73581043189991e-10,1743432792.7549088,2.8679051800040156e-08
2.0991037201085545,1.6380655487091915e-10,6104761807.535772,8.190327749346693e-09
2.4063341373555094,4.489295753775184e-11,22275208737.56357,2.2446479119864193e-09
2.7585316176291843,1.1804591464837134e-11,84712800352.19727,5.902296429383114e-10
3.1622776601683795,2.977632144218475e-12,335837320248.4571,1.4888157373604827e-10
