pga_g,annual_rate,return_period_yr,prob_50yr
0.001,8.503394158586925,0.11760009960142524,1.0
0.0011463626662674231,8.457746006266095,0.1182348109365225,1.0
0.0013141473626117567,8.38760575909194,0.11922353395258554,1.0
0.0015064894744719155,8.284131152593432,0.12071271948500475,1.0
0.0017269832906594343,8.137517757945318,0.12288759665361332,1.0
0.001979749169679639,7.937918316699077,0.12597761278247097,1.0
0.0022695105366946685,7.676709236009298,0.13026414955372798,1.0
0.0026016821499673134,7.34794303426212,0.13609250852070873,1.0
0.002982471286216891,6.949728938287623,0.1438905040584784,1.0
0.0034189937357336263,6.485238654282367,0.154196330051736,1.0
0.003919406774847221,5.963068047484616,0.16769890801796689,1.0
0.004493061600600462,5.396801605717796,0.18529493449240775,1.0
0.005150678076168122,4.803798936664059,0.20816857932327162,1.0
0.005904545052481256,4.203401873209369,0.2379025442162833,1.0
0.006768750009458534,3.6148921089163304,0.276633429123222,1.0
0.007759442308140531,3.055573027657142,0.32727085589139043,1.0
0.008895134973108237,2.5392961079304035,0.3938099211340215,1.0
0.01019705064458096,2.07562494571077,0.4817826082050499,1.0
0.011689518164985783,1.6696729698566162,0.5989196795141718,1.0
0.013400427210994584,1.322511940697528,0.7561368402258609,1.0
0.015361749466718281,1.031961196788677,0.9690286835511491,1.0
0.017610136077199343,0.7935436448327238,1.260170132432724,1.0
0.02018760254679039,0.601423727562087,1.6627212299281404,0.9999999999999128
0.023142313881085664,0.44920254133164755,2.2261672808785313,0.9999999998239278
0.02652948464431896,0.3305115840804129,3.025612559941928,0.9999999334677606
0.030412410751562157,0.23940127758841873,4.1770871487127605,0.9999936690729518
0.03486365227678086,0.17055499392057635,5.8632114898123575,0.9998021001960541
0.039966389379830825,0.11937389202348048,8.377041102113878,0.997442422100012
0.04581597669054491,0.08197758473182658,12.198456483821788,0.9834087401376183
0.0525217251966192,0.05515713565577726,18.13002049708972,0.9365724381676128
0.06020894493336132,0.03630576765042849,27.543832969696144,0.8372090444458941
0.06902128664695653,0.0233425704475617,42.84018344279892,0.6887405662352144
0.07912342618981323,0.01463707042623904,68.31968220958733,0.51898341119546
0.090704141811168,0.00893799576738014,111.88190574553326,0.3603919987756834
0.103979841848149,0.005307374881697851,188.41706536473185,0.23307690052716235
0.11919860873910919,0.003060403601241885,326.7542880926583,0.1418875951249483
0.13664483492953258,0.0017115126661384488,584.2784688565707,0.08201628971523278
0.1566445373014909,0.0009271871165174696,1078.5309482685834,0.04530117604429773
0.17957144943716408,0.00048603228137013375,2057.4765058423322,0.024008707344633673
0.2058540055622932,0.0002462854273389686,4060.3295566638453,0.012238760996836295
0.23598334667821938,0.0001205294059441205,8296.730512914144,0.006008347548761894
0.2705224984927535,5.692068910823199e-05,17568.304524538475,0.0028419883387236222
0.3101168926574778,2.5920717417781346e-05,38579.179113075406,0.0012951963791093535
0.3555064279213946,1.1374505835343272e-05,87915.90724695609,0.000568563598192906
0.4075392965871778,4.806897068892132e-06,208034.410903347,0.00024031597293416862
0.46718783464442726,1.9552775348524393e-06,511436.3471042835,9.77590980105747e-05
0.5355666917706902,7.651588810439408e-07,1306918.1117464844,3.8257212226389115e-05
0.6139536607422716,2.8794138941928346e-07,3472928.9943928774,1.4396965833718411e-05
0.7038135554931554,1.0415844849301216e-07,9600757.446642349,5.207908863491539e-06
0.8068255840302895,3.6204994880362936e-08,27620498.312579114,1.8102481055271014e-06
0.9249147277217336,1.2088900628768579e-08,82720507.90294765,6.044448487285692e-07
1.0602877133410942,3.876356280696516e-09,257974223.10735506,1.9381779525762255e-07
1.2154742500762872,1.193342834609307e-09,837982154.8326418,5.966713989558059e-08
1.3933743020968492,3.526211653844331e-10,2835904642.6205993,1.763105816898758e-08
1.597312280060254,9.999061443964907e-11,10000938644.132105,4.999530678340136e-09
1.8310991642315715,2.7203962643760957e-11,36759350580.46932,1.3601981763144977e-09
2.0991037201085545,7.099871878127655e-12,140847612064.75677,3.549935900792889e-10
2.4063341373555094,1.7772083120709943e-12,562680240244.1459,8.886047453415813e-11
2.7585316176291843,4.2661442787123384e-13,2344036991411.4404,2.1330714972123133e-11
3.1622776601683795,9.819397577214211e-14,10183924137265.686,4.90973928179983e-12
