pga_g,annual_rate,annual_prob,prob_50yr,return_period_yr
0.001,0.5742740690861756,0.5742740690861756,0.9999999999996613,1.7413288425007047
0.0011513953993264468,0.5273955708364386,0.5273955708364386,0.9999999999964702,1.8961099700060438
0.0013257113655901094,0.48288702922760235,0.48288702922760235,0.999999999967323,2.0708777404925147
0.0015264179671752333,0.4406828816226085,0.4406828816226085,0.9999999997304168,2.269205457488995
0.0017575106248547913,0.4007796624474194,0.4007796624474194,0.9999999980176506,2.495136589250448
0.0020235896477251575,0.36319326610127295,0.36319326610127295,0.9999999870174969,2.7533550132539064
0.002329951810515372,0.3279342703002227,0.3279342703002227,0.9999999243170941,3.049391571928434
0.0026826957952797246,0.2949956534292027,0.2949956534292027,0.9999996071282725,3.3898804554420137
0.0030888435964774815,0.2643490165261569,0.2643490165261569,0.9999981814131714,3.7828777013855532
0.0035564803062231283,0.23594625367215005,0.23594625367215005,0.9999924752478414,4.238253349805295
0.004094915062380427,0.20972395364275043,0.20972395364275043,0.9999720808488128,4.768172555546171
0.004714866363457394,0.18560819797456307,0.18560819797456307,0.9999067671004155,5.387693059425351
0.005428675439323859,0.16351813967627263,0.16351813967627263,0.9997186488385085,6.115529457341945
0.006250551925273976,0.1433677460974015,0.1433677460974015,0.9992294355847912,6.97506954821357
0.0071968567300115215,0.12506606191647504,0.12506606191647504,0.9980759118192991,7.995774270623846
0.008286427728546842,0.10851695013119779,0.10851695013119779,0.9955986655790997,9.215150248795167
0.009540954763499945,0.093619321781967,0.093619321781967,0.9907299461383067,10.681555697753629
0.010985411419875584,0.08026844297099758,0.08026844297099758,0.981928553875423,12.45819606045327
0.012648552168552958,0.06835827998357878,0.06835827998357878,0.9672192556728888,14.628805760475876
0.014563484775012436,0.05778432320244282,0.05778432320244282,0.9443802074591998,17.3057318071647
0.016768329368110083,0.0484461234250496,0.0484461234250496,0.9112832147386771,20.641486445186633
0.019306977288832496,0.040248905899345086,0.040248905899345086,0.8663385668988917,24.845395859972225
0.022229964825261943,0.033103974307511934,0.033103974307511934,0.8089459134515058,30.20785331424936
0.025595479226995357,0.02692800042348133,0.02692800042348133,0.7398247980301935,37.13606596381348
0.029470517025518096,0.021641575102257078,0.021641575102257078,0.6611096770644839,46.20735761029272
0.03393221771895328,0.01716751596175907,0.01716751596175907,0.5761500585592099,58.24954537555211
0.03906939937054617,0.01342940288282772,0.01342940288282772,0.48904315486811356,74.4634745658504
0.044984326689694466,0.010350694075938095,0.010350694075938095,0.40401197464025307,96.61187864924594
0.0517947467923121,0.007854611567495343,0.007854611567495343,0.32478936056991536,127.31374319492635
0.05963623316594643,0.005864810425680218,0.005864810425680218,0.2541572719288171,170.50849514611838
0.06866488450043001,0.0043066869899462965,0.0043066869899462965,0.19372818147131687,232.1970466705475
0.07906043210907697,0.0031090624174451675,0.0031090624174451675,0.1439727942029505,321.64037440642227
0.09102981779915217,0.0022059210138968472,0.0022059210138968472,0.10443103776741813,453.3253882166253
0.10481131341546852,0.0015378987328457997,0.0015378987328457997,0.07401286418630693,650.2378723919963
0.1206792640639329,0.0010532975001591029,0.0010532975001591029,0.05130210841192184,949.399386069888
0.13894954943731375,0.000708518949028176,0.000708518949028176,0.03480579332550082,1411.3948559479281
0.15998587196060574,0.0004679315845618144,0.0004679315845618144,0.02312500138881801,2137.064547451805
0.18420699693267165,0.0003032779716039694,0.0003032779716039694,0.015049505614492475,3297.305091798206
0.21209508879201905,0.00019277722437605193,0.00019277722437605193,0.009592556291021181,5187.334775861762
0.244205309454865,0.00012008322539308376,0.00012008322539308376,0.005986172314248028,8327.557797740461
0.28117686979742307,7.32327492422808e-05,7.32327492422808e-05,0.003654941842465731,13655.092978847935
0.32374575428176433,4.3676455890742346e-05,4.3676455890742346e-05,0.002181439988395928,22895.63060019162
0.3727593720314938,2.5443838885460226e-05,2.5443838885460226e-05,0.0012713830511602575,39302.24540807975
0.42919342601287785,1.4459467354794166e-05,1.4459467354794166e-05,0.0007227120854649272,69158.84074169863
0.49417133613238334,8.005352772820235e-06,8.005352772820235e-06,0.0004001875422368073,124916.4188485483
0.5689866029018293,4.312097526139034e-06,4.312097526139034e-06,0.00021558163524593166,231905.70109748424
0.655128556859551,2.2568738674392015e-06,2.2568738674392015e-06,0.00011283732676192759,443090.7789874257
0.7543120063354615,1.1462670781643593e-06,1.1462670781643593e-06,5.731171152933978e-05,872397.0347306908
0.868511373751352,5.642848145313164e-07,5.642848145313164e-07,2.8213842708568748e-05,1772154.724437481
1.0,2.6893551894731897e-07,2.6893551894731897e-07,1.344668553993067e-05,3718363.43490161
