pga_g,annual_rate,annual_prob,prob_50yr,return_period_yr
0.001,2.48788633933447,2.48788633933447,1.0,0.40194762284337643
0.0011513953993264468,2.342358314661331,2.342358314661331,1.0,0.42692016577514297
0.0013257113655901094,2.196909335203148,2.196909335203148,1.0,0.45518492000377886
0.0015264179671752333,2.0522797510450723,2.0522797510450723,1.0,0.487263005684666
0.0017575106248547913,1.9092713463568294,1.9092713463568294,1.0,0.5237600207577342
0.0020235896477251575,1.768695305759022,1.768695305759022,1.0,0.5653885079832095
0.002329951810515372,1.6313283292849556,1.6313283292849556,1.0,0.6129973850440765
0.0026826957952797246,1.497880388710572,1.497880388710572,1.0,0.6676100491981439
0.0030888435964774815,1.368975755003037,1.368975755003037,1.0,0.7304731266024368
0.0035564803062231283,1.2451467891667876,1.2451467891667876,1.0,0.80311816140904
0.004094915062380427,1.1268381126577198,1.1268381126577198,1.0,0.8874389220306331
0.004714866363457394,1.0144175239468707,1.0144175239468707,1.0,0.9857873867450797
0.005428675439323859,0.9081894937164228,0.9081894937164228,1.0,1.1010917951801857
0.006250551925273976,0.8084071429985417,0.8084071429985417,1.0,1.2370004504052285
0.0071968567300115215,0.7152791678817302,0.7152791678817302,0.9999999999999997,1.3980555353813238
0.008286427728546842,0.6289692339554404,0.6289692339554404,0.999999999999978,1.589902885569194
0.009540954763499945,0.5495870259365068,0.5495870259365068,0.9999999999988363,1.8195480475471213
0.010985411419875584,0.4771723809622941,0.4771723809622941,0.9999999999565156,2.095678710455414
0.012648552168552958,0.41167638412787977,0.41167638412787977,0.9999999988503625,2.429092458433001
0.014563484775012436,0.35294520103818244,0.35294520103818244,0.999999978328332,2.833301025367441
0.016768329368110083,0.3007128729361426,0.3007128729361426,0.9999997048091223,3.325431300083896
0.019306977288832496,0.2546077390185667,0.2546077390185667,0.9999970401943511,3.92761038550787
0.022229964825261943,0.21417374214338386,0.21417374214338386,0.9999776500641503,4.669106445973781
0.025595479226995357,0.17890360773312797,0.17890360773312797,0.9998696360477718,5.589602203504518
0.029470517025518096,0.14827725154773333,0.14827725154773333,0.9993971623154883,6.744122847988456
0.03393221771895328,0.12179714214406795,0.12179714214406795,0.9977342673514413,8.21037326817692
0.03906939937054617,0.09901335821266655,0.09901335821266655,0.9929213205754728,10.099647341040013
0.044984326689694466,0.0795343513107171,0.0795343513107171,0.9812529255024379,12.573183580680716
0.0517947467923121,0.0630237071146759,0.0630237071146759,0.9571986380540578,15.867045049895783
0.05963623316594643,0.04918694446030807,0.04918694446030807,0.9145092608563694,20.330598108344798
0.06866488450043001,0.03775439703291577,0.03775439703291577,0.8485833320117417,26.486981082710994
0.07906043210907697,0.02846606874600981,0.02846606874600981,0.7590831527774746,35.129543489919854
0.09102981779915217,0.021062461241956064,0.021062461241956064,0.6511534234229952,47.47783217319432
0.10481131341546852,0.01528269820313923,0.01528269820313923,0.5342633391947527,65.4334716754787
0.1206792640639329,0.01086884427043453,0.01086884427043453,0.41925424305440495,92.00610249980338
0.13894954943731375,0.007573837578420564,0.007573837578420564,0.3152434319027031,132.03346251432797
0.15998587196060574,0.0051701244532704835,0.0051701244532704835,0.22779577413283514,193.41894165960096
0.18420699693267165,0.0034566676481009636,0.0034566676481009636,0.15872222515273082,289.29596414899294
0.21209508879201905,0.0022630380190940737,0.0022630380190940737,0.10698500001823752,441.88387095693344
0.244205309454865,0.001450343129094018,0.001450343129094018,0.06995020983369415,689.492010504209
0.28117686979742307,0.0009095009874955692,0.0009095009874955692,0.04445655631912593,1099.5040288561222
0.32374575428176433,0.0005577353264633581,0.0005577353264633581,0.02750151985451965,1792.9651441322098
0.3727593720314938,0.0003342042241294201,0.0003342042241294201,0.016571370057870016,2992.182407642913
0.42919342601287785,0.00019550260938710196,0.00019550260938710196,0.009727509175944005,5115.021242606359
0.49417133613238334,0.00011152969303158619,0.00011152969303158619,0.005560964922955214,8966.22211375397
0.5689866029018293,6.197594171495117e-05,6.197594171495117e-05,0.00309400076960753,16135.293346559323
0.655128556859551,3.3505845050174014e-05,3.3505845050174014e-05,0.001673889733761924,29845.538845611252
0.7543120063354615,1.760115554411666e-05,1.760115554411666e-05,0.0008796706399363252,56814.451613335055
0.868511373751352,8.9731535215801e-06,8.9731535215801e-06,0.000448557044274156,111443.54073459652
1.0,4.434097600035888e-06,4.434097600035888e-06,0.00022168030529101657,225525.03129202803
