latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km,shakemapURL,shakemapLastUpdated
19.262,95.071,73.9,4.4,mb,37.0,113.9,,0.54,us,usb000fsnm,2014-11-07T01:50:23.391Z,,"13 km WSW of Thayetmyo, Myanmar",MM,Asia,earthquake,0,0,1,,,2013-03-26 08:21:55,2013-03-26 14:51:55,Magway,Thayet,Thayet,Set Taung,village,4.2,,
23.071,95.976,10.0,4.8,mb,121.0,39.4,,0.62,us,usb000fwr0,2022-05-03T16:12:15.525Z,,"57 km WNW of Mogok, Myanmar",MM,Asia,earthquake,0,0,1,,,2013-03-30 20:04:45,2013-03-31 02:34:45,Sagaing,Kanbalu,Kanbalu,Kyauk Hpyar,village,1.6,,
