latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km
23.03,93.97,109.0,4.0,ml,,,,,,in_cjlMNjN4R0paZnRqckhvTS9JMXE3Zz09,2024-07-31T20:42:28.000Z,"Hakhalay, Chin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1722458410,1722457928,0,,"23.03,93.97",2024-07-31 20:32:08,2024-08-01 03:02:08,Chin,Falam,Falam,Si Thar,village,5.6
21.149,99.976,1.0,2.4,ml,,,,,,th_12193_202407310051,2024-07-31T00:51:34.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1722388731,1722387094,1,,"21.15,99.98",2024-07-31 00:51:34,2024-07-31 07:21:34,Shan,Tachileik,Monghpyak,Shan Htan,village,3.1
20.189,97.813,1.0,1.9,ml,,,,,,th_12191_202407301828,2024-07-30T18:28:05.000Z,"Wan Hat, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1722364885,1722364085,1,,"20.19,97.81",2024-07-30 18:28:05,2024-07-31 00:58:05,Shan,Langkho,Langkho,Ti Nyu,village,3.7
22.144,97.807,10.0,3.2,ml,,,,,,th_12190_202407301127,2024-07-30T11:27:48.000Z,,Myanmar,MM,Asia,earthquake,1722340018,1722338868,0,,"22.14,97.81",2024-07-30 11:27:48,2024-07-30 17:57:48,Shan,Kyaukme,Hsipaw,Man Shoe,village,4.5
21.079,99.958,1.0,2.8,ml,,,,,,th_12189_202407301050,2024-07-30T10:50:39.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1722337732,1722336639,1,,"21.08,99.96",2024-07-30 10:50:39,2024-07-30 17:20:39,Shan,Tachileik,Monghpyak,Nam Ni,village,3.1
19.837,97.346,1.0,2.1,ml,,,,,,th_12186_202407292110,2024-07-29T21:10:04.000Z,,Myanmar,MM,Asia,earthquake,1722295543,1722287404,0,,"19.84,97.35",2024-07-29 21:10:04,2024-07-30 03:40:04,Kayah,Loikaw,Loikaw,Daw Par Pa,village,1.9
20.441,98.401,8.0,1.9,ml,,,,,,th_12187_202407291406,2024-07-29T14:06:30.000Z,"Wan Namhok, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1722296015,1722261990,0,,"20.44,98.40",2024-07-29 14:06:30,2024-07-29 20:36:30,Shan,Langkho,Mongpan,Ton Tit,village,10.1
20.379,98.404,2.0,1.9,ml,,,,,,th_12185_202407291207,2024-07-29T12:07:37.000Z,"Mong Pan, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1722295444,1722254857,0,,"20.38,98.40",2024-07-29 12:07:37,2024-07-29 18:37:37,Shan,Langkho,Mongpan,Ton Tit,village,3.8
24.28,94.33,106.0,3.6,ml,,,,,,in_MWZIcG0xeXlKTlB6QnZ6czNEdGllZz09,2024-07-29T09:21:38.000Z,"Tamu, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1722244692,1722244148,0,,"24.28,94.33",2024-07-29 09:09:08,2024-07-29 15:39:08,Saigang,Tamu,Tamu,,village,2.7
21.83,93.59,120.0,4.3,ml,,,,,,in_TFhTMXJkcnFVWWhmY1k5MHBqY3ladz09,2024-07-28T10:21:27.000Z,,Myanmar,MM,Asia,earthquake,1722161916,1722161468,0,,"21.83,93.59",2024-07-28 10:11:08,2024-07-28 16:41:08,Chin,Mindat,Matupi,Resaw,village,3.0
