latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km,shakemapURL,shakemapLastUpdated
22.929,94.1357,52.67,4.2,mb,,142,3.35,0.62,us,usb000m77k,2014-03-07T00:26:01.000Z,,"47 km E of Falam, Myanmar",MM,Asia,earthquake,0,0,1,,,2014-01-07 16:32:10,2014-01-07 23:02:10,Sagaing,Kale,Kale,Sin,village,6.8,,
21.4081,93.9132,59.42,4.1,mb,,96,1.592,0.63,us,usb000m8r0,2014-03-15T03:39:04.000Z,,"109 km WNW of Chauk, Myanmar",MM,Asia,earthquake,0,0,1,,,2014-01-11 02:04:04,2014-01-11 08:34:04,Chin,Mindat,Mindat,Hleikawng,village,2.2,,
22.1231,92.7127,32.08,4.1,mb,,124,1.133,0.43,us,usc000mi0d,2014-03-22T00:05:26.000Z,,"49 km SW of Saiha, India",MM,Asia,earthquake,0,0,1,,,2014-01-20 13:18:26,2014-01-20 19:48:26,Chin,Mindat,Paletwa,Myeik Wa,village,4.2,,
23.8426,93.9346,70.85,4.0,mb,,101,2.406,0.61,us,usc000mk9k,2014-03-27T18:15:37.000Z,,"52 km WNW of Mawlaik, Myanmar",MM,Asia,earthquake,0,0,1,,,2014-01-24 00:51:35,2014-01-24 07:21:35,Chin,Falam,Tonzang,Khiangkang,village,3.8,,
22.6167,95.7353,24.58,4.1,mb,,77,3.889,1.15,us,usb000m7tx,2014-03-27T18:15:39.000Z,,"6 km NE of Shwebo, Myanmar",MM,Asia,earthquake,0,0,1,,,2014-01-24 23:25:25,2014-01-25 05:55:25,Sagaing,Shwebo,Shwebo,Peik Taw,village,2.2,,
23.0007,95.9078,12.43,5.2,mb,,50,4.006,1.24,us,usb000m8ca,2022-05-03T16:39:26.234Z,,"52 km NNE of Shwebo, Myanmar",MM,Asia,earthquake,0,0,1,,,2014-01-26 12:38:37,2014-01-26 19:08:37,Sagaing,Kanbalu,Kanbalu,Pa Zi Gyi,village,1.4,,
23.8428,93.9581,59.11,5.1,mb,,19,2.425,0.68,us,usc000mcu0,2022-05-03T16:39:38.987Z,,"50 km WNW of Mawlaik, Myanmar",MM,Asia,earthquake,0,0,1,,,2014-01-29 13:46:50,2014-01-29 20:16:50,Chin,Falam,Tonzang,Khiangkang,village,3.8,,
22.8394,94.3778,90.83,4.7,mb,,28,2.53,1.15,us,usc000mdkf,2014-04-08T01:43:17.000Z,,"72 km E of Falam, Myanmar",MM,Asia,earthquake,0,0,1,,,2014-01-30 12:17:14,2014-01-30 18:47:14,Sagaing,Kale,Mingin,Kyauk Tan,village,2.3,,
