latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km
22.098,99.157,10.0,3.1,ml,,,,,,th_8129_202112312334,2021-12-31T23:34:52.000Z,"Man Pangkun, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1640994589,1640993692,0,,"22.10,99.16",2021-12-31 23:34:52,2022-01-01 06:04:52,Shan,Kengtung,Mongyang,四一八乡,village,7.8
21.301,100.977,10.0,2.6,ml,,,,,,th_8127_202112311934,2021-12-31T19:34:15.000Z,,Myanmar - Laos Border Region,MM,Asia,earthquake,1640980349,1640979255,0,,"21.30,100.98",2021-12-31 19:34:15,2022-01-01 02:04:15,,,,Phadeng,village,5.0
20.107,97.874,2.0,2.0,ml,,,,,,th_8115_202112292204,2021-12-29T22:04:24.000Z,,Myanmar,MM,Asia,earthquake,1640816428,1640815464,0,,"20.11,97.87",2021-12-29 22:04:24,2021-12-30 04:34:24,Shan,Langkho,Langkho,Ti Long,village,8.7
20.046,97.857,1.0,2.1,ml,,,,,,th_8114_202112292202,2021-12-29T22:02:16.000Z,,Myanmar,MM,Asia,earthquake,1640815886,1640815336,0,,"20.05,97.86",2021-12-29 22:02:16,2021-12-30 04:32:16,Shan,Langkho,Langkho,Wan Sa Lawng,village,12.8
23.1544,93.9417,166.6,3.5,ml,,,,,,in_Sk8xaEk2RmVOZ2wrS0VIcXdqdGEydz09,2021-12-29T13:15:54.000Z,,"71km ESE of Champhai, Mizoram, India",MM,Asia,earthquake,1640784193,1640783754,0,,"23.15,93.94",2021-12-29 13:15:54,2021-12-29 19:45:54,Chin,Falam,Falam,Myaung Son,village,4.1
19.925,97.871,5.0,2.4,ml,,,,,,th_8105_202112281318,2021-12-28T13:18:23.000Z,"Ta Öngmu, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1640698044,1640697503,0,,"19.93,97.87",2021-12-28 13:18:23,2021-12-28 19:48:23,Shan,Langkho,Langkho,Wan Sa Lawng,village,17.0
22.92,94.08,10.0,4.7,mb,,,,,,gfz2021zjhd,2021-12-28T09:37:00.000Z,"Thangphu, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1640636736,1640635993,0,,"22.76,93.90",2021-12-27 20:13:13,2021-12-28 02:43:13,Saigang,Kale,Kale,Sin,village,3.4
19.633,96.126,1.0,2.7,ml,,,,,,th_8099_202112271600,2021-12-27T16:00:19.000Z,"Yae-o-Zin, Naypyidaw Union Territory, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1640621270,1640620819,0,,"19.63,96.13",2021-12-27 16:00:19,2021-12-27 22:30:19,Mandalay,Det Khi Na,Lewe,Yae Oe Sin,village,0.2
19.592,96.094,7.0,2.8,ml,,,,,,th_8098_202112271527,2021-12-27T15:27:24.000Z,Inbintha,Myanmar,MM,Asia,earthquake,1640619409,1640618844,0,,"19.59,96.09",2021-12-27 15:27:24,2021-12-27 21:57:24,Mandalay,Det Khi Na,Lewe,Lan Sin,village,1.1
23.09,94.27,10.0,2.9,ml,,,,,,in_eUlSQk5vNVZQNlZ2eUVuN1R5cXBGUT09,2021-12-26T17:30:00.000Z,"Kalewa, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1640539510,1640539201,1,,"23.16,94.28",2021-12-26 17:20:01,2021-12-26 23:50:01,Saigang,Kale,Kalewa,Sa Khan Gyi,village,5.0
18.469,96.263,10.0,2.8,ml,,,,,,th_8087_202112251515,2021-12-25T15:15:51.000Z,"Kayuchaung, Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1640448130,1640445351,0,,"18.47,96.26",2021-12-25 15:15:51,2021-12-25 21:45:51,Bago,Taungoo,Phyu,Kywe Ma Ku,village,13.7
21.113,98.47,10.0,3.4,ml,,,,,,th_8080_202112250553,2021-12-25T05:53:29.000Z,,Myanmar,MM,Asia,earthquake,1640412528,1640411609,0,,"21.11,98.47",2021-12-25 05:53:29,2021-12-25 12:23:29,Shan,Loilen,Kunhing,,village,6.7
18.568,96.531,3.0,3.0,ml,,,,,,th_8067_202112241620,2021-12-24T16:20:21.000Z,"Oakphyat, Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1640363402,1640362821,0,,"18.57,96.53",2021-12-24 16:20:21,2021-12-24 22:50:21,Bago,Taungoo,Phyu,Thit Chauk Khin,village,0.6
22.54,94.55,65.0,3.6,ml,,,,,,in_V256VDJEaldSVllWTy9EdUZpOHgyQT09,2021-12-24T13:22:31.000Z,,Myanmar,MM,Asia,earthquake,1640352718,1640352151,0,,"22.54,94.55",2021-12-24 13:22:31,2021-12-24 19:52:31,Saigang,Yinmarbin,Kani,Saing Te,village,5.5
18.4855,96.2654,10.0,4.2,mb,,158.0,1.291,0.48,us,us6000gf1u,2021-12-24T13:10:16.040Z,"Pyu, Myanmar","18km W of Pyu, Myanmar",MM,Asia,earthquake,1640351428,1640350049,0,,"18.49,96.27",2021-12-24 12:47:29,2021-12-24 19:17:29,Bago,Taungoo,Phyu,Kywe Ma Ku,village,13.4
19.826,98.189,5.0,2.1,ml,,,,,,th_8054_202112231504,2021-12-23T15:04:18.000Z,,Myanmar,MM,Asia,earthquake,1640272311,1640271858,0,,"19.83,98.19",2021-12-23 15:04:18,2021-12-23 21:34:18,Shan,Langkho,Langkho,Loi Tai Leng,town,9.6
19.784,98.219,3.0,2.0,ml,,,,,,th_8050_202112221459,2021-12-22T14:59:26.000Z,"Loi Tai Leng, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1640186003,1640185166,1,,"19.78,98.22",2021-12-22 14:59:26,2021-12-22 21:29:26,Shan,Langkho,Langkho,Loi Tai Leng,town,4.7
20.53,98.77,10.0,3.5,ml,,,,,,th_8046_202112212226,2021-12-21T22:45:00.000Z,"Kang Nai, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1640126613,1640125598,0,,"20.53,98.77",2021-12-21 22:26:38,2021-12-22 04:56:38,Shan,Monghsat,Mongton,Mae Kya Le,village,2.5
