latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
21.158,97.93,7.0,3.2,ml,,,,,,th_6640,2020-04-30T02:11:59.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1588215477,1588212719,1,,,2020-04-30 02:11:59,2020-04-30 08:41:59,Shan,,village
15.79,97.862,2.0,3.6,ml,,,,,,th_6639,2020-04-29T19:22:44.000Z,Myanmar (Burma),Myanmar,MM,Asia,earthquake,1588188861,1588188164,1,,,2020-04-29 19:22:44,2020-04-30 01:52:44,Mon,Zee Hnit Pin,village
19.219,95.918,10.0,3.2,ml,,,,,,th_6633,2020-04-24T20:33:04.000Z,"Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1587761289,1587760384,1,,,2020-04-24 20:33:04,2020-04-25 03:03:04,Bago,Seik Sin,village
23.99,95.8,40.0,4.5,mb,,,,,,us60009b6d,2020-04-24T06:25:00.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1587707658,1587705324,1,,,2020-04-24 05:15:24,2020-04-24 11:45:24,Saigang,Maw Khar,village
15.952,97.945,4.0,2.8,ml,,,,,,th_6631,2020-04-23T18:49:05.000Z,"Kayin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1587668665,1587667745,1,,,2020-04-23 18:49:05,2020-04-24 01:19:05,Kayin,Win Yaw Seik Gyi,village
20.782,99.017,4.0,2.6,ml,,,,,,th_6630,2020-04-23T16:24:28.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1587659628,1587659068,1,,,2020-04-23 16:24:28,2020-04-23 22:54:28,Shan,Hway Ping Sang,village
19.824,97.647,8.0,2.2,ml,,,,,,th_6629,2020-04-23T00:51:44.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1587605270,1587603104,1,,,2020-04-23 00:51:44,2020-04-23 07:21:44,Shan,Nar Aum,village
17.0062,96.2746,10.0,3.1,ml,,275.0,2.919,0.62,us,th_6628,2020-04-28T20:48:25.129Z,"Thanatpin, Burma","22km S of Thanatpin, Burma",MM,Asia,earthquake,1587582197,1587581220,1,,,2020-04-22 18:47:00,2020-04-23 01:17:00,Yangon,Ah Waing (East),village
21.5,94.4,10.0,3.9,ml,,,,,,in_eGNIM3lhNjBWUkZQUElKaDZFQXQ1UT09,2020-04-22T09:17:29.000Z,"Magway Region, Myanmar (Burma)","243km SSE of Champhai, Mizoram, India",MM,Asia,earthquake,1587611591,1587547049,1,,,2020-04-22 09:17:29,2020-04-22 15:47:29,Magway,Moe Kaung,village
19.135,96.602,8.0,2.5,ml,,,,,,th_6627,2020-04-22T00:36:21.000Z,"Kayin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1587516859,1587515781,1,,,2020-04-22 00:36:21,2020-04-22 07:06:21,Kayin,Shwe Lan Bo,village
17.311,95.142,14.0,4.5,ml,,,,,,th_6624,2020-04-20T05:19:13.000Z,"Ayeyarwady, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1587360638,1587359953,1,,,2020-04-20 05:19:13,2020-04-20 11:49:13,Ayeyarwady,Ka Nyin Kwin,village
20.223,97.835,2.0,2.0,ml,,,,,,th_6622,2020-04-19T18:57:21.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1587324934,1587322641,1,,,2020-04-19 18:57:21,2020-04-20 01:27:21,Shan,Nam Hseng,village
