latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city
15.765,96.428,14.0,4.5,ml,,,,,,th_6952,2020-09-13T15:10:45.000Z,Myanmar (Burma),Near South Coast of Myanmar,MM,Asia,earthquake,1600010533,1600009845,0,,,2020-09-13 15:10:45,2020-09-13 21:40:45,,Yangon
20.451,97.97,10.0,1.9,ml,,,,,,th_6951,2020-09-12T17:55:34.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1599939987,1599933334,0,,,2020-09-12 17:55:34,2020-09-13 00:25:34,Shan,Taunggyi
16.58,98.549,2.0,2.1,ml,,,,,,th_6950,2020-09-12T17:10:23.000Z,Palu,Myanmar,MM,Asia,earthquake,1599931360,1599930623,0,,,2020-09-12 17:10:23,2020-09-12 23:40:23,Kayin,Mawlamyine
24.77,96.11,10.0,3.6,ml,,,,,,in_WEFZOFFMeVlTVEs4cmpPTzA5ZEp1dz09,2020-09-12T07:46:00.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1599848477,1599847749,1,,,2020-09-11 18:09:09,2020-09-12 00:39:09,Kachin,Bhamo
23.9908,94.8784,126.9,4.3,mb,,73.0,0.579,0.49,us,in_eGlybTF5RUJyRytzTkg1WVk4K0JOZz09,2020-09-10T20:48:12.040Z,,"61km NE of Mawlaik, Myanmar",MM,Asia,earthquake,1599757214,1599756895,0,,,2020-09-10 16:54:55,2020-09-10 23:24:55,Saigang,Kalay
21.603,101.133,10.0,4.0,ml,,,,,,th_6948,2020-09-09T17:49:20.000Z,"Shan, Myanmar (Burma)",Myanmar - China Border Region,MM,Asia,earthquake,1599674794,1599673760,0,,,2020-09-09 17:49:20,2020-09-10 00:19:20,Shan,Kengtung
16.554,98.425,4.0,3.1,ml,,,,,,th_6946,2020-09-08T14:08:22.000Z,"Kayin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1599574896,1599574102,0,,,2020-09-08 14:08:22,2020-09-08 20:38:22,Kayin,Mawlamyine
21.94,94.38,64.0,4.06,ml,,,,,,gfz2020rprz,2020-09-07T12:22:00.000Z,,Myanmar,MM,Asia,earthquake,1599481359,1599480853,0,,,2020-09-07 12:14:13,2020-09-07 18:44:13,Magway,Monywa
26.47,95.85,10.0,4.3,ml,,,,,,ems_202009_890927_a2695,2020-09-07T06:45:00.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,1599467271,1599460105,1,,,2020-09-07 06:28:25,2020-09-07 12:58:25,Saigang,Putao
21.267,99.474,2.0,2.3,ml,,,,,,th_6936,2020-09-05T16:40:40.000Z,Wān Panghsang,Myanmar,MM,Asia,earthquake,1599325036,1599324040,1,,,2020-09-05 16:40:40,2020-09-05 23:10:40,Shan,Kengtung
24.4949,94.4751,36.5,2.5,ml,,,,,,in_QWxuWDA4aURZZFRjS3BvZmZjUFpQQT09,2020-09-03T20:24:45.000Z,,"48km S of Ukhrul, Manipur, India",MM,Asia,earthquake,1599164951,1599164685,1,,,2020-09-03 20:24:45,2020-09-04 02:54:45,Saigang,Kalay
26.37,96.67,190.0,3.4,ml,,,,,,in_cmdEZlZyRlUvVU5pSWc1T24rTUtnUT09,2020-09-01T02:20:00.000Z,"Kachin, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1598926801,1598926012,1,,,2020-09-01 02:06:52,2020-09-01 08:36:52,Kachin,Putao
