latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt
25.8360000,94.6700000,33.0000,4.80,mb,74,66.4,,1.01,us,usp000guc8,2014-11-07T01:38:26.791Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2009-02-24 17:46:16,2009-02-25 00:16:16
15.6040000,96.1710000,34.3000,4.30,mb,23,146.1,,0.45,us,usp000gtmd,2014-11-07T01:38:21.564Z,,near the south coast of Myanmar,MM,Asia,earthquake,0,0,1,,,2009-02-10 21:56:21,2009-02-11 04:26:21
24.1620000,94.6660000,53.8000,4.20,mb,34,91.6,,0.85,us,usp000gtgk,2014-11-07T01:38:20.649Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2009-02-06 07:32:37,2009-02-06 14:02:37
