latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
17.003,96.366,10.0,3.3,ml,,,,,,th_6857,2020-07-30T19:06:27.000Z,"Ayeyarwady, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1596136985,1596135987,1,,,2020-07-30 19:06:27,2020-07-31 01:36:27,Yangon,Shwe Taung Pan,village
20.761,96.731,8.0,3.0,ml,,,,,,th_6856,2020-07-30T16:17:04.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1596127008,1596125824,1,,,2020-07-30 16:17:04,2020-07-30 22:47:04,Shan,Kan Htaunt,village
20.725,96.825,10.0,3.4,ml,,,,,,th_6855,2020-07-30T16:07:54.000Z,"Heho, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1596125932,1596125274,1,,,2020-07-30 16:07:54,2020-07-30 22:37:54,Shan,Heho,town
20.8711,94.9212,193.7,3.6,ml,,,,,,in_NmszUlBEZTQ5U1dTTkJ2U3ZNK1FOQT09,2020-07-29T20:29:49.000Z,"Magway Region, Myanmar (Burma)","331km SSE of Champhai, Mizoram, India",MM,Asia,earthquake,1596054908,1596054589,1,,,2020-07-29 20:29:49,2020-07-30 02:59:49,Mandalay,San Kan,village
20.158,98.394,3.0,2.1,ml,,,,,,th_6849,2020-07-28T01:02:14.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1595899115,1595898134,1,,,2020-07-28 01:02:14,2020-07-28 07:32:14,Shan,Nawng Lum,village
24.56,94.55,60.0,2.7,ml,,,,,,in_b3ZBbUtOQ3MxUHlOL3d4QytXTVpOZz09,2020-07-27T19:55:00.000Z,,"42km SSE of Ukhrul, Manipur, India",MM,Asia,earthquake,1595878867,1595878455,1,,,2020-07-27 19:34:15,2020-07-28 02:04:15,Saigang,Tha Nan (San Pya),village
25.09,95.04,10.0,4.1,ml,,,,,,ems_202007_880206,2020-07-27T01:40:00.000Z,"Kaw Yar, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1595814073,1595812713,1,,,2020-07-27 01:18:33,2020-07-27 07:48:33,Saigang,Nwe Naing,village
23.0401,94.3863,87.5,3.9,ml,,,,,,in_NC9FVnYwSS9jRVFDQVp6di91cDlBQT09,2020-07-25T00:22:20.000Z,"Sagaing Region, Myanmar (Burma)","117km ESE of Champhai, Mizoram, India",MM,Asia,earthquake,1595636830,1595636540,1,,,2020-07-25 00:22:20,2020-07-25 06:52:20,Saigang,Ywar Ba,village
23.27,93.53,10.0,3.7,ml,,,,,,in_VzN1OXVyRnNVM3d1UDVEZWgxQy91Zz09,2020-07-24T05:55:00.000Z,Suangzang,Myanmar-india Border Region,MM,Asia,earthquake,1595569870,1595569560,1,,,2020-07-24 05:46:00,2020-07-24 12:16:00,Chin,Suangzang,village
24.69,95.04,10.0,3.6,ml,,,,,,in_MDdrMWcrVmJBMVFFYXFBbHl6Z05CZz09,2020-07-22T22:00:00.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1595453243,1595452919,1,,,2020-07-22 21:21:59,2020-07-23 03:51:59,Saigang,Zee Taw,village
