latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km
22.8,93.1,10.0,4.2,ml,,,,,,ems_201802_649730,2018-02-20T08:40:00.000Z,Myanmar (Burma),Myanmar-india Border Region,MM,Asia,earthquake,1519116058,1519114334,1,,,2018-02-20 08:12:14,2018-02-20 14:42:14,Chin,Hakha,Thantlang,Bungtlang,village,3.0
20.09,97.93,10.0,3.8,ml,,,,,,ems_201802_649668,2018-02-20T05:50:00.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1519105968,1519105166,1,,,2018-02-20 05:39:26,2018-02-20 12:09:26,Shan,Langkho,Langkho,Pong Lawng,village,5.8
18.72,95.23,88.0,4.7,mb,,,,,,ems_201802_648161,2018-02-14T07:50:00.000Z,"Shwedaung, Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1518593602,1518592441,1,,,2018-02-14 07:14:01,2018-02-14 13:44:01,Bago,Pyay,Shwedaung,Nyaung Waing Ywar Thit,village,1.7
18.2133,94.2882,28.72,4.2,mb,,104.0,3.629,0.62,us,ems_201802_647021,2018-02-09T05:49:23.991Z,"Rakhine, Myanmar (Burma)","109km W of Myanaung, Burma",MM,Asia,earthquake,1518151978,1518151303,1,,,2018-02-09 04:41:43,2018-02-09 11:11:43,,,,Maw Yon,village,7.3
18.1649,96.1547,10.0,4.1,mb,,166.0,2.664,0.89,us,ems_201802_646694,2018-02-07T22:29:35.040Z,"Bago Region, Myanmar (Burma)","45km SW of Pyu, Burma",MM,Asia,earthquake,1518042623,1518021481,1,,,2018-02-07 16:38:01,2018-02-07 23:08:01,Bago,Bago,Kyauktaga,Sar Byin Village,village,22.2
18.28,96.24,10.0,4.6,mb,,,,,,ems_201802_646050,2018-02-06T08:13:00.000Z,"Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1517851251,1517849735,1,,,2018-02-05 16:55:35,2018-02-05 23:25:35,Bago,Bago,Kyauktaga,Sar Byin Village,village,7.4
16.2174,96.5388,10.0,4.1,mb,,279.0,3.199,0.42,us,ems_201802_645906,2018-02-05T12:44:53.535Z,Myanmar (Burma),"60km S of Thongwa, Burma",MM,Asia,earthquake,1517785770,1517733722,1,,,2018-02-04 08:42:02,2018-02-04 15:12:02,,,,Htan Chauk Pin,village,32.1
20.61,99.53,10.0,4.0,ml,,,,,,ems_201802_645674,2018-02-03T18:25:00.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1517682383,1517681649,1,,,2018-02-03 18:14:09,2018-02-04 00:44:09,Shan,Monghsat,Monghsat,Pong Tat (2),village,2.2
20.61,99.57,10.0,3.7,ml,,,,,,ems_201802_645740,2018-02-04T03:25:00.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1517714793,1517671910,1,,,2018-02-03 15:31:50,2018-02-03 22:01:50,Shan,Monghsat,Monghsat,Pa Lawng Pu Tun,village,3.2
20.52,99.37,10.0,4.5,mb,,,,,,ems_201802_645659,2018-02-04T15:44:00.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1517673882,1517671751,1,,,2018-02-03 15:29:11,2018-02-03 21:59:11,Shan,Monghsat,Monghsat,Ju Lu,village,5.5
