latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
19.779,98.203,1.0,2.1,ml,,,,,,th_12641_202412310315,2024-12-31T03:15:56.000Z,"Loi Tai Leng, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1735615890,1735614956,0,,"19.78,98.20",2024-12-31 03:15:56,2024-12-31 09:45:56,Shan,Loi Tai Leng,town
20.71,98.159,1.0,3.1,ml,,,,,,th_12640_202412302306,2024-12-30T23:06:34.000Z,"Ho-ta, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1735600887,1735599994,0,,"20.71,98.16",2024-12-30 23:06:34,2024-12-31 05:36:34,Shan,Nawng Yar Hseng,village
21.221,99.964,10.0,2.4,ml,,,,,,th_12633_202412301900,2024-12-30T19:00:44.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1735589121,1735585244,0,,"21.22,99.96",2024-12-30 19:00:44,2024-12-31 01:30:44,Shan,Kar Lai,village
19.619,96.214,10.0,2.9,ml,,,,,,th_12628_202412291211,2024-12-29T12:11:21.000Z,"(Setkon), Naypyidaw Union Territory, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1735475523,1735474281,0,,"19.62,96.21",2024-12-29 12:11:21,2024-12-29 18:41:21,Mandalay,Zay Ya Thein,village
21.087,99.264,3.0,2.5,ml,,,,,,th_12627_202412280241,2024-12-28T02:41:50.000Z,"Wan Pong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1735354984,1735353710,0,,"21.09,99.26",2024-12-28 02:41:50,2024-12-28 09:11:50,Shan,Par Hu (Upper),village
20.358,98.172,4.0,2.7,ml,,,,,,th_12626_202412272131,2024-12-27T21:31:45.000Z,"Wan Hsophwe, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1735335800,1735335105,0,,"20.36,98.17",2024-12-27 21:31:45,2024-12-28 04:01:45,Shan,Nawng Par Mun,village
23.51,94.59,80.0,3.4,ml,,,,,,in_aFZlSVdaemJTc1Ewd3lCeU9pMWg3Zz09,2024-12-26T21:01:11.000Z,"Kaunggwe, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1735246871,1735235313,0,,"23.51,94.59",2024-12-26 17:48:33,2024-12-27 00:18:33,Saigang,Htaw Thar,village
21.67,99.001,10.0,2.8,ml,,,,,,th_12624_202412261545,2024-12-26T15:45:07.000Z,"Ma-ngawk, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1735228818,1735227907,0,,"21.67,99.00",2024-12-26 15:45:07,2024-12-26 22:15:07,Shan,Yawng Khin,village
22.537,96.194,10.0,3.7,ml,,,,,,th_12623_202412260918,2024-12-26T09:18:43.000Z,"Letpanhla, Mandalay Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1735206045,1735204723,0,,"22.54,96.19",2024-12-26 09:18:43,2024-12-26 15:48:43,Mandalay,Pyin Chaung,village
23.68,94.25,90.0,3.5,ml,,,,,,in_cGV5cjhWVy8zZ3RWZXFMVTFmb0pUZz09,2024-12-25T04:57:12.000Z,"Pyaungbok, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1735102615,1735095147,0,,"23.68,94.25",2024-12-25 02:52:27,2024-12-25 09:22:27,Saigang,Nan Khauk Khauk,village
15.203,96.565,10.0,3.0,ml,,,,,,th_12620_202412240000,2024-12-24T00:00:24.000Z,Myanmar (Burma),Off South Coast of Myanmar,MM,Asia,earthquake,1735004237,1734998424,1,,"15.13,96.51",2024-12-24 00:00:24,2024-12-24 06:30:24,,Ku Lar Koke (Auk Seik),village
14.631,96.82,13.0,3.1,ml,,,,,,th_12619_202412232354,2024-12-23T23:54:26.000Z,Myanmar (Burma),Off South Coast of Myanmar,MM,Asia,earthquake,1735003167,1734998066,0,,"14.63,96.82",2024-12-23 23:54:26,2024-12-24 06:24:26,,Kyauk Hta Yan,village
19.006,97.645,2.0,2.3,ml,,,,,,th_12618_202412232214,2024-12-23T22:14:25.000Z,"Kayah State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1734992608,1734992065,0,,"19.01,97.65",2024-12-23 22:14:25,2024-12-24 04:44:25,Kayah,,village
22.331,98.971,10.0,3.0,ml,,,,,,th_12617_202412232109,2024-12-23T21:09:50.000Z,Matman District,Myanmar - China Border Region,MM,Asia,earthquake,1734990699,1734988190,0,,"22.33,98.97",2024-12-23 21:09:50,2024-12-24 03:39:50,Shan,Vengkao,town
19.5561,95.0905,84.036,4.9,mb,51.0,83.0,1.649,0.65,us,in_eHpZZVMvM3FzMUU0ZERaUGRoWTByZz09,2024-12-24T17:13:55.364Z,"Myaydo, Myanmar","24km NNW of Myaydo, Myanmar",MM,Asia,earthquake,1734977053,1734976645,1,,"19.24,94.79",2024-12-23 17:57:25,2024-12-24 00:27:25,Magway,Gon Ma Ni,village
20.859,98.373,4.0,3.0,ml,,,,,,th_12615_202412230707,2024-12-23T07:07:16.000Z,"Wan Hsamkawng, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1734939647,1734937636,0,,"20.86,98.37",2024-12-23 07:07:16,2024-12-23 13:37:16,Shan,,village
20.577,98.634,2.0,1.8,ml,,,,,,th_12614_202412222222,2024-12-22T22:22:02.000Z,"Wan Hwè-kao, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1734913147,1734906122,0,,"20.58,98.63",2024-12-22 22:22:02,2024-12-23 04:52:02,Shan,Nge Taung,village
20.531,98.444,3.0,2.0,ml,,,,,,th_12611_202412222214,2024-12-22T22:14:52.000Z,"Wan Namma, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1734907936,1734905692,0,,"20.53,98.44",2024-12-22 22:14:52,2024-12-23 04:44:52,Shan,Wan Htam,village
15.945,98.161,5.0,3.4,ml,,,,,,th_12609_202412222154,2024-12-22T21:54:08.000Z,"Waitharli, Kayin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1734905591,1734904448,0,,"15.95,98.16",2024-12-22 21:54:08,2024-12-23 04:24:08,Kayin,Ta Yoke Hmaw,village
