latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km
25.2,94.76,10.0,2.8,ml,,,,,,in_eU1JUzh6TXgwNFRMRklhRm9lSTNVZz09,2020-10-31T14:35:00.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,1604154617,1604154266,0,,,2020-10-31 14:24:26,2020-10-31 20:54:26,Saigang,Hkamti,Lay Shi,Heinkut,village,4.6
22.622,96.19,10.0,3.9,ml,,,,,,th_7036,2020-10-30T22:56:26.000Z,"Mandalay Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1604100191,1604098586,0,,,2020-10-30 22:56:26,2020-10-31 05:26:26,Mandalay,Pyinoolwin,Singu,Pyin Chaung,village,5.4
20.393,96.963,4.0,3.9,ml,,,,,,th_7035,2020-10-30T20:49:43.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1604091618,1604090983,0,,,2020-10-30 20:49:43,2020-10-31 03:19:43,Shan,Taunggyi,Nyaungshwe,Pin Hkam,village,1.2
20.462,96.851,9.0,3.2,ml,,,,,,th_7034,2020-10-30T14:24:56.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1604068553,1604067896,0,,,2020-10-30 14:24:56,2020-10-30 20:54:56,Shan,Taunggyi,Nyaungshwe,Myaung Son Lel Pyin,village,0.3
20.628,100.097,1.0,2.3,ml,,,,,,th_7033,2020-10-30T03:48:09.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1604033151,1604029689,0,,,2020-10-30 03:48:09,2020-10-30 10:18:09,Shan,Tachileik,Tachileik,Nar Aun,village,3.0
21.93,98.064,14.0,3.1,ml,,,,,,th_7032,2020-10-29T19:25:13.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1604000657,1603999513,0,,,2020-10-29 19:25:13,2020-10-30 01:55:13,Shan,Loilen,Kyethi,Wan Wa Ywar Ma,village,0.4
21.373,100.733,10.0,3.5,ml,,,,,,th_7031,2020-10-29T18:27:20.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1603996589,1603996040,0,,,2020-10-29 18:27:20,2020-10-30 00:57:20,Shan,Tachileik,Mongyawng,အားဆောင် 阿桑,village,3.7
19.41,95.641,10.0,3.0,ml,,,,,,th_7030,2020-10-29T15:52:22.000Z,Dalaba,Myanmar,MM,Asia,earthquake,1603989428,1603986742,0,,,2020-10-29 15:52:22,2020-10-29 22:22:22,Magway,Thayet,Aunglan,Ta La Hpar,village,1.7
23.27,94.6,10.0,3.5,ml,,,,,,in_Ym9WQ1V3K2hScWo0N2dDVnlEWW5Ndz09,2020-10-29T13:57:58.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1603980660,1603979878,0,,,2020-10-29 13:57:58,2020-10-29 20:27:58,Saigang,Kale,Kalewa,Thet Kei Kyin,village,7.4
22.93,95.99,10.0,3.6,ml,,,,,,in_bEpyZGdJbjFpQkhqamM2RUVjd1FZUT09,2020-10-29T12:57:24.000Z,"Mandalay Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1603976988,1603976244,0,,,2020-10-29 12:57:24,2020-10-29 19:27:24,Mandalay,Pyinoolwin,Thabeikkyin,Ka Beit Gyi,village,1.9
21.418,100.951,10.0,3.8,ml,,,,,,th_7029,2020-10-29T06:43:29.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1603960231,1603953809,0,,,2020-10-29 06:43:29,2020-10-29 13:13:29,Shan,Tachileik,Mongyawng,Wan Long,village,6.9
20.403,96.866,3.0,4.0,ml,,,,,,th_7028,2020-10-29T06:41:36.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1603960191,1603953696,0,,,2020-10-29 06:41:36,2020-10-29 13:11:36,Shan,Taunggyi,Nyaungshwe,Pa Oht,village,1.3
