latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
19.32,97.11,10.0,4.5,mb,,,,,,th_7400,2021-05-01T08:35:00.000Z,Htee Nee La Leh,"40km SSW of Loikaw, Myanmar",MM,Asia,earthquake,1619816415,1619815652,1,,"19.51,97.27",2021-04-30 20:47:32,2021-05-01 03:17:32,Kayah,Bi So,village
24.38,94.65,34.0,3.6,ml,,,,,,ems_202104_977878_a2494,2021-04-30T13:50:00.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,1619790673,1619790006,0,,"24.38,94.65",2021-04-30 13:40:06,2021-04-30 20:10:06,Saigang,Htein Ku,village
17.978,96.487,10.0,2.7,ml,,,,,,th_7396,2021-04-27T12:39:27.000Z,"Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1619527910,1619527167,0,,"17.98,96.49",2021-04-27 12:39:27,2021-04-27 19:09:27,Bago,Gyoet Chaung Lay,village
18.211,96.536,3.0,2.7,ml,,,,,,th_7395,2021-04-27T12:12:48.000Z,"Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1619526566,1619525568,0,,"18.21,96.54",2021-04-27 12:12:48,2021-04-27 18:42:48,Bago,Doe Tan,village
17.947,96.682,4.0,3.6,ml,,,,,,th_7394,2021-04-27T12:07:20.000Z,"Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1619526118,1619525240,0,,"17.95,96.68",2021-04-27 12:07:20,2021-04-27 18:37:20,Bago,Zee Kone Lay,village
18.195,96.467,10.0,2.5,ml,,,,,,th_7393,2021-04-26T18:36:55.000Z,"Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1619462871,1619462215,0,,"18.20,96.47",2021-04-26 18:36:55,2021-04-27 01:06:55,Bago,Za Loke Gyi,village
21.051,98.892,10.0,2.4,ml,,,,,,th_7392,2021-04-26T17:12:03.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1619457649,1619457123,0,,"21.05,98.89",2021-04-26 17:12:03,2021-04-26 23:42:03,Shan,Hpar Le,village
18.189,97.605,6.0,2.8,ml,,,,,,th_7391,2021-04-26T15:23:15.000Z,"Kayin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1619451213,1619450595,0,,"18.19,97.61",2021-04-26 15:23:15,2021-04-26 21:53:15,Kayin,Kyoe Kho Doe,village
21.076,99.047,3.0,2.5,ml,,,,,,th_7389,2021-04-25T11:13:53.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1619349964,1619349233,0,,"21.08,99.05",2021-04-25 11:13:53,2021-04-25 17:43:53,Shan,Hway Mu,village
18.39,96.23,14.0,3.1,ml,,,,,,th_7384,2021-04-23T20:41:09.000Z,"Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1619211254,1619210469,0,,"18.39,96.23",2021-04-23 20:41:09,2021-04-24 03:11:09,Bago,Sar Byin Village,village
20.828,99.045,2.0,1.7,ml,,,,,,th_7383,2021-04-23T18:46:15.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1619204119,1619203575,0,,"20.83,99.05",2021-04-23 18:46:15,2021-04-24 01:16:15,Shan,Pu Lwe,village
20.045,94.537,60.0,3.4,ml,,,,,,th_7381,2021-04-23T09:45:54.000Z,"Magway Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1619174958,1619171154,0,,"20.05,94.54",2021-04-23 09:45:54,2021-04-23 16:15:54,Magway,Nga Hlaing Taw,village
21.07,98.349,10.0,2.8,ml,,,,,,th_7380,2021-04-22T23:15:56.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1619133988,1619133356,0,,"21.07,98.35",2021-04-22 23:15:56,2021-04-23 05:45:56,Shan,,village
20.745,98.567,7.0,1.8,ml,,,,,,th_7379,2021-04-22T20:57:37.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1619125901,1619125057,0,,"20.75,98.57",2021-04-22 20:57:37,2021-04-23 03:27:37,Shan,Mae Yoe Hkar,village
