latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt
21.0680000,99.8820000,1.0000,1.90,ml,,,,,,th_11827_202402241324,2024-02-24T13:24:57.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1708781483,1708781097,1,,"21.07,99.88",2024-02-24 13:24:57,2024-02-24 19:54:57
21.2020000,99.4910000,2.0000,1.90,ml,,,,,,th_11826_202402240657,2024-02-24T06:57:00.000Z,"Keng Tung, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1708761055,1708757820,0,,"21.20,99.49",2024-02-24 06:57:00,2024-02-24 13:27:00
21.1470000,99.4120000,3.0000,4.20,ml,,,,,,ems_202402_1625427,2024-02-24T00:36:00.000Z,"Wan Pangkaw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1708734981,1708734237,0,,"21.15,99.41",2024-02-24 00:23:57,2024-02-24 06:53:57
21.5461000,94.0885000,66.5280,4.40,mb,66,61,0.843,0.51,us,in_QTBiaG0rK0FjZndRVUV2azNTbnBDUT09,2024-03-01T05:24:43.040Z,"Chauk, Myanmar","104km NW of Chauk, Myanmar",MM,Asia,earthquake,1708728760,1708727768,0,,"21.47,93.93",2024-02-23 22:36:08,2024-02-24 05:06:08
15.3130000,93.5990000,16.0000,3.50,ml,,,,,,th_11821_202402230022,2024-02-23T00:22:19.000Z,,Off Coast of Myanmar,MM,Asia,earthquake,1708652738,1708647739,0,,"15.31,93.60",2024-02-23 00:22:19,2024-02-23 06:52:19
21.1910000,99.9020000,1.0000,1.90,ml,,,,,,th_11822_202402221308,2024-02-22T13:08:26.000Z,"Wan Hpaya-hkè, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1708654797,1708607306,1,,"21.19,99.90",2024-02-22 13:08:26,2024-02-22 19:38:26
22.5226000,93.9546000,72.2700,4.90,mb,54,57,1.586,0.75,us,gfz2024dpts,2024-02-21T16:20:02.258Z,,"37km ESE of Hakha, Myanmar",MM,Asia,earthquake,1708501691,1708500965,1,,"22.42,94.10",2024-02-21 07:36:05,2024-02-21 14:06:05
21.2100000,99.2970000,1.0000,2.30,ml,,,,,,th_11816_202402202102,2024-02-20T21:02:01.000Z,"Mawnkak, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1708463427,1708462921,1,,"21.21,99.30",2024-02-20 21:02:01,2024-02-21 03:32:01
21.1980000,99.4130000,2.0000,2.60,ml,,,,,,th_11815_202402190331,2024-02-19T03:31:10.000Z,"Wan Pangkaw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1708386890,1708313470,0,,"21.20,99.41",2024-02-19 03:31:10,2024-02-19 10:01:10
23.9200000,93.9300000,30.0000,3.70,ml,,,,,,in_eHUrd3hMVkZ3bldHMllJNnRrS0FCQT09,2024-02-18T00:42:57.000Z,"Tangsiat, Chin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1708216591,1708215888,0,,"23.92,93.93",2024-02-18 00:24:48,2024-02-18 06:54:48
21.1670000,99.3890000,11.0000,3.40,ml,,,,,,th_11813_202402170755,2024-02-17T07:55:57.000Z,"Wan Pangkaw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1708157580,1708156557,0,,"21.17,99.39",2024-02-17 07:55:57,2024-02-17 14:25:57
22.9189000,93.7738000,73.0000,4.70,mb,,,,,,in_R1U2NmJTNmt0Y1FjY2FjYTZtbFIvdz09,2024-02-17T17:31:06.000Z,"Hmunli, Chin State, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,1708142647,1708142123,0,,"22.96,93.77",2024-02-17 03:55:23,2024-02-17 10:25:23
20.2430000,99.3470000,1.0000,1.40,ml,,,,,,th_11810_202402161707,2024-02-16T17:07:23.000Z,"Hsinlongkawn, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1708104549,1708103243,0,,"20.24,99.35",2024-02-16 17:07:23,2024-02-16 23:37:23
19.1700000,97.6700000,10.0000,3.10,ml,,,,,,th_11809_202402160242,2024-02-16T02:42:10.000Z,"Hwè-ün, Kayah State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1708051729,1708051330,0,,"19.17,97.67",2024-02-16 02:42:10,2024-02-16 09:12:10
21.4630000,99.8830000,1.0000,1.80,ml,,,,,,th_11807_202402142218,2024-02-14T22:18:02.000Z,"Wan Hpi, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1707951003,1707949082,0,,"21.46,99.88",2024-02-14 22:18:02,2024-02-15 04:48:02
21.5800000,93.0400000,80.0000,3.40,ml,,,,,,in_OWkxNWJBWUsxS3hIVnAyYUR6RDhKZz09,2024-02-14T21:08:04.000Z,"Hmweletwa, Chin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1707931349,1707930798,0,,"21.58,93.04",2024-02-14 17:13:18,2024-02-14 23:43:18
22.6270000,99.0330000,10.0000,3.30,ml,,,,,,th_11804_202402141355,2024-02-14T13:55:18.000Z,"Htakwa, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1707920600,1707918918,0,,"22.63,99.03",2024-02-14 13:55:18,2024-02-14 20:25:18
21.5206000,94.0805000,72.4360,4.90,mb,63,65,0.84,0.77,us,in_Q1c0M0ZubWtadEpoZ2JLeXIxVHBadz09,2024-02-16T20:01:52.040Z,"Chauk, Myanmar","102km NW of Chauk, Myanmar",MM,Asia,earthquake,1707685076,1707684529,0,,"21.45,93.92",2024-02-11 20:48:49,2024-02-12 03:18:49
14.9900000,95.3090000,24.0000,3.60,ml,,,,,,th_11799_202402111853,2024-02-11T18:53:28.000Z,,Near South Coast of Myanmar,MM,Asia,earthquake,1707678913,1707677608,0,,"14.99,95.31",2024-02-11 18:53:28,2024-02-12 01:23:28
15.2552000,96.4389000,10.0000,4.20,mb,24,159,2.732,0.61,us,th_11798_202402111758,2024-02-16T18:06:43.040Z,"Pyapon, Myanmar","140km SE of Pyapon, Myanmar",MM,Asia,earthquake,1707677194,1707674296,1,,"15.18,95.88",2024-02-11 17:58:16,2024-02-12 00:28:16
15.2730000,96.4720000,10.0000,3.80,ml,,,,,,th_11797_202402111745,2024-02-11T17:45:35.000Z,Myanmar (Burma),Near South Coast of Myanmar,MM,Asia,earthquake,1707677115,1707673535,0,,"15.27,96.47",2024-02-11 17:45:35,2024-02-12 00:15:35
21.1850000,99.1550000,10.0000,2.90,ml,,,,,,th_11795_202402111358,2024-02-11T13:58:10.000Z,"Möng Pu-awn, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1707660712,1707659890,0,,"21.19,99.16",2024-02-11 13:58:10,2024-02-11 20:28:10
24.7800000,94.7600000,95.0000,3.90,ml,,,,,,in_OHZjSWFYZlVJK3RLVjNaSmxUcjc3UT09,2024-02-09T07:01:10.000Z,"Gwedaukkon, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1707462049,1707461515,0,,"24.78,94.76",2024-02-09 06:51:55,2024-02-09 13:21:55
18.9180000,94.5350000,10.0000,3.90,ml,,,,,,th_11792_202402082359,2024-02-08T23:59:29.000Z,"Rakhine, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1707437446,1707436769,0,,"18.92,94.54",2024-02-08 23:59:29,2024-02-09 06:29:29
21.2480000,99.8180000,4.0000,2.30,ml,,,,,,th_11789_202402050133,2024-02-05T01:33:22.000Z,"Wan Hpaya-hkè, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1707098230,1707096802,0,,"21.25,99.82",2024-02-05 01:33:22,2024-02-05 08:03:22
21.1630000,99.2890000,4.0000,2.20,ml,,,,,,th_11787_202402042008,2024-02-04T20:08:42.000Z,"Mawnkak, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1707078747,1707077322,0,,"21.16,99.29",2024-02-04 20:08:42,2024-02-05 02:38:42
20.2470000,98.5190000,3.0000,1.90,ml,,,,,,th_11786_202402042006,2024-02-04T20:06:09.000Z,"Hwè-hsai-long, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1707078034,1707077169,0,,"20.25,98.52",2024-02-04 20:06:09,2024-02-05 02:36:09
24.3881000,94.5976000,84.0000,4.50,mb,,,,,,in_TWttcDcrR2NXL2lkYnp5OVdoMnl1dz09,2024-02-03T07:39:24.000Z,"Chaunggan, Sagaing Region, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,1706902743,1706902077,0,,"24.44,94.48",2024-02-02 19:27:57,2024-02-03 01:57:57
18.1430000,96.3770000,10.0000,2.80,ml,,,,,,th_11782_202402021814,2024-02-02T18:14:55.000Z,"Myo Chaung, Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1706898025,1706897695,0,,"18.14,96.38",2024-02-02 18:14:55,2024-02-03 00:44:55
19.4760000,96.2820000,10.0000,3.30,ml,,,,,,th_11781_202402021531,2024-02-02T15:31:18.000Z,"Kanna, Naypyidaw Union Territory, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1706888347,1706887878,0,,"19.48,96.28",2024-02-02 15:31:18,2024-02-02 22:01:18
19.0720000,95.3060000,10.0000,2.50,ml,,,,,,th_11777_202402012039,2024-02-01T20:39:14.000Z,Wainggyaung,Myanmar,MM,Asia,earthquake,1706820415,1706819954,0,,"19.07,95.31",2024-02-01 20:39:14,2024-02-02 03:09:14
