latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
26.491,95.754,79.9,3.9,mb,27,118.4,,1.18,us,usp000g058,2014-11-07T01:35:04.550Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2008-02-27 20:10:59,2008-02-28 02:40:59,Saigang,Hansin,village
23.193,94.114,70.8,4.5,mb,104,54.8,,1.23,us,usp000g02e,2014-11-07T01:35:04.218Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-02-26 22:20:58,2008-02-27 04:50:58,Saigang,Inn Kyaw,village
24.037,94.379,78.7,0.0,,10,192.0,,0.77,us,usp000fzy2,2014-11-07T01:35:03.559Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2008-02-25 16:12:39,2008-02-25 22:42:39,Saigang,Put Thar,village
22.53,94.223,91.7,0.0,,17,163.2,,0.39,us,usp000fzxa,2014-11-07T01:35:03.451Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-02-25 09:46:32,2008-02-25 16:16:32,Magway,Moe So,village
25.73,94.871,63.4,4.5,mb,59,116.6,,0.86,us,usp000fyv8,2014-11-07T01:34:56.793Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2008-02-14 01:35:13,2008-02-14 08:05:13,,,village
25.095,98.048,10.0,4.1,mb,8,142.8,,0.91,us,usp000fyur,2014-11-07T01:34:56.750Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-02-13 20:59:17,2008-02-14 03:29:17,,,village
26.42,95.675,85.0,3.7,mb,18,142.6,,0.77,us,usp000fykk,2014-11-07T01:34:55.725Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2008-02-10 08:39:00,2008-02-10 15:09:00,Saigang,Kapalangdevo,village
19.203,95.571,76.7,4.2,mb,18,163.4,,0.86,us,usp000fy6t,2014-11-07T01:34:53.995Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-02-05 03:02:15,2008-02-05 09:32:15,Magway,Kyaukpyokkon,village
19.364,95.794,40.4,4.6,mb,80,78.2,,0.81,us,usp000fy6h,2014-11-07T01:34:53.975Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-02-05 01:31:14,2008-02-05 08:01:14,Magway,Than Ku Tin,village
23.237,94.062,46.0,4.3,mb,31,105.2,,0.68,us,usp000fy69,2014-11-07T01:34:53.956Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-02-04 22:17:38,2008-02-05 04:47:38,Saigang,Ahr War,village
23.824,93.525,73.4,0.0,,9,203.0,,0.7,us,usp000fy5b,2014-11-07T01:34:53.724Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2008-02-04 14:18:30,2008-02-04 20:48:30,Chin,Mauvom,village
20.353,93.405,35.0,3.9,mb,17,99.6,,0.53,us,usp000fy43,2014-11-07T01:34:53.476Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-02-04 02:54:15,2008-02-04 09:24:15,Rakhine,Ngan Tet,village
19.55,95.086,78.1,4.6,mb,34,72.4,,0.65,us,usp000fy2k,2014-11-07T01:34:53.131Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-02-03 13:24:00,2008-02-03 19:54:00,Magway,Gon Ma Ni,village
24.665,94.892,111.3,0.0,,7,179.4,,1.43,us,usp000fy0x,2014-11-07T01:34:52.580Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2008-02-02 21:58:15,2008-02-03 04:28:15,Saigang,Yar Za,village
22.327,96.52,35.0,4.0,mb,13,178.8,,0.8,us,usp000fxzz,2014-11-07T01:34:52.293Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-02-02 15:44:33,2008-02-02 22:14:33,Shan,Hsin Gaung,village
18.018,95.286,73.7,4.6,mb,55,70.2,,0.59,us,usp000fxz3,2014-11-07T01:34:52.024Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-02-02 05:59:49,2008-02-02 12:29:49,Ayeyarwady,Shan Taw,village
