latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km
24.86,95.23,145.0,3.7,ml,,,,,,in_aWQzTFZSVFBDMUhobHFORFJ4aWU0Zz09,2022-01-31T02:25:00.000Z,,Myanmar,MM,Asia,earthquake,1643595317,1643595016,0,,"24.90,95.25",2022-01-31 02:10:16,2022-01-31 08:40:16,Saigang,Hkamti,Homalin,Laung Hpaung,village,1.7
20.646,99.99,1.0,1.8,ml,,,,,,th_8213_202201301820,2022-01-30T18:20:08.000Z,"Hsentong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1643567122,1643566808,0,,"20.65,99.99",2022-01-30 18:20:08,2022-01-31 00:50:08,Shan,Tachileik,Tachileik,Maik Ho Sa Khan,village,2.3
20.49,92.79,5.0,3.7,ml,,,,,,in_MHhRU3Y2OENiajdlV0ROUThKRmVlQT09,2022-01-30T16:41:15.000Z,Pyar Chaung Gyi,Myanmar,MM,Asia,earthquake,1643561513,1643560875,0,,"20.49,92.79",2022-01-30 16:41:15,2022-01-30 23:11:15,Rakhine,Sittwe,Rathedaung,Nga Tauk Tu Gyi,village,1.5
24.8254,95.1817,112.0,3.7,ml,,,,,,in_UGhpUmNiN1QxcDRFVHhnT1diSFh1Zz09,2022-01-30T01:56:16.000Z,,"71km E of Ukhrul, Manipur, India",MM,Asia,earthquake,1643508072,1643507776,0,,"24.83,95.18",2022-01-30 01:56:16,2022-01-30 08:26:16,Saigang,Hkamti,Homalin,Naung Khe,village,1.8
20.187,97.866,2.0,2.1,ml,,,,,,th_8209_202201282035,2022-01-28T20:35:40.000Z,"Wan Hat, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1643402753,1643402140,0,,"20.19,97.87",2022-01-28 20:35:40,2022-01-29 03:05:40,Shan,Langkho,Langkho,Hkun Aut,village,0.6
19.49,96.552,10.0,2.7,ml,,,,,,th_8208_202201281836,2022-01-28T18:36:00.000Z,"Taungmyint Ywama, Naypyidaw Union Territory, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1643395789,1643394960,0,,"19.49,96.55",2022-01-28 18:36:00,2022-01-29 01:06:00,Mandalay,Det Khi Na,Pyinmana,Koe Tit Ywar Ma,village,2.4
17.211,97.943,1.0,2.8,ml,,,,,,th_8205_202201280006,2022-01-28T00:06:47.000Z,"Kalaungkyaw, Kayin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1643328942,1643328407,0,,"17.21,97.94",2022-01-28 00:06:47,2022-01-28 06:36:47,Kayin,Hpa-An,Hlaingbwe,Pa Law Nyar Thi,village,3.2
18.661,94.797,10.0,3.1,ml,,,,,,th_8203_202201271348,2022-01-27T13:48:33.000Z,,Myanmar,MM,Asia,earthquake,1643292117,1643291313,0,,"18.66,94.80",2022-01-27 13:48:33,2022-01-27 20:18:33,Bago,Pyay,Padaung,Bagan Kwe,village,2.0
21.852,97.189,10.0,2.7,ml,,,,,,th_8202_202201251908,2022-01-25T19:08:33.000Z,"Dabman Nawngwo, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1643138821,1643137713,0,,"21.85,97.19",2022-01-25 19:08:33,2022-01-26 01:38:33,Shan,Taunggyi,Lawksawk,Pang Paw,village,4.5
22.5634,93.4337,32.7,3.5,ml,,,,,,in_dElDQ1JMVjBCYjRCODVRU2pZR3FZdz09,2022-01-24T16:45:01.000Z,,"99km S of Champhai, Mizoram, India",MM,Asia,earthquake,1643043036,1643042701,0,,"22.56,93.43",2022-01-24 16:45:01,2022-01-24 23:15:01,Chin,Hakha,Thantlang,Congthia,village,2.5
20.608,97.995,2.0,2.8,ml,,,,,,th_8199_202201240738,2022-01-24T07:38:10.000Z,"Nawngleng, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1643025148,1643009890,0,,"20.61,98.00",2022-01-24 07:38:10,2022-01-24 14:08:10,Shan,Langkho,Mongnai,Nam Kaw,village,4.0
23.02,93.72,41.0,3.9,ml,,,,,,in_L0lPeE1BRFoxZXZLN2FsVTlMZkZpdz09,2022-01-23T22:25:00.000Z,"Zawlpi, Chin State, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,1642976474,1642975920,1,,"23.02,93.72",2022-01-23 22:12:00,2022-01-24 04:42:00,Chin,Falam,Falam,Khualei,village,0.3
25.1,96.12,10.0,3.9,ml,,,,,,in_ZmlNT1ZBVFhlMlNweVg1WEJxTGJodz09,2022-01-23T15:52:53.000Z,"Sanlaik, Kachin, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1642954115,1642953173,0,,"25.10,96.12",2022-01-23 15:52:53,2022-01-23 22:22:53,Kachin,Mohnyin,Mohnyin,Mong Poke,village,5.1
20.189,97.822,10.0,2.7,ml,,,,,,th_8194_202201222217,2022-01-22T22:17:49.000Z,"Wan Hat, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1642890816,1642889869,1,,"20.19,97.82",2022-01-22 22:17:49,2022-01-23 04:47:49,Shan,Langkho,Langkho,Ti Nyu,village,2.9
20.193,97.818,10.0,1.9,ml,,,,,,th_8193_202201222136,2022-01-22T21:36:58.000Z,"Wan Hat, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1642889529,1642887418,0,,"20.19,97.82",2022-01-22 21:36:58,2022-01-23 04:06:58,Shan,Langkho,Langkho,Ti Nyu,village,3.0
23.2192,94.4915,79.0,3.4,ml,,,,,,in_Y29xaU5lak1RODAzcE81bGdLTUg0dz09,2022-01-22T17:22:22.000Z,Thickaegyin Village,"121km ESE of Champhai, Mizoram, India",MM,Asia,earthquake,1642872438,1642872142,0,,"23.22,94.49",2022-01-22 17:22:22,2022-01-22 23:52:22,Saigang,Kale,Kalewa,Shwe Chaung San,village,7.0
23.0823,93.8207,58.69,5.4,mww,,22.0,3.768,0.8,us,gfz2022blig,2022-01-22T10:17:09.636Z,"Falam, Myanmar","23km NE of Falam, Myanmar",MM,Asia,earthquake,1642760399,1642759951,0,,"23.01,93.72",2022-01-21 10:12:31,2022-01-21 16:42:31,Chin,Falam,Falam,Duhmang,village,2.6
22.14,99.219,10.0,2.6,ml,,,,,,th_8187_202201202107,2022-01-20T21:07:45.000Z,,Myanmar - China Border Region,MM,Asia,earthquake,1642713838,1642712865,0,,"22.14,99.22",2022-01-20 21:07:45,2022-01-21 03:37:45,,,,Meng'a,village,4.6
20.384,98.904,1.0,1.5,ml,,,,,,th_8184_202201191832,2022-01-19T18:32:23.000Z,"Wan Hwè-hsan, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1642617557,1642617143,0,,"20.38,98.90",2022-01-19 18:32:23,2022-01-20 01:02:23,Shan,Monghsat,Mongton,Pang Sa Li (Lower),village,5.5
22.88,93.62,10.0,3.4,ml,,,,,,in_NGZsUUJkNFNnR3IxdUNHcGN5TWJmUT09,2022-01-19T14:50:00.000Z,"Falam, Chin State, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,1642603044,1642602735,0,,"22.86,93.55",2022-01-19 14:32:15,2022-01-19 21:02:15,Chin,Falam,Falam,,village,1.5
20.706,98.902,1.0,1.7,ml,,,,,,th_8181_202201181930,2022-01-18T19:30:41.000Z,"Wan Pangkup, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1642534738,1642534241,0,,"20.71,98.90",2022-01-18 19:30:41,2022-01-19 02:00:41,Shan,Kengtung,Mongping,Nar Maw,village,4.3
20.699,98.913,2.0,1.7,ml,,,,,,th_8180_202201181911,2022-01-18T19:11:12.000Z,"Wan Pangkup, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1642533615,1642533072,0,,"20.70,98.91",2022-01-18 19:11:12,2022-01-19 01:41:12,Shan,Kengtung,Mongping,Nar Maw,village,3.9
25.92,95.4,100.0,3.9,ml,,,,,,in_UmtNWVg3enFsTEhZbUc4U253czUxdz09,2022-01-18T05:55:00.000Z,,Myanmar,MM,Asia,earthquake,1642484478,1642484156,0,,"25.90,95.29",2022-01-18 05:35:56,2022-01-18 12:05:56,Saigang,Hkamti,Hkamti,Sein Lar,village,0.3
24.07,94.53,50.0,3.4,ml,,,,,,in_WjRyNVBGQnJ5OFQvZ0FJMkJqUVR1UT09,2022-01-16T11:01:00.000Z,,"90km ESE of Moirang, Manipur, India",MM,Asia,earthquake,1642330509,1642330260,0,,"24.09,94.55",2022-01-16 10:51:00,2022-01-16 17:21:00,Saigang,Mawlaik,Paungbyin,Ka Htu Chaung,village,4.0
23.6,94.63,187.0,3.0,ml,,,,,,in_R1NwZWRIRWdQS2JHQm51NyttbmpoUT09,2022-01-16T08:01:00.000Z,"Kaunggwe, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1642319895,1642319611,0,,"23.96,94.57",2022-01-16 07:53:31,2022-01-16 14:23:31,Saigang,Mawlaik,Mawlaik,Kyoke Thar,village,2.9
18.837,97.571,1.0,2.4,ml,,,,,,th_8172_202201151804,2022-01-15T18:04:46.000Z,"Loi Mun, Kayah State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1642270330,1642269886,0,,"18.84,97.57",2022-01-15 18:04:46,2022-01-16 00:34:46,Kayah,Bawlake,Mese,Nan Pin Lein,village,16.9
16.982,97.883,4.0,2.8,ml,,,,,,th_8170_202201151258,2022-01-15T12:58:47.000Z,"Yebu, Kayin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1642251914,1642251527,0,,"16.98,97.88",2022-01-15 12:58:47,2022-01-15 19:28:47,Kayin,Hpa-An,Hlaingbwe,Naung Taing,village,1.7
26.5776,96.339,145.8,3.1,ml,,,,,,in_ZmdyNmtvUFdrYUphTjdoWnNnZ29Hdz09,2022-01-15T11:20:32.000Z,"Jagun, Kachin, Myanmar (Burma)","132km SSW of Changlang, Arunachal Pradesh, India",MM,Asia,earthquake,1642245970,1642245632,0,,"26.58,96.34",2022-01-15 11:20:32,2022-01-15 17:50:32,Kachin,Myitkyina,Tanai,Ta Hket,village,8.8
