latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km
21.098,99.875,10.0,2.4,ml,,,,,,th_8561_202205311952,2022-05-31T19:52:08.000Z,"Yangka, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1654027598,1654026728,0,,"21.10,99.88",2022-05-31 19:52:08,2022-06-01 02:22:08,Shan,Kengtung,Kengtung,Nam Hkam,village,0.6
26.3635,95.6051,95.69,4.3,mb,,90.0,4.13,0.95,us,in_MDZiSk8rbGxMRlY1TVYvUDUxK2pYdz09,2022-06-06T01:09:41.040Z,,"68km SE of Mon, India",MM,Asia,earthquake,1653972256,1653971979,1,,"26.33,95.65",2022-05-31 04:39:39,2022-05-31 11:09:39,Saigang,Hkamti,Lahe,Lungthong,village,2.1
23.04,93.86,65.0,3.4,ml,,,,,,in_OGRxRXZFSUR6K0F6U1NKNXlydkVJUT09,2022-05-30T18:25:00.000Z,"Khitam, Chin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1653934913,1653933637,0,,"23.04,93.86",2022-05-30 18:00:37,2022-05-31 00:30:37,Chin,Falam,Falam,Zalang,village,2.3
23.25,94.17,10.0,3.6,ml,,,,,,in_c3d4MlhRY1FzTjBZZktYK0ZGRDR5QT09,2022-05-29T02:40:00.000Z,"Yenatha, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1653790516,1653790250,0,,"23.29,94.09",2022-05-29 02:10:50,2022-05-29 08:40:50,Saigang,Kale,Kale,Nat Gyi Kone,village,1.0
21.133,99.904,1.0,1.7,ml,,,,,,th_8557_202205271913,2022-05-27T19:13:49.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1653679440,1653678829,0,,"21.13,99.90",2022-05-27 19:13:49,2022-05-28 01:43:49,Shan,Kengtung,Kengtung,Kat Ku Day,village,1.4
20.346,98.283,5.0,2.2,ml,,,,,,th_8550_202205231350,2022-05-23T13:50:08.000Z,"Mongpan, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1653314342,1653313808,0,,"20.35,98.28",2022-05-23 13:50:08,2022-05-23 20:20:08,Shan,Langkho,Mongpan,Mong Hawng,village,4.2
22.49,93.68,5.0,4.0,ml,,,,,,ems_202205_1130973,2022-05-23T04:20:00.000Z,"Zokhua, Chin State, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,1653279645,1653278207,0,,"22.49,93.68",2022-05-23 03:56:47,2022-05-23 10:26:47,Chin,Hakha,Hakha,Pumlen,village,3.6
21.464,98.51,10.0,2.7,ml,,,,,,th_8549_202205230001,2022-05-23T00:01:11.000Z,"Wan Hpakha, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1653272186,1653264071,0,,"21.46,98.51",2022-05-23 00:01:11,2022-05-23 06:31:11,Shan,Loilen,Kunhing,Par Kwayt,village,2.7
21.407,98.542,9.0,3.4,ml,,,,,,th_8547_202205212043,2022-05-21T20:43:57.000Z,"Hsaihkao, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1653167216,1653165837,0,,"21.41,98.54",2022-05-21 20:43:57,2022-05-22 03:13:57,Shan,Loilen,Kunhing,Hkam Yone,village,3.0
22.75,93.48,64.0,4.5,mb,,,,,,gfz2022jwav,2022-05-21T07:29:00.000Z,"Falam, Myanmar",Myanmar-india Border Region,MM,Asia,earthquake,1653103607,1653102848,1,,"22.69,93.22",2022-05-21 03:14:08,2022-05-21 09:44:08,Chin,Hakha,Thantlang,Lungzarh,village,5.3
