latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt
21.1280000,99.9300000,1.0000,2.80,ml,,,,,,th_10767_202303102301,2023-03-10T23:01:34.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1678489935,1678489294,1,,"21.13,99.93",2023-03-10 23:01:34,2023-03-11 05:31:34
23.6400000,94.4600000,90.0000,4.00,ml,,,,,,ems_202303_1234398,2023-03-09T13:30:00.000Z,"Mawlaik, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1678368663,1678367948,0,,"23.64,94.46",2023-03-09 13:19:08,2023-03-09 19:49:08
20.3290000,99.2170000,1.0000,1.70,ml,,,,,,th_10762_202303082307,2023-03-08T23:07:59.000Z,"Wan Mai-omlau, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1678317394,1678316879,0,,"20.33,99.22",2023-03-08 23:07:59,2023-03-09 05:37:59
20.6590000,99.3160000,1.0000,1.70,ml,,,,,,th_10761_202303081723,2023-03-08T17:23:39.000Z,"Ai-hkam, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1678296837,1678296219,0,,"20.66,99.32",2023-03-08 17:23:39,2023-03-08 23:53:39
24.0800000,94.7600000,10.0000,3.90,ml,,,,,,in_YW12VHpqbXJOOU5QTWMzY2dBYWxaUT09,2023-03-08T18:25:00.000Z,"Sawkaw, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1678295920,1678295757,0,,"24.69,93.32",2023-03-08 17:15:57,2023-03-08 23:45:57
19.6550000,97.6880000,1.0000,3.00,ml,,,,,,th_10759_202303080753,2023-03-08T07:53:12.000Z,"Daw Pawtu, Kayah State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1678263039,1678261992,0,,"19.66,97.69",2023-03-08 07:53:12,2023-03-08 14:23:12
24.7600000,94.7200000,82.0000,3.90,ml,,,,,,in_MGVRUEc3a05IUXh4RldYOFRiS0xSQT09,2023-03-08T07:21:00.000Z,"Dansagu, Sagaing Region, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,1678253019,1678252138,1,,"24.91,94.78",2023-03-08 05:08:58,2023-03-08 11:38:58
21.1050000,99.9650000,1.0000,2.40,ml,,,,,,th_10758_202303071917,2023-03-07T19:17:47.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1678216975,1678216667,1,,"21.11,99.97",2023-03-07 19:17:47,2023-03-08 01:47:47
19.7690000,98.5130000,5.0000,1.50,ml,,,,,,th_10756_202303071302,2023-03-07T13:02:38.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1678195353,1678194158,0,,"19.77,98.51",2023-03-07 13:02:38,2023-03-07 19:32:38
19.7840000,98.4720000,5.0000,1.90,ml,,,,,,th_10754_202303070515,2023-03-07T05:15:02.000Z,"Wan Punglong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1678166616,1678166102,0,,"19.78,98.47",2023-03-07 05:15:02,2023-03-07 11:45:02
21.1740000,99.9470000,1.0000,2.20,ml,,,,,,th_10751_202303051554,2023-03-05T15:54:07.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1678038572,1678031647,1,,"21.17,99.95",2023-03-05 15:54:07,2023-03-05 22:24:07
21.1000000,99.9730000,3.0000,2.50,ml,,,,,,th_10748_202303041900,2023-03-04T19:00:01.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1677957623,1677956401,1,,"21.10,99.97",2023-03-04 19:00:01,2023-03-05 01:30:01
21.1060000,99.9370000,1.0000,2.70,ml,,,,,,th_10746_202303041333,2023-03-04T13:33:11.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1677938426,1677936791,1,,"21.11,99.94",2023-03-04 13:33:11,2023-03-04 20:03:11
21.0900000,99.9600000,1.0000,3.60,ml,,,,,,th_10745_202303041328,2023-03-04T13:50:00.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1677937538,1677936495,1,,"21.09,99.96",2023-03-04 13:28:15,2023-03-04 19:58:15
21.1000000,99.9700000,1.0000,3.80,ml,,,,,,th_10744_202303041326,2023-03-04T13:40:00.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1677937244,1677936400,1,,"21.10,99.97",2023-03-04 13:26:40,2023-03-04 19:56:40
21.1860000,99.9450000,1.0000,2.80,ml,,,,,,th_10743_202303040245,2023-03-04T02:45:31.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1677898281,1677897931,1,,"21.19,99.95",2023-03-04 02:45:31,2023-03-04 09:15:31
24.0730000,98.7940000,5.0000,3.90,ml,,,,,,th_10737_202303021152,2023-03-02T11:52:05.000Z,,Myanmar,MM,Asia,earthquake,1677758948,1677757925,0,,"24.07,98.79",2023-03-02 11:52:05,2023-03-02 18:22:05
21.2880000,99.8470000,1.0000,2.70,ml,,,,,,th_10736_202303011644,2023-03-01T16:44:25.000Z,"Wan Kaw Namhsu, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1677691643,1677689065,0,,"21.29,99.85",2023-03-01 16:44:25,2023-03-01 23:14:25
