latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
21.348,98.485,1.0,2.6,ml,,,,,,th_10408_202211300002,2022-11-30T00:02:19.000Z,"Wan Hsak, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1669776543,1669766539,0,,"21.35,98.49",2022-11-30 00:02:19,2022-11-30 06:32:19,Shan,Wan Hkin,village
21.197,99.984,4.0,2.7,ml,,,,,,th_10406_202211282237,2022-11-28T22:37:32.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1669675885,1669675052,1,,"21.20,99.98",2022-11-28 22:37:32,2022-11-29 05:07:32,Shan,Kar Lai,village
21.15,100.0,1.0,2.1,ml,,,,,,th_10405_202211272208,2022-11-27T22:08:34.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1669587163,1669586914,0,,"21.15,100.00",2022-11-27 22:08:34,2022-11-28 04:38:34,Shan,Shan Htan,village
21.093,100.027,2.0,2.9,ml,,,,,,th_10402_202211271824,2022-11-27T18:24:26.000Z,"Wan Hpya-langhsat, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1669574022,1669573466,0,,"21.09,100.03",2022-11-27 18:24:26,2022-11-28 00:54:26,Shan,Nam Yang,village
21.054,99.999,6.0,3.4,ml,,,,,,th_10401_202211271803,2022-11-27T18:03:21.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1669573255,1669572201,0,,"21.05,100.00",2022-11-27 18:03:21,2022-11-28 00:33:21,Shan,Nam Yang,village
21.097,99.908,1.0,2.5,ml,,,,,,th_10403_202211271756,2022-11-27T17:56:26.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1669583527,1669571786,0,,"21.10,99.91",2022-11-27 17:56:26,2022-11-28 00:26:26,Shan,Ke Shwe,village
21.042,99.917,1.0,1.8,ml,,,,,,th_10404_202211271754,2022-11-27T17:54:14.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1669583558,1669571654,1,,"21.04,99.92",2022-11-27 17:54:14,2022-11-28 00:24:14,Shan,Ho Pawt,village
20.371,99.234,4.0,1.6,ml,,,,,,th_10400_202211271211,2022-11-27T12:11:56.000Z,"Wan Mai-omlau, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1669551499,1669551116,0,,"20.37,99.23",2022-11-27 12:11:56,2022-11-27 18:41:56,Shan,Hpar Hpe,village
20.833,99.252,1.0,2.5,ml,,,,,,th_10398_202211270654,2022-11-27T06:54:22.000Z,"Wan Ai-ngo, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1669532414,1669532062,0,,"20.83,99.25",2022-11-27 06:54:22,2022-11-27 13:24:22,Shan,Mu Day,village
25.39,94.96,79.0,3.6,ml,,,,,,in_cllJNTd0dzd1MUdlWStha3RsNHZDZz09,2022-11-25T23:50:00.000Z,"Lay Shi, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1669419589,1669419374,0,,"25.34,95.13",2022-11-25 23:36:14,2022-11-26 06:06:14,Saigang,Shangnole,village
