latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
21.434,98.723,10.0,3.0,ml,,,,,,th_11899_202403170841,2024-03-17T08:41:24.000Z,"Wan Kawnghum, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1710665434,1710664884,0,,"21.43,98.72",2024-03-17 08:41:24,2024-03-17 15:11:24,Shan,Shan Kone Hsar,village
20.706,100.069,3.0,2.1,ml,,,,,,th_11895_202403161938,2024-03-16T19:38:22.000Z,"Tarlay, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1710618330,1710617902,0,,"20.71,100.07",2024-03-16 19:38:22,2024-03-17 02:08:22,Shan,Aung Hlaing Thin (Tar Pong),village
25.6,95.37,10.0,3.3,ml,,,,,,in_dU9wOTJTNlgyY0c5elVRS3ZoMy81dz09,2024-03-16T18:14:34.000Z,"Kaung Hein, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1710612637,1710612160,0,,"25.60,95.37",2024-03-16 18:02:40,2024-03-17 00:32:40,Saigang,Nar Kat,village
21.03,99.854,1.0,2.2,ml,,,,,,th_11892_202403150018,2024-03-15T00:18:23.000Z,"Wan Mu-hsö Hsensawmawng, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1710464457,1710461903,1,,"21.03,99.85",2024-03-15 00:18:23,2024-03-15 06:48:23,Shan,Bu Hsar,village
11.804,99.313,3.0,3.2,ml,,,,,,th_11891_202403142337,2024-03-14T23:37:39.000Z,"Thebyu, Tanintharyi Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1710461603,1710459459,0,,"11.80,99.31",2024-03-14 23:37:39,2024-03-15 06:07:39,Tanitharyi,Thea Hpyu,village
20.37,98.115,1.0,3.6,ml,,,,,,th_11889_202403140535,2024-03-14T05:49:40.000Z,"Hangna, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1710394978,1710394518,0,,"20.37,98.12",2024-03-14 05:35:18,2024-03-14 12:05:18,Shan,Hat Mai,village
21.028,99.941,1.0,2.3,ml,,,,,,th_11888_202403132341,2024-03-13T23:41:41.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1710374875,1710373301,1,,"21.03,99.94",2024-03-13 23:41:41,2024-03-14 06:11:41,Shan,Ho Pawt,village
23.55,94.47,165.0,3.6,ml,,,,,,in_MSs4RVFhSHRhZGlpVFJOYmNJeUxvZz09,2024-03-12T08:42:44.000Z,"Gadu, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1710232665,1710231834,0,,"23.55,94.47",2024-03-12 08:23:54,2024-03-12 14:53:54,Saigang,Kan Htu,village
13.585,98.729,10.0,1.9,ml,,,,,,th_11884_202403120612,2024-03-12T06:12:27.000Z,"Myinmoletkat, Tanintharyi Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1710225453,1710223947,0,,"13.59,98.73",2024-03-12 06:12:27,2024-03-12 12:42:27,Tanitharyi,Kyauk Htone,village
18.104,96.655,3.0,2.7,ml,,,,,,th_11883_202403120008,2024-03-12T00:08:31.000Z,"Babugon, Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1710203235,1710202111,0,,"18.10,96.66",2024-03-12 00:08:31,2024-03-12 06:38:31,Bago,Thar Yar Kone,village
21.107,99.918,3.0,2.8,ml,,,,,,th_11880_202403112120,2024-03-11T21:20:48.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1710193565,1710192048,1,,"21.11,99.92",2024-03-11 21:20:48,2024-03-12 03:50:48,Shan,Ke Shwe,village
21.054,99.439,5.0,2.1,ml,,,,,,th_11877_202403111620,2024-03-11T16:20:09.000Z,"Wan Patang-ngai, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1710176338,1710174009,0,,"21.05,99.44",2024-03-11 16:20:09,2024-03-11 22:50:09,Shan,Bang Ngu (Lower),village
17.91,96.805,10.0,3.7,ml,,,,,,th_11876_202403111454,2024-03-11T14:54:42.000Z,"Madauk, Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1710169425,1710168882,0,,"17.91,96.81",2024-03-11 14:54:42,2024-03-11 21:24:42,Bago,Nyaung Pin Pauk,village
23.2,93.79,82.0,3.5,ml,,,,,,in_akZvTUhwaXlwUmxlN0JxRDdkcXJGZz09,2024-03-11T12:14:43.000Z,"Fort White, Chin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1710159196,1710158369,0,,"23.20,93.79",2024-03-11 11:59:29,2024-03-11 18:29:29,Chin,Bekan,village
19.782,98.445,2.0,1.7,ml,,,,,,th_11874_202403101800,2024-03-10T18:00:13.000Z,"Wan Punglong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1710094054,1710093613,0,,"19.78,98.45",2024-03-10 18:00:13,2024-03-11 00:30:13,Shan,Hsan Kyu,village
22.83,96.11,14.0,3.2,ml,,,,,,in_SCtwLzcyandpc3AxcklFbEZucmV6Zz09,2024-03-10T02:44:28.000Z,"War Hpyu Taung, Mandalay Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1710039245,1710038668,0,,"22.83,96.11",2024-03-10 02:44:28,2024-03-10 09:14:28,Mandalay,Kyauk Hpyar,village
23.53,94.02,100.0,3.8,ml,,,,,,in_VDArNTF4VUlWejdQU29idHQzcTgyQT09,2024-03-10T02:28:35.000Z,"Hpaidin, Chin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1710037617,1710037004,0,,"23.53,94.02",2024-03-10 02:16:44,2024-03-10 08:46:44,Chin,Sialthawzang,village
19.878,98.538,1.0,2.9,ml,,,,,,th_11871_202403080707,2024-03-08T07:07:32.000Z,"Möng Hta, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1709882815,1709881652,0,,"19.88,98.54",2024-03-08 07:07:32,2024-03-08 13:37:32,Shan,Mong Hta,village
23.2103,94.4668,100.738,4.2,mb,42.0,112.0,2.038,0.7,us,in_QlFJUlRNV1ZwTUlSaW5PMGE3bFBwZz09,2024-03-11T03:21:55.040Z,,"48km S of Mawlaik, Myanmar",MM,Asia,earthquake,1709853567,1709852304,1,,"23.56,93.92",2024-03-07 22:58:24,2024-03-08 05:28:24,Saigang,Shwe Chaung San,village
16.4451,94.6962,35.0,4.2,ml,,,,,,in_QXdVRkFNQVBKRWpKaWtyTUdmbkl1Zz09,2024-03-08T07:23:18.000Z,"Mekyaw, Ayeyarwady, Myanmar (Burma)",Near South Coast Of Myanmar,MM,Asia,earthquake,1709827473,1709826462,0,,"16.80,94.64",2024-03-07 15:47:42,2024-03-07 22:17:42,,Tha Mar Day Wa,village
25.05,95.12,80.0,3.1,ml,,,,,,in_c0ErdjBlb2toYktqNEw1K3RCSmQrUT09,2024-03-07T09:14:40.000Z,"Maungkan, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1709802858,1709802286,0,,"25.05,95.12",2024-03-07 09:04:46,2024-03-07 15:34:46,Saigang,Chaung Son,village
23.11,94.44,130.0,4.1,ml,,,,,,in_cUFDR05aNmRtWnRDUitvUFV1UGI2UT09,2024-03-06T22:56:35.000Z,"Myaukchun, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1709765525,1709764869,0,,"23.11,94.44",2024-03-06 22:41:09,2024-03-07 05:11:09,Saigang,Than Pu Yar,village
24.75,95.23,10.0,3.2,ml,,,,,,in_OWdSZ3VYMHdsaHRGRFlIeFpZL1BnUT09,2024-03-06T22:14:37.000Z,"Kaukngo, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1709762955,1709762667,0,,"24.75,95.23",2024-03-06 22:04:27,2024-03-07 04:34:27,Saigang,Naung Thea,village
25.17,96.18,10.0,3.6,ml,,,,,,in_S1pCNmxVVW4xa1VZREpPK0xLQlMvdz09,2024-03-06T20:53:42.000Z,"Sanlaik, Kachin, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1709758764,1709758422,0,,"25.17,96.18",2024-03-06 20:53:42,2024-03-07 03:23:42,Kachin,,village
21.157,100.031,1.0,2.7,ml,,,,,,th_11867_202403061301,2024-03-06T13:01:57.000Z,"Wan Möngtinno, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1709730731,1709730117,0,,"21.16,100.03",2024-03-06 13:01:57,2024-03-06 19:31:57,Shan,Shan Htan,village
21.099,99.963,4.0,1.7,ml,,,,,,th_11866_202403051152,2024-03-05T11:52:58.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1709676717,1709639578,1,,"21.10,99.96",2024-03-05 11:52:58,2024-03-05 18:22:58,Shan,Nam Ke,village
25.4,96.46,20.0,3.3,ml,,,,,,in_ZHllYnYzL0hYa3dhWEtramo5a1ZWUT09,2024-03-05T08:42:07.000Z,"Thunghkung, Kachin, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1709628850,1709628127,0,,"25.40,96.46",2024-03-05 08:42:07,2024-03-05 15:12:07,Kachin,Ma Pyin,village
22.5,94.56,130.0,3.8,ml,,,,,,in_WHc5a1NVN2V2YjdERldaUHU1b1JzQT09,2024-03-04T14:11:14.000Z,"Cheikpanngo, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1709562134,1709561474,0,,"22.50,94.56",2024-03-04 14:11:14,2024-03-04 20:41:14,Saigang,Saing Te,village
21.047,99.864,1.0,2.4,ml,,,,,,th_11863_202403040152,2024-03-04T01:52:57.000Z,"Wan Mu-hsö Hsensawmawng, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1709521578,1709517177,0,,"21.05,99.86",2024-03-04 01:52:57,2024-03-04 08:22:57,Shan,Bu Hsar,village
21.128,99.945,4.0,3.4,ml,,,,,,th_11862_202403040036,2024-03-04T00:36:08.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1709513311,1709512568,1,,"21.13,99.95",2024-03-04 00:36:08,2024-03-04 07:06:08,Shan,Nam Ke,village
21.012,99.938,4.0,2.3,ml,,,,,,th_11861_202403040004,2024-03-04T00:04:00.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1709511589,1709510640,1,,"21.01,99.94",2024-03-04 00:04:00,2024-03-04 06:34:00,Shan,Par Sang Hu,village
21.378,98.756,10.0,2.5,ml,,,,,,th_11854_202403011221,2024-03-01T12:21:59.000Z,"Wan Kawnghum, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1709297031,1709295719,0,,"21.38,98.76",2024-03-01 12:21:59,2024-03-01 18:51:59,Shan,Wan Mai (Shan),village
23.13,94.19,144.0,3.7,ml,,,,,,in_TDZXSFU2QzluTHZTOTNPWERBWGxMQT09,2024-03-01T10:00:33.000Z,"Kale, Chin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1709287208,1709286590,0,,"23.13,94.19",2024-03-01 09:49:50,2024-03-01 16:19:50,Saigang,Au Du,village
