latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km
17.087,96.727,10.0,3.2,ml,,,,,,th_7907,2021-10-31T22:44:42.000Z,Aung Pin Thar,Myanmar,MM,Asia,earthquake,1635725162,1635720282,0,,"17.09,96.73",2021-10-31 22:44:42,2021-11-01 05:14:42,Bago,Bago,Kawa,Aung Pin Thar,village,2.1
18.046,96.629,10.0,3.2,ml,,,,,,th_7900,2021-10-30T21:52:13.000Z,"Pein Za Loke, Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1635631544,1635630733,0,,"18.05,96.63",2021-10-30 21:52:13,2021-10-31 04:22:13,Bago,Bago,Kyauktaga,Se Lay,village,1.0
20.006,97.988,2.0,2.2,ml,,,,,,th_7899,2021-10-30T20:56:36.000Z,"Wan Konlang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1635627797,1635627396,0,,"20.01,97.99",2021-10-30 20:56:36,2021-10-31 03:26:36,Shan,Langkho,Langkho,Pong Lawng,village,13.7
20.839,98.336,10.0,2.4,ml,,,,,,th_7892,2021-10-29T16:04:16.000Z,"Ta-kun, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1635523946,1635523456,0,,"20.84,98.34",2021-10-29 16:04:16,2021-10-29 22:34:16,Shan,Langkho,Mongnai,Keng Tawng,town,8.4
20.72,100.197,5.0,1.6,ml,,,,,,th_7889,2021-10-29T14:59:21.000Z,"Makka, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1635520106,1635519561,0,,"20.72,100.20",2021-10-29 14:59:21,2021-10-29 21:29:21,Shan,Tachileik,Tachileik,Nam Hkam (wa),village,2.2
20.223,97.731,4.0,2.4,ml,,,,,,th_7884,2021-10-26T23:03:08.000Z,"Mawkmai, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1635290573,1635289388,0,,"20.22,97.73",2021-10-26 23:03:08,2021-10-27 05:33:08,Shan,Langkho,Mawkmai,Mawkmai,town,0.7
20.59,99.521,10.0,1.7,ml,,,,,,th_7883,2021-10-26T20:02:54.000Z,"Pungtak, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1635279439,1635278574,0,,"20.59,99.52",2021-10-26 20:02:54,2021-10-27 02:32:54,Shan,Monghsat,Monghsat,Pong Tat (2),village,3.8
18.83,94.331,10.0,4.0,ml,,,,,,th_7881,2021-10-26T15:51:11.000Z,Za Ywet Khon,Myanmar,MM,Asia,earthquake,1635264261,1635263471,0,,"18.83,94.33",2021-10-26 15:51:11,2021-10-26 22:21:11,Rakhine,Thandwe,Toungup,Kyauk Ta Gar,village,1.4
20.205,97.834,3.0,2.1,ml,,,,,,th_7882,2021-10-26T15:37:11.000Z,"Wan Hat, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1635266511,1635262631,0,,"20.21,97.83",2021-10-26 15:37:11,2021-10-26 22:07:11,Shan,Langkho,Langkho,Ti Nyu,village,1.2
24.29,96.2,10.0,3.8,ml,,,,,,in_UUg0NHZvT0Z3L04vQnpNN29xbWFXdz09,2021-10-26T11:19:53.000Z,"Na Bar, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1635247864,1635247193,0,,"24.29,96.20",2021-10-26 11:19:53,2021-10-26 17:49:53,Saigang,Katha,Indaw,Pint Tin,village,0.7
20.18,97.744,1.0,2.4,ml,,,,,,th_7872,2021-10-23T22:23:44.000Z,"Mawkmai, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1635028573,1635027824,1,,"20.18,97.74",2021-10-23 22:23:44,2021-10-24 04:53:44,Shan,Langkho,Mawkmai,Ti Nu,village,4.3
20.126,97.801,3.0,2.3,ml,,,,,,th_7871,2021-10-23T07:13:30.000Z,"Wan Hat, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1634974249,1634973210,0,,"20.13,97.80",2021-10-23 07:13:30,2021-10-23 13:43:30,Shan,Langkho,Langkho,Nar Kan,village,9.0
24.7088,96.5644,564.8,3.4,ml,,,,,,in_bUNRcE1TRUNrVFJNbExJUUpKNEFYdz09,2021-10-22T17:42:33.000Z,"Naihtu, Kachin, Myanmar (Burma)","211km E of Ukhrul, Manipur, India",MM,Asia,earthquake,1634925012,1634924553,0,,"24.71,96.56",2021-10-22 17:42:33,2021-10-23 00:12:33,Kachin,Mohnyin,Mohnyin,Htan Ta Pin,village,19.7
20.71,100.117,1.0,2.0,ml,,,,,,th_7860,2021-10-20T20:55:07.000Z,Wan Wein,Myanmar,MM,Asia,earthquake,1634763725,1634763307,1,,"20.71,100.12",2021-10-20 20:55:07,2021-10-21 03:25:07,Shan,Tachileik,Tachileik,Tar Kyant,village,0.5
21.14,99.909,10.0,1.9,ml,,,,,,th_7855,2021-10-19T22:46:34.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1634683953,1634683594,0,,"21.14,99.91",2021-10-19 22:46:34,2021-10-20 05:16:34,Shan,Kengtung,Kengtung,Kat Ku Day,village,0.8
19.728,97.559,2.0,2.6,ml,,,,,,th_7854,2021-10-19T15:06:38.000Z,"Daw Hsawgio, Kayah State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1634656480,1634655998,0,,"19.73,97.56",2021-10-19 15:06:38,2021-10-19 21:36:38,Kayah,Loikaw,Shadaw,Tin Lwei,village,1.5
