latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km
20.62,99.88,3.0,2.4,ml,,,,,,th_6547,2020-02-29T15:14:02.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1583008081,1582989242,1,,,2020-02-29 15:14:02,2020-02-29 21:44:02,Shan,Tachileik,Tachileik,Nam Tun,village,4.7
20.37,94.034,10.0,3.4,ml,,,,,,th_6545,2020-02-29T13:43:20.000Z,"Rakhine, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1582986009,1582983800,1,,,2020-02-29 13:43:20,2020-02-29 20:13:20,Rakhine,Kyaukpyu,Ann,Ma Htein (West),village,20.5
20.293,97.779,3.0,2.4,ml,,,,,,th_6543,2020-02-29T01:34:31.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1582953063,1582940071,1,,,2020-02-29 01:34:31,2020-02-29 08:04:31,Shan,Langkho,Mawkmai,Kan Len,village,4.0
21.215,98.739,10.0,3.4,ml,,,,,,th_6540,2020-02-28T11:53:19.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1582891549,1582890799,1,,,2020-02-28 11:53:19,2020-02-28 18:23:19,Shan,Kengtung,Mongping,Ping Long,village,1.9
18.326,96.627,10.0,2.8,ml,,,,,,th_6538,2020-02-27T15:05:55.000Z,"Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1582816861,1582815955,1,,,2020-02-27 15:05:55,2020-02-27 21:35:55,Bago,Taungoo,Phyu,Nga Bat Aing,village,1.9
20.256,98.26,5.0,2.1,ml,,,,,,th_6535,2020-02-24T20:36:18.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1582577131,1582576578,1,,,2020-02-24 20:36:18,2020-02-25 03:06:18,Shan,Langkho,Mongpan,Nawng Lum,village,6.1
24.4,94.4,73.0,3.2,ml,,,,,,in_WjhkMU84d0VnYU9JZG9ReU9NTmZRUT09,2020-02-24T07:07:59.000Z,,"59km S of Ukhrul, Manipur, India",MM,Asia,earthquake,1582528273,1582528079,1,,,2020-02-24 07:07:59,2020-02-24 13:37:59,Saigang,Tamu,Tamu,Wet Shu,village,3.5
25.52,96.54,10.0,4.17,ml,,,,,,gfz2020duij,2020-02-23T21:45:00.000Z,"Kachin, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1582494332,1582486408,1,,,2020-02-23 19:33:28,2020-02-24 02:03:28,Kachin,Mohnyin,Hpakant,Loi Hseng,village,9.9
25.5,97.4,39.0,3.8,ml,,,,,,in_Z2JKOUJuOGlKY2JCL0s5ZTdsWmdSQT09,2020-02-23T07:31:41.000Z,"Kachin, Myanmar (Burma)","260km SSE of Changlang, Arunachal Pradesh, India",MM,Asia,earthquake,1582445390,1582443101,1,,,2020-02-23 07:31:41,2020-02-23 14:01:41,Kachin,Myitkyina,Myitkyina,Gant Gaw Myaing,village,1.2
23.9,94.3,26.0,3.4,ml,,,,,,in_ekNQWVFUR0xtVEFUdStzdE9YL2ozdz09,2020-02-22T11:31:10.000Z,"Pantha, စစ်ကိုင်းတိုင်းဒေသကြီး, Myanmar (Burma)","108km SE of Moirang, Manipur, India",MM,Asia,earthquake,1582371497,1582371070,1,,,2020-02-22 11:31:10,2020-02-22 18:01:10,Saigang,Tamu,Tamu,Min Tha Mee,village,3.8
24.406,97.513,10.0,3.9,ml,,,,,,th_6532,2020-02-18T08:26:10.000Z,"Kachin, Myanmar (Burma)",Myanmar-China Border Region,MM,Asia,earthquake,1582022823,1582014370,1,,,2020-02-18 08:26:10,2020-02-18 14:56:10,Kachin,Bhamo,Momauk,Ton Huong,village,3.5
19.286,96.675,5.0,3.8,ml,,,,,,th_6531,2020-02-18T01:55:42.000Z,"Kayin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1581991740,1581990942,1,,,2020-02-18 01:55:42,2020-02-18 08:25:42,Kayin,Hpa-An,Thandaunggyi,Ka Saw Pa Lo (Upper),village,0.4
22.94,93.36,3.4,2.8,ml,,,,,,in_dXpiTGdaUGtBQjJPL1FQMitVejlwdz09,2020-02-15T08:12:18.000Z,,"57km S of Champhai, Mizoram, India",MM,Asia,earthquake,1581755490,1581754338,1,,,2020-02-15 08:12:18,2020-02-15 14:42:18,Chin,Hakha,Thantlang,Tahtlang,village,4.5
25.28,94.84,127.0,2.9,ml,,,,,,in_bGlCMWNwSXI3VUppZzk4QTNYTFBLdz09,2020-02-15T04:25:08.000Z,,"45km ENE of Shirui, Manipur, India",MM,Asia,earthquake,1581743677,1581740708,1,,,2020-02-15 04:25:08,2020-02-15 10:55:08,Saigang,Hkamti,Lay Shi,Thaya,village,5.2
