latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt
19.0870000,95.9390000,3.0000,3.40,ml,,,,,,th_11175_202307182047,2023-07-18T20:47:49.000Z,"Aungtha Tè, Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1689714253,1689713269,0,,"19.09,95.94",2023-07-18 20:47:49,2023-07-19 03:17:49
21.2130000,99.8810000,1.0000,1.80,ml,,,,,,th_11174_202307181629,2023-07-18T16:29:59.000Z,"Wan Hpaya-hkè, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1689698704,1689697799,1,,"21.21,99.88",2023-07-18 16:29:59,2023-07-18 22:59:59
21.1800000,99.8770000,1.0000,3.00,ml,,,,,,th_11173_202307181625,2023-07-18T16:25:11.000Z,"Wan Hpaya-hkè, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1689698237,1689697511,1,,"21.18,99.88",2023-07-18 16:25:11,2023-07-18 22:55:11
20.1160000,97.8750000,1.0000,2.30,ml,,,,,,th_11171_202307161806,2023-07-16T18:06:05.000Z,"Wan Kongpao, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1689532172,1689530765,0,,"20.12,97.88",2023-07-16 18:06:05,2023-07-17 00:36:05
20.3580000,99.0060000,1.0000,1.80,ml,,,,,,th_11170_202307161556,2023-07-16T15:56:57.000Z,"Tuntawng, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1689531409,1689523017,0,,"20.36,99.01",2023-07-16 15:56:57,2023-07-16 22:26:57
21.0980000,99.9160000,2.0000,1.80,ml,,,,,,th_11167_202307151334,2023-07-15T13:34:33.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1689428254,1689428073,1,,"21.10,99.92",2023-07-15 13:34:33,2023-07-15 20:04:33
21.1910000,99.8970000,1.0000,3.30,ml,,,,,,th_11166_202307142144,2023-07-14T21:44:58.000Z,"Wan Hpaya-hkè, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1689372498,1689371098,0,,"21.19,99.90",2023-07-14 21:44:58,2023-07-15 04:14:58
21.1670000,100.0130000,1.0000,1.90,ml,,,,,,th_11165_202307141629,2023-07-14T16:29:34.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1689352411,1689352174,0,,"21.17,100.01",2023-07-14 16:29:34,2023-07-14 22:59:34
21.1160000,99.9380000,1.0000,1.70,ml,,,,,,th_11163_202307140552,2023-07-14T05:52:26.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1689314529,1689313946,1,,"21.12,99.94",2023-07-14 05:52:26,2023-07-14 12:22:26
25.1800000,95.2100000,10.0000,3.60,ml,,,,,,in_UEMwaXhqNnh2Zmw3cmVSeTd2U0luZz09,2023-07-12T12:35:46.000Z,"Tonmalaw, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1689165292,1689164812,0,,"25.18,95.21",2023-07-12 12:26:52,2023-07-12 18:56:52
21.1210000,99.3390000,1.0000,1.60,ml,,,,,,th_11158_202307111717,2023-07-11T17:17:44.000Z,"Wan Na-hsai, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1689096459,1689095864,0,,"21.12,99.34",2023-07-11 17:17:44,2023-07-11 23:47:44
23.1479000,94.0493000,73.0000,4.30,mb,,,,,,in_Wk5yejlVNUNDY2J3Y1dXcnUyUWE2UT09,2023-07-12T05:56:24.000Z,Thazi,Myanmar,MM,Asia,earthquake,1689084667,1689084359,0,,"23.71,93.78",2023-07-11 14:05:59,2023-07-11 20:35:59
23.9100000,94.5100000,70.0000,3.40,ml,,,,,,in_K0VSVG45YTRyT2VVQVdLaEQzMldZQT09,2023-07-09T11:49:37.000Z,"Yuwa, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1688903230,1688902567,0,,"23.91,94.51",2023-07-09 11:36:07,2023-07-09 18:06:07
21.1790000,99.9500000,1.0000,2.50,ml,,,,,,th_11150_202307082209,2023-07-08T22:09:28.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1688854792,1688854168,1,,"21.18,99.95",2023-07-08 22:09:28,2023-07-09 04:39:28
15.3230000,96.6230000,10.0000,3.00,ml,,,,,,th_11149_202307080648,2023-07-08T06:48:47.000Z,,Near South Coast of Myanmar,MM,Asia,earthquake,1688802327,1688798927,0,,"15.32,96.62",2023-07-08 06:48:47,2023-07-08 13:18:47
21.1450000,99.9470000,1.0000,2.10,ml,,,,,,th_11147_202307071444,2023-07-07T14:44:01.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1688741963,1688741041,1,,"21.15,99.95",2023-07-07 14:44:01,2023-07-07 21:14:01
21.0840000,99.9410000,1.0000,3.30,ml,,,,,,th_11146_202307071355,2023-07-07T13:55:51.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1688739043,1688738151,0,,"21.08,99.94",2023-07-07 13:55:51,2023-07-07 20:25:51
19.4960000,96.6460000,10.0000,3.00,ml,,,,,,th_11140_202307070207,2023-07-07T02:07:55.000Z,"Alegyaung Auk, Naypyidaw Union Territory, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1688696302,1688695675,0,,"19.50,96.65",2023-07-07 02:07:55,2023-07-07 08:37:55
15.2930000,96.2600000,10.0000,3.50,ml,,,,,,th_11137_202307061919,2023-07-06T19:19:27.000Z,,Near South Coast of Myanmar,MM,Asia,earthquake,1688672790,1688671167,0,,"15.29,96.26",2023-07-06 19:19:27,2023-07-07 01:49:27
21.1920000,99.9680000,1.0000,1.70,ml,,,,,,th_11135_202307061556,2023-07-06T15:56:22.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1688660067,1688658982,1,,"21.19,99.97",2023-07-06 15:56:22,2023-07-06 22:26:22
15.3510000,96.3910000,10.0000,3.30,ml,,,,,,th_11133_202307052322,2023-07-05T23:22:12.000Z,,Near South Coast of Myanmar,MM,Asia,earthquake,1688602413,1688599332,0,,"15.35,96.39",2023-07-05 23:22:12,2023-07-06 05:52:12
21.0730000,99.3370000,1.0000,1.70,ml,,,,,,th_11132_202307052139,2023-07-05T21:39:55.000Z,"Wan Na-hsai, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1688593794,1688593195,0,,"21.07,99.34",2023-07-05 21:39:55,2023-07-06 04:09:55
23.6700000,93.8800000,45.0000,3.90,ml,,,,,,in_ajJMakN2dXlMbklZYWwvUWlMYmZ3dz09,2023-07-05T19:14:29.000Z,"Seksih, Chin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1688584466,1688583909,0,,"23.67,93.88",2023-07-05 19:05:09,2023-07-06 01:35:09
21.0900000,99.9460000,1.0000,1.90,ml,,,,,,th_11130_202307051742,2023-07-05T17:42:00.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1688585119,1688578920,1,,"21.09,99.95",2023-07-05 17:42:00,2023-07-06 00:12:00
23.7519000,93.7477000,5.0000,2.90,ml,,,,,,in_ckZvbkcvWlpZVG1xdXgwVkNHTmEvdz09,2023-07-05T17:21:28.000Z,,"53km NE of Champhai, Mizoram, India",MM,Asia,earthquake,1688577466,1688577219,0,,"23.75,93.75",2023-07-05 17:13:39,2023-07-05 23:43:39
21.2560000,100.0830000,1.0000,2.60,ml,,,,,,th_11126_202307042247,2023-07-04T22:47:54.000Z,"Wan Hkang A-hko, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1688511209,1688510874,0,,"21.26,100.08",2023-07-04 22:47:54,2023-07-05 05:17:54
21.1230000,99.9120000,1.0000,2.70,ml,,,,,,th_11124_202307041601,2023-07-04T16:01:11.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1688486820,1688486471,1,,"21.12,99.91",2023-07-04 16:01:11,2023-07-04 22:31:11
26.5589000,96.4163000,95.2760,4.90,mb,49,65,5.792,0.84,us,ems_202307_1524211,2023-07-04T14:58:45.685Z,"Jagun, Kachin, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1688456156,1688455532,0,,"26.62,96.09",2023-07-04 07:25:32,2023-07-04 13:55:32
21.1390000,99.8860000,2.0000,2.40,ml,,,,,,th_11119_202307030227,2023-07-03T02:27:07.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1688379974,1688351227,1,,"21.14,99.89",2023-07-03 02:27:07,2023-07-03 08:57:07
21.1460000,99.3790000,4.0000,2.00,ml,,,,,,th_11118_202307022007,2023-07-02T20:07:37.000Z,"Wan Pangkaw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1688337656,1688328457,0,,"21.15,99.38",2023-07-02 20:07:37,2023-07-03 02:37:37
21.1920000,99.8800000,1.0000,2.10,ml,,,,,,th_11117_202307020641,2023-07-02T06:41:03.000Z,"Wan Hpaya-hkè, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1688281686,1688280063,1,,"21.19,99.88",2023-07-02 06:41:03,2023-07-02 13:11:03
21.1390000,99.8910000,2.0000,2.10,ml,,,,,,th_11115_202307020138,2023-07-02T01:38:59.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1688263169,1688261939,1,,"21.14,99.89",2023-07-02 01:38:59,2023-07-02 08:08:59
26.7700000,95.8300000,67.0000,3.70,ml,,,,,,in_NkNNek5KeUxFMFRoRXFUeHFnbHR3UT09,2023-07-01T23:28:28.000Z,Tulim,Myanmar,MM,Asia,earthquake,1688253709,1688252662,0,,"26.77,95.83",2023-07-01 23:04:22,2023-07-02 05:34:22
14.6950000,96.6310000,10.0000,2.90,ml,,,,,,th_11114_202307012218,2023-07-01T22:18:22.000Z,,Near South Coast of Myanmar,MM,Asia,earthquake,1688251586,1688249902,0,,"14.70,96.63",2023-07-01 22:18:22,2023-07-02 04:48:22
21.1620000,99.3360000,1.0000,1.80,ml,,,,,,th_11113_202307011301,2023-07-01T13:01:23.000Z,"Wan Pangkaw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1688216999,1688216483,0,,"21.16,99.34",2023-07-01 13:01:23,2023-07-01 19:31:23
15.2970000,96.5720000,10.0000,3.90,ml,,,,,,th_11112_202307010055,2023-07-01T00:55:08.000Z,,Near South Coast of Myanmar,MM,Asia,earthquake,1688174082,1688172908,0,,"15.30,96.57",2023-07-01 00:55:08,2023-07-01 07:25:08
