latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km
18.905,96.32,1.0,2.5,ml,,,,,,th_12544_202411301439,2024-11-30T14:39:30.000Z,"Kanbaukkyi, Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1732978440,1732977570,0,,"18.91,96.32",2024-11-30 14:39:30,2024-11-30 21:09:30,Bago,Taungoo,Oktwin,Tha Pyay Kone,village,0.6
21.081,98.695,1.0,2.3,ml,,,,,,th_12543_202411301335,2024-11-30T13:35:06.000Z,"Wan Hsai-möng, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1732974794,1732973706,0,,"21.08,98.70",2024-11-30 13:35:06,2024-11-30 20:05:06,Shan,Loilen,Kunhing,,village,7.0
19.197,96.663,4.0,2.3,ml,,,,,,th_12539_202411292254,2024-11-29T22:54:30.000Z,"Dedako, Kayin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1732921830,1732920870,0,,"19.20,96.66",2024-11-29 22:54:30,2024-11-30 05:24:30,Kayin,Hpa-An,Thandaunggyi,Nga Poe Ka Lay,village,0.5
20.514,98.164,2.0,2.1,ml,,,,,,th_12538_202411291500,2024-11-29T15:00:47.000Z,"Wan Tüngmong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1732895561,1732892447,0,,"20.51,98.16",2024-11-29 15:00:47,2024-11-29 21:30:47,Shan,Langkho,Langkho,Ho Hpar,village,10.2
19.573,95.905,10.0,3.8,ml,,,,,,th_12537_202411290502,2024-11-29T05:02:59.000Z,"Pingamyaung, Naypyidaw Union Territory, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1732857146,1732856579,0,,"19.57,95.91",2024-11-29 05:02:59,2024-11-29 11:32:59,Mandalay,Det Khi Na,Lewe,Pin Ngar Hmyaung,village,1.8
20.041,97.813,1.0,1.5,ml,,,,,,th_12536_202411281958,2024-11-28T19:58:09.000Z,"Wan Kongpao, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1732825195,1732823889,0,,"20.04,97.81",2024-11-28 19:58:09,2024-11-29 02:28:09,Shan,Langkho,Langkho,Wan Sa Lawng,village,8.2
20.546,98.213,1.0,2.1,ml,,,,,,th_12535_202411281913,2024-11-28T19:13:28.000Z,"Wan Tüngmong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1732824665,1732821208,0,,"20.55,98.21",2024-11-28 19:13:28,2024-11-29 01:43:28,Shan,Langkho,Mongnai,Ho Hpar,village,16.4
25.5243,94.948,89.0,4.3,mb,,,,,,in_Qy9WMVdtVE1Mc0hlMm93ZDhVUWxOdz09,2024-11-28T14:42:30.000Z,"Amimi, Sagaing Region, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,1732759515,1732758778,0,,"25.62,94.90",2024-11-28 01:52:58,2024-11-28 08:22:58,Saigang,Hkamti,Lay Shi,Amimi,village,1.1
20.229,97.997,5.0,2.0,ml,,,,,,th_12532_202411272252,2024-11-27T22:52:15.000Z,"Wan Mawngkawk, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1732750440,1732747935,0,,"20.23,98.00",2024-11-27 22:52:15,2024-11-28 05:22:15,Shan,Langkho,Langkho,Pang Hsant,village,6.4
19.054,97.254,3.0,1.8,ml,,,,,,th_12533_202411272131,2024-11-27T21:31:21.000Z,"Bi-hku, Kayah State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1732754335,1732743081,0,,"19.05,97.25",2024-11-27 21:31:21,2024-11-28 04:01:21,Kayah,Bawlake,Bawlake,Daw Se Khu,village,8.6
18.408,95.927,10.0,3.0,ml,,,,,,th_12530_202411271702,2024-11-27T17:02:23.000Z,"Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1732727655,1732726943,0,,"18.41,95.93",2024-11-27 17:02:23,2024-11-27 23:32:23,Bago,Thayarwady,Gyobingauk,Baw Bin,village,15.7
20.465,98.204,1.0,2.4,ml,,,,,,th_12528_202411271332,2024-11-27T13:32:00.000Z,"Wan Tüngmong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1732715195,1732714320,0,,"20.47,98.20",2024-11-27 13:32:00,2024-11-27 20:02:00,Shan,Langkho,Langkho,Wan Hsun Oik,village,12.9
