latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km
22.827,95.94,10.0,4.2,mb,19,160.5,,1.22,us,usp000jw9b,2014-11-07T01:49:27.910Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2012-11-30 12:58:08,2012-11-30 19:28:08,Saigang,Shwebo,Khin-U,Thi Ha Taw,village,3.1
25.683,95.998,97.2,4.4,mb,18,113.2,,0.64,us,usp000jw8p,2014-11-07T01:49:27.767Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2012-11-30 03:52:20,2012-11-30 10:22:20,Saigang,Hkamti,Hkamti,,village,11.7
22.692,96.033,10.0,4.3,mb,26,76.1,,0.95,us,usp000jw6s,2014-11-07T01:49:27.310Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2012-11-28 12:11:43,2012-11-28 18:41:43,Mandalay,Pyinoolwin,Singu,Kan Taung,village,0.9
22.402,95.736,10.0,4.4,mb,23,132.8,,0.69,us,usp000jvzh,2014-11-07T01:49:25.767Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2012-11-23 10:24:26,2012-11-23 16:54:26,Saigang,Shwebo,Wetlet,Ta Nin Thar,village,1.3
22.992,95.959,31.1,4.9,mb,81,67.3,,1.25,us,usp000jvuh,2014-11-07T01:49:24.488Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2012-11-19 17:25:53,2012-11-19 23:55:53,Saigang,Kanbalu,Kanbalu,Pay Saung,village,3.9
19.235,95.652,11.8,4.6,mb,17,212.1,,0.48,us,usp000jvs5,2014-11-07T01:49:24.122Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2012-11-18 16:46:19,2012-11-18 23:16:19,Magway,Thayet,Aunglan,Ye Din,village,1.1
22.821,96.06,10.0,4.4,mb,19,134.8,,0.56,us,usp000jvk9,2014-11-07T01:49:22.746Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2012-11-14 14:04:36,2012-11-14 20:34:36,Mandalay,Pyinoolwin,Thabeikkyin,Za Yat Kwin,village,1.1
22.895,95.943,10.0,5.0,mb,129,36.1,,0.99,us,usp000jvj3,2014-11-07T01:49:22.410Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2012-11-13 18:28:12,2012-11-14 00:58:12,Saigang,Kanbalu,Kanbalu,Hman Thar,village,2.6
23.105,96.156,10.0,4.2,mb,25,115.0,,0.99,us,usp000jvhg,2014-11-07T01:49:22.327Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2012-11-13 08:42:02,2012-11-13 15:12:02,Mandalay,Pyinoolwin,Thabeikkyin,Taung Lel,village,0.5
23.1,96.013,10.0,4.7,mb,23,77.9,,0.86,us,usp000jvhe,2014-11-07T01:49:22.323Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2012-11-13 08:36:24,2012-11-13 15:06:24,Mandalay,Pyinoolwin,Thabeikkyin,Twin Nge,village,1.1
19.121,95.999,22.0,4.8,mb,87,45.7,,1.03,us,usp000jvgf,2014-11-07T01:49:21.946Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2012-11-13 01:52:19,2012-11-13 08:22:19,Bago,Taungoo,Yedashe,Thit Sein Aing,village,9.6
23.132,95.866,28.4,5.5,mww,217,19.0,,1.18,us,usp000jvd9,2014-11-07T01:49:20.769Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2012-11-11 18:19:45,2012-11-12 00:49:45,Saigang,Kanbalu,Kanbalu,Chaung Shey,village,6.4
22.749,95.938,8.8,4.8,mb,45,74.3,,0.76,us,usp000jvd0,2014-11-07T01:49:20.720Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2012-11-11 14:45:03,2012-11-11 21:15:03,Saigang,Shwebo,Khin-U,Koke Tet,village,0.5
22.72,95.832,6.0,5.8,mww,279,29.0,,0.95,us,usp000jvcs,2014-11-07T01:49:20.630Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2012-11-11 10:54:41,2012-11-11 17:24:41,Saigang,Shwebo,Khin-U,Kone Gyi,village,3.2
22.711,95.92,10.0,4.1,mb,37,131.1,,1.19,us,usp000jvbz,2014-11-07T01:49:20.509Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2012-11-11 01:49:23,2012-11-11 08:19:23,Mandalay,Pyinoolwin,Singu,Nyaung Pin Thar,village,1.7
23.082,95.922,12.0,4.4,mb,41,88.4,,0.73,us,usp000jvbx,2014-11-07T01:49:20.496Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2012-11-11 01:40:00,2012-11-11 08:10:00,Saigang,Kanbalu,Kanbalu,Htan Taw,village,3.2
22.985,96.148,10.0,4.5,mb,37,76.1,,0.74,us,usp000jvbw,2014-11-07T01:49:20.470Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2012-11-11 01:37:39,2012-11-11 08:07:39,Mandalay,Pyinoolwin,Thabeikkyin,Kyauk Gyi,village,4.7
22.679,95.839,13.7,4.9,mb,79,73.8,,0.92,us,usp000jvbv,2014-11-07T01:49:20.461Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2012-11-11 01:32:27,2012-11-11 08:02:27,Saigang,Shwebo,Shwebo,Boe Daw Taw,village,4.0
23.356,95.963,20.0,4.3,mb,32,130.2,,0.7,us,usp000jvbu,2014-11-07T01:49:20.458Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2012-11-11 01:31:47,2012-11-11 08:01:47,Mandalay,Pyinoolwin,Thabeikkyin,Nga Hlyin Pyo,village,4.1
22.794,95.919,10.0,4.8,mb,77,54.6,,0.82,us,usp000jvbt,2014-11-07T01:49:20.451Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2012-11-11 01:29:58,2012-11-11 07:59:58,Saigang,Shwebo,Khin-U,Thin Paung,village,0.9
22.81,95.926,17.5,4.9,mb,46,90.0,,1.0,us,usp000jvbs,2014-11-07T01:49:20.447Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2012-11-11 01:21:16,2012-11-11 07:51:16,Saigang,Shwebo,Khin-U,Thin Paung,village,2.7
