latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city
21.146,99.979,1.0,2.8,ml,,,,,,th_11325_202308312322,2023-08-31T23:22:30.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1693524640,1693524150,1,,"21.15,99.98",2023-08-31 23:22:30,2023-09-01 05:52:30,Shan,Kengtung
20.546,99.416,1.0,1.4,ml,,,,,,th_11324_202308311708,2023-08-31T17:08:49.000Z,"Hpya-saü, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1693501905,1693501729,0,,"20.55,99.42",2023-08-31 17:08:49,2023-08-31 23:38:49,Shan,Kengtung
21.146,99.952,1.0,2.1,ml,,,,,,th_11323_202308311542,2023-08-31T15:42:01.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1693496810,1693496521,1,,"21.15,99.95",2023-08-31 15:42:01,2023-08-31 22:12:01,Shan,Kengtung
21.159,99.958,3.0,4.0,ml,,,,,,ems_202308_1547535,2023-08-31T14:56:36.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1693493815,1693493236,1,,"21.16,99.96",2023-08-31 14:47:16,2023-08-31 21:17:16,Shan,Kengtung
21.099,99.906,1.0,2.2,ml,,,,,,th_11321_202308311355,2023-08-31T13:55:03.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1693490429,1693490103,1,,"21.10,99.91",2023-08-31 13:55:03,2023-08-31 20:25:03,Shan,Kengtung
23.61,94.22,76.0,3.3,ml,,,,,,in_NEtKS0NkSERUaFpSRzFyb01Ob3hidz09,2023-08-30T18:35:30.000Z,"Pyaungbok, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1693419908,1693419386,0,,"23.61,94.22",2023-08-30 18:16:26,2023-08-31 00:46:26,Saigang,Kalay
20.007,98.037,10.0,4.1,ml,,,,,,ems_202308_1545991,2023-08-27T10:28:35.000Z,"Wan Konlang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1693132122,1693131252,0,,"20.01,98.04",2023-08-27 10:14:12,2023-08-27 16:44:12,Shan,Loikaw
21.175,99.96,1.0,2.5,ml,,,,,,th_11299_202308250515,2023-08-25T05:15:00.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1692941010,1692940500,1,,"21.18,99.96",2023-08-25 05:15:00,2023-08-25 11:45:00,Shan,Kengtung
24.473,96.639,1.0,3.6,ml,,,,,,th_11298_202308241820,2023-08-24T18:20:46.000Z,"Thayetta, Kachin, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1692902193,1692901246,0,,"24.47,96.64",2023-08-24 18:20:46,2023-08-25 00:50:46,Kachin,Bhamo
20.259,98.758,1.0,2.3,ml,,,,,,th_11296_202308241217,2023-08-24T12:17:10.000Z,"Hsuphang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1692879705,1692879430,0,,"20.26,98.76",2023-08-24 12:17:10,2023-08-24 18:47:10,Shan,Kengtung
26.22,95.77,10.0,2.8,ml,,,,,,in_M09wZmllQnZKc3pOQVdjVU1SSjNxUT09,2023-08-24T07:07:31.000Z,Atiyung,Myanmar-india Border Region,MM,Asia,earthquake,1692860442,1692841821,1,,"26.29,94.23",2023-08-24 01:50:21,2023-08-24 08:20:21,Saigang,Myitkyina
