latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt
21.1980000,99.9860000,2.0000,2.30,ml,,,,,,th_9616_202207311515,2022-07-31T15:15:53.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659280892,1659280553,1,,"21.17,99.97",2022-07-31 15:15:53,2022-07-31 21:45:53
21.0610000,99.9690000,4.0000,2.10,ml,,,,,,th_9614_202207311434,2022-07-31T14:34:06.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659278415,1659278046,1,,"21.06,99.97",2022-07-31 14:34:06,2022-07-31 21:04:06
21.1810000,99.9310000,4.0000,2.70,ml,,,,,,th_9612_202207311335,2022-07-31T13:35:01.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659275062,1659274501,1,,"21.18,99.93",2022-07-31 13:35:01,2022-07-31 20:05:01
21.1750000,99.9930000,2.0000,2.30,ml,,,,,,th_9613_202207311305,2022-07-31T13:05:16.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659275988,1659272716,1,,"21.18,99.99",2022-07-31 13:05:16,2022-07-31 19:35:16
21.1680000,99.9790000,3.0000,2.20,ml,,,,,,th_9611_202207310833,2022-07-31T08:33:28.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659259783,1659256408,1,,"21.17,99.98",2022-07-31 08:33:28,2022-07-31 15:03:28
21.1000000,99.8290000,1.0000,2.00,ml,,,,,,th_9610_202207310435,2022-07-31T04:35:09.000Z,"Yangka, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659242560,1659242109,1,,"21.10,99.83",2022-07-31 04:35:09,2022-07-31 11:05:09
21.1840000,99.9920000,1.0000,2.50,ml,,,,,,th_9608_202207310258,2022-07-31T02:58:33.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659237221,1659236313,1,,"21.18,99.99",2022-07-31 02:58:33,2022-07-31 09:28:33
21.2100000,99.9900000,3.0000,3.60,ml,,,,,,th_9607_202207310244,2022-07-31T02:56:00.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659235904,1659235461,1,,"21.21,99.99",2022-07-31 02:44:21,2022-07-31 09:14:21
21.2680000,99.9660000,2.0000,2.90,ml,,,,,,th_9606_202207302107,2022-07-30T21:07:08.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659217461,1659215228,0,,"21.27,99.97",2022-07-30 21:07:08,2022-07-31 03:37:08
21.2080000,99.9450000,1.0000,2.50,ml,,,,,,th_9605_202207302032,2022-07-30T20:32:08.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659216283,1659213128,1,,"21.21,99.95",2022-07-30 20:32:08,2022-07-31 03:02:08
21.1640000,99.9720000,2.0000,2.30,ml,,,,,,th_9604_202207301958,2022-07-30T19:58:45.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659212870,1659211125,1,,"21.16,99.97",2022-07-30 19:58:45,2022-07-31 02:28:45
21.2020000,99.9860000,1.0000,2.80,ml,,,,,,th_9602_202207301951,2022-07-30T19:51:11.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659211181,1659210671,1,,"21.17,99.98",2022-07-30 19:51:11,2022-07-31 02:21:11
20.3250000,97.9570000,3.0000,2.80,ml,,,,,,th_9601_202207301923,2022-07-30T19:23:04.000Z,"Wan Kun, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659210014,1659208984,0,,"20.33,97.96",2022-07-30 19:23:04,2022-07-31 01:53:04
21.1700000,99.9400000,1.0000,2.20,ml,,,,,,th_9599_202207301630,2022-07-30T16:30:33.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659200186,1659198633,1,,"21.17,99.94",2022-07-30 16:30:33,2022-07-30 23:00:33
21.1640000,99.9410000,2.0000,2.20,ml,,,,,,th_9598_202207301624,2022-07-30T16:24:53.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659200177,1659198293,1,,"21.16,99.94",2022-07-30 16:24:53,2022-07-30 22:54:53
21.2250000,99.9190000,4.0000,2.10,ml,,,,,,th_9596_202207301617,2022-07-30T16:18:12.000Z,"Wan Hpaya-hkè, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659200126,1659197892,1,,"21.15,99.91",2022-07-30 16:18:12,2022-07-30 22:48:12
21.1180000,99.8420000,1.0000,2.00,ml,,,,,,th_9595_202207301608,2022-07-30T16:08:27.000Z,"Yangka, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659198196,1659197307,1,,"21.12,99.84",2022-07-30 16:08:27,2022-07-30 22:38:27
21.1810000,99.9610000,1.0000,2.10,ml,,,,,,th_9594_202207301555,2022-07-30T15:55:20.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659197102,1659196520,1,,"21.18,99.96",2022-07-30 15:55:20,2022-07-30 22:25:20
21.2180000,99.9360000,4.0000,2.30,ml,,,,,,th_9593_202207301522,2022-07-30T15:22:42.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659195319,1659194562,0,,"21.22,99.94",2022-07-30 15:22:42,2022-07-30 21:52:42
21.1590000,99.9520000,1.0000,2.90,ml,,,,,,th_9592_202207301405,2022-07-30T14:05:12.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659190448,1659189912,1,,"21.16,99.95",2022-07-30 14:05:12,2022-07-30 20:35:12
21.1160000,99.8970000,1.0000,2.40,ml,,,,,,th_9590_202207301253,2022-07-30T12:53:47.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659186254,1659185627,1,,"21.12,99.90",2022-07-30 12:53:47,2022-07-30 19:23:47
21.2220000,99.8960000,3.0000,2.20,ml,,,,,,th_9588_202207301136,2022-07-30T11:36:20.000Z,"Wan Hpaya-hkè, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659181592,1659180980,0,,"21.22,99.90",2022-07-30 11:36:20,2022-07-30 18:06:20
21.2010000,100.0070000,1.0000,2.60,ml,,,,,,th_9587_202207301001,2022-07-30T10:01:34.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659175694,1659175294,0,,"21.20,100.01",2022-07-30 10:01:34,2022-07-30 16:31:34
21.2440000,99.9660000,1.0000,2.40,ml,,,,,,th_9586_202207300653,2022-07-30T06:53:37.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659164614,1659164017,0,,"21.24,99.97",2022-07-30 06:53:37,2022-07-30 13:23:37
21.0460000,99.8840000,1.0000,2.90,ml,,,,,,th_9585_202207300557,2022-07-30T05:57:37.000Z,"Wan Mu-hsö Hsensawmawng, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659161723,1659160657,1,,"21.05,99.88",2022-07-30 05:57:37,2022-07-30 12:27:37
21.1910000,99.8960000,1.0000,2.10,ml,,,,,,th_9584_202207300532,2022-07-30T05:32:26.000Z,"Wan Hpaya-hkè, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659161002,1659159146,1,,"21.19,99.90",2022-07-30 05:32:26,2022-07-30 12:02:26
21.1980000,99.9550000,2.0000,2.20,ml,,,,,,th_9583_202207300529,2022-07-30T05:29:15.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659160238,1659158955,1,,"21.20,99.96",2022-07-30 05:29:15,2022-07-30 11:59:15
21.1200000,99.8800000,5.0000,3.50,ml,,,,,,th_9582_202207300414,2022-07-30T04:25:00.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659155109,1659154452,1,,"21.12,99.88",2022-07-30 04:14:12,2022-07-30 10:44:12
21.1680000,99.9490000,1.0000,2.60,ml,,,,,,th_9581_202207300413,2022-07-30T04:13:04.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659154832,1659154384,1,,"21.17,99.95",2022-07-30 04:13:04,2022-07-30 10:43:04
21.1490000,99.9320000,1.0000,2.20,ml,,,,,,th_9580_202207300335,2022-07-30T03:35:32.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659152508,1659152132,1,,"21.15,99.93",2022-07-30 03:35:32,2022-07-30 10:05:32
21.1780000,99.9400000,1.0000,2.30,ml,,,,,,th_9579_202207300216,2022-07-30T02:16:52.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659147799,1659147412,1,,"21.18,99.94",2022-07-30 02:16:52,2022-07-30 08:46:52
21.2140000,99.9860000,1.0000,2.60,ml,,,,,,th_9578_202207300141,2022-07-30T01:41:00.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659145854,1659145260,0,,"21.21,99.99",2022-07-30 01:41:00,2022-07-30 08:11:00
21.2630000,100.0200000,1.0000,2.30,ml,,,,,,th_9577_202207292327,2022-07-29T23:27:43.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659137737,1659137263,0,,"21.26,100.02",2022-07-29 23:27:43,2022-07-30 05:57:43
20.1350000,98.9180000,1.0000,2.10,ml,,,,,,th_9576_202207292252,2022-07-29T22:52:56.000Z,"Wan Mè-kin, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659135408,1659135176,1,,"20.14,98.92",2022-07-29 22:52:56,2022-07-30 05:22:56
21.1370000,99.9800000,1.0000,3.20,ml,,,,,,th_9575_202207292232,2022-07-29T22:32:58.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659134283,1659133978,0,,"21.14,99.98",2022-07-29 22:32:58,2022-07-30 05:02:58
21.1920000,99.8910000,1.0000,1.90,ml,,,,,,th_9574_202207292115,2022-07-29T21:15:15.000Z,"Wan Hpaya-hkè, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659129685,1659129315,0,,"21.19,99.89",2022-07-29 21:15:15,2022-07-30 03:45:15
21.1550000,99.9230000,3.0000,3.30,ml,,,,,,th_9573_202207292041,2022-07-29T20:41:52.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659127631,1659127312,1,,"21.16,99.92",2022-07-29 20:41:52,2022-07-30 03:11:52
21.1090000,99.8790000,1.0000,2.40,ml,,,,,,th_9572_202207291928,2022-07-29T19:28:59.000Z,"Yangka, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659123315,1659122939,1,,"21.11,99.88",2022-07-29 19:28:59,2022-07-30 01:58:59
21.1480000,99.8650000,1.0000,1.90,ml,,,,,,th_9571_202207291919,2022-07-29T19:19:39.000Z,"Wan Hpaya-hkè, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659122946,1659122379,1,,"21.15,99.87",2022-07-29 19:19:39,2022-07-30 01:49:39
21.0950000,99.8580000,1.0000,2.80,ml,,,,,,th_9570_202207291912,2022-07-29T19:12:08.000Z,"Yangka, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659122402,1659121928,1,,"21.10,99.86",2022-07-29 19:12:08,2022-07-30 01:42:08
21.1050000,99.9320000,1.0000,1.90,ml,,,,,,th_9569_202207291846,2022-07-29T18:46:45.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659120859,1659120405,1,,"21.11,99.93",2022-07-29 18:46:45,2022-07-30 01:16:45
21.1290000,99.9070000,1.0000,2.00,ml,,,,,,th_9568_202207291801,2022-07-29T18:01:05.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659118422,1659117665,1,,"21.13,99.91",2022-07-29 18:01:05,2022-07-30 00:31:05
21.1370000,99.8780000,1.0000,2.40,ml,,,,,,th_9567_202207291744,2022-07-29T17:44:30.000Z,"Wan Hpaya-hkè, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659117039,1659116670,1,,"21.14,99.88",2022-07-29 17:44:30,2022-07-30 00:14:30
21.1520000,99.9590000,1.0000,2.20,ml,,,,,,th_9566_202207291622,2022-07-29T16:22:52.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659112079,1659111772,1,,"21.15,99.96",2022-07-29 16:22:52,2022-07-29 22:52:52
21.1290000,99.8700000,1.0000,1.90,ml,,,,,,th_9565_202207291614,2022-07-29T16:14:56.000Z,"Yangka, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659111658,1659111296,1,,"21.13,99.87",2022-07-29 16:14:56,2022-07-29 22:44:56
21.1040000,99.8440000,1.0000,2.10,ml,,,,,,th_9563_202207291547,2022-07-29T15:47:38.000Z,"Yangka, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659109979,1659109658,1,,"21.10,99.84",2022-07-29 15:47:38,2022-07-29 22:17:38
21.1490000,99.8420000,1.0000,1.90,ml,,,,,,th_9562_202207291538,2022-07-29T15:38:31.000Z,"Loi Mwe Hill Station, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659109591,1659109111,1,,"21.15,99.84",2022-07-29 15:38:31,2022-07-29 22:08:31
21.1350000,99.9000000,1.0000,1.90,ml,,,,,,th_9561_202207291511,2022-07-29T15:11:07.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659107775,1659107467,1,,"21.14,99.90",2022-07-29 15:11:07,2022-07-29 21:41:07
21.2290000,98.4050000,10.0000,3.40,ml,,,,,,th_9560_202207291456,2022-07-29T14:56:42.000Z,"Wan Hwè-hpüng, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659107080,1659106602,0,,"21.23,98.41",2022-07-29 14:56:42,2022-07-29 21:26:42
21.0960000,99.9630000,1.0000,2.70,ml,,,,,,th_9559_202207291427,2022-07-29T14:27:11.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659105174,1659104831,1,,"21.10,99.96",2022-07-29 14:27:11,2022-07-29 20:57:11
21.0770000,99.9080000,1.0000,2.50,ml,,,,,,th_9558_202207291423,2022-07-29T14:23:31.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659105158,1659104611,0,,"21.08,99.91",2022-07-29 14:23:31,2022-07-29 20:53:31
21.1190000,99.9620000,1.0000,2.80,ml,,,,,,th_9557_202207291356,2022-07-29T13:56:56.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659103409,1659103016,1,,"21.12,99.96",2022-07-29 13:56:56,2022-07-29 20:26:56
21.0370000,99.9280000,1.0000,1.70,ml,,,,,,th_9556_202207291354,2022-07-29T13:54:08.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659103290,1659102848,0,,"21.04,99.93",2022-07-29 13:54:08,2022-07-29 20:24:08
20.1670000,98.9010000,1.0000,2.00,ml,,,,,,th_9555_202207291343,2022-07-29T13:43:07.000Z,"Wan Mè-kin, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659102520,1659102187,1,,"20.17,98.90",2022-07-29 13:43:07,2022-07-29 20:13:07
21.1000000,99.9700000,1.0000,3.50,ml,,,,,,th_9554_202207291305,2022-07-29T13:15:00.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659100281,1659099924,1,,"21.10,99.97",2022-07-29 13:05:24,2022-07-29 19:35:24
21.1850000,99.9310000,1.0000,3.10,ml,,,,,,th_9553_202207291232,2022-07-29T12:32:48.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659098329,1659097968,1,,"21.19,99.93",2022-07-29 12:32:48,2022-07-29 19:02:48
21.0950000,99.9460000,1.0000,2.30,ml,,,,,,th_9552_202207291135,2022-07-29T11:35:24.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659094855,1659094524,0,,"21.10,99.95",2022-07-29 11:35:24,2022-07-29 18:05:24
21.1210000,99.9810000,1.0000,2.40,ml,,,,,,th_9551_202207291040,2022-07-29T10:40:34.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659091968,1659091234,1,,"21.12,99.98",2022-07-29 10:40:34,2022-07-29 17:10:34
23.1111000,94.8661000,107.7000,3.10,ml,,,,,,in_ZXcvanIydTBvQjJQNllFUk9jRWdvQT09,2022-07-29T10:18:37.000Z,"Pyingaing, Sagaing Region, Myanmar (Burma)","161km ESE of Champhai, Mizoram, India",MM,Asia,earthquake,1659090374,1659089917,0,,"23.11,94.87",2022-07-29 10:18:37,2022-07-29 16:48:37
21.1200000,99.9700000,10.0000,4.70,mb,,,,,,us6000i6fm,2022-07-29T14:26:00.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659091516,1659089843,1,,"21.06,99.89",2022-07-29 10:17:23,2022-07-29 16:47:23
20.8700000,100.0100000,10.0000,4.80,mb,,,,,,us6000i6fi,2022-07-29T14:24:00.000Z,"Wan Ta-ma, Shan, Myanmar (Burma)",Laos,MM,Asia,earthquake,1659090402,1659088726,0,,"20.91,99.84",2022-07-29 09:58:46,2022-07-29 16:28:46
21.0800000,99.9300000,1.0000,3.80,ml,,,,,,th_9548_202207290944,2022-07-29T09:55:00.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659088373,1659087893,0,,"21.08,99.93",2022-07-29 09:44:53,2022-07-29 16:14:53
21.1200000,99.9900000,1.0000,3.70,ml,,,,,,th_9547_202207290938,2022-07-29T09:45:00.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659087792,1659087512,1,,"21.12,99.99",2022-07-29 09:38:32,2022-07-29 16:08:32
21.1560000,99.9350000,1.0000,2.70,ml,,,,,,th_9546_202207290718,2022-07-29T07:18:51.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659079468,1659079131,1,,"21.16,99.94",2022-07-29 07:18:51,2022-07-29 13:48:51
21.1750000,99.8170000,1.0000,2.20,ml,,,,,,th_9545_202207290351,2022-07-29T03:51:29.000Z,"Loi Mwe Hill Station, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659067606,1659066689,0,,"21.18,99.82",2022-07-29 03:51:29,2022-07-29 10:21:29
21.2010000,99.9800000,1.0000,2.70,ml,,,,,,th_9544_202207290339,2022-07-29T03:39:04.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659066697,1659065944,0,,"21.20,99.98",2022-07-29 03:39:04,2022-07-29 10:09:04
20.1600000,98.9130000,1.0000,2.10,ml,,,,,,th_9543_202207290242,2022-07-29T02:42:31.000Z,"Wan Mè-kin, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659062980,1659062551,1,,"20.16,98.91",2022-07-29 02:42:31,2022-07-29 09:12:31
21.2100000,99.9380000,1.0000,3.00,ml,,,,,,th_9542_202207290218,2022-07-29T02:18:48.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659062600,1659061128,1,,"21.21,99.94",2022-07-29 02:18:48,2022-07-29 08:48:48
21.1270000,99.9240000,1.0000,2.50,ml,,,,,,th_9540_202207290126,2022-07-29T01:26:34.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659058223,1659057994,0,,"21.13,99.92",2022-07-29 01:26:34,2022-07-29 07:56:34
21.0390000,99.8970000,7.0000,2.10,ml,,,,,,th_9539_202207290053,2022-07-29T00:53:51.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659057107,1659056031,0,,"21.04,99.90",2022-07-29 00:53:51,2022-07-29 07:23:51
21.0620000,99.9670000,1.0000,2.60,ml,,,,,,th_9538_202207290051,2022-07-29T00:51:46.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659056956,1659055906,1,,"21.06,99.97",2022-07-29 00:51:46,2022-07-29 07:21:46
21.0770000,100.0500000,3.0000,2.60,ml,,,,,,th_9537_202207290035,2022-07-29T00:35:33.000Z,"Wan Hpya-langhsat, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659056298,1659054933,0,,"21.08,100.05",2022-07-29 00:35:33,2022-07-29 07:05:33
21.0060000,99.8830000,7.0000,1.80,ml,,,,,,th_9536_202207282319,2022-07-28T23:19:25.000Z,"Wan Mu-hsö Hsensawmawng, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659050664,1659050365,0,,"21.01,99.88",2022-07-28 23:19:25,2022-07-29 05:49:25
21.0860000,99.9480000,5.0000,2.00,ml,,,,,,th_9535_202207282314,2022-07-28T23:14:54.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659050451,1659050094,0,,"21.09,99.95",2022-07-28 23:14:54,2022-07-29 05:44:54
21.1320000,99.8340000,5.0000,2.80,ml,,,,,,th_9534_202207282208,2022-07-28T22:08:59.000Z,"Yangka, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659046589,1659046139,0,,"21.13,99.83",2022-07-28 22:08:59,2022-07-29 04:38:59
21.0980000,99.8930000,3.0000,2.70,ml,,,,,,th_9533_202207282201,2022-07-28T22:01:07.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659046016,1659045667,1,,"21.10,99.89",2022-07-28 22:01:07,2022-07-29 04:31:07
21.1390000,99.9380000,20.0000,2.20,ml,,,,,,th_9532_202207282112,2022-07-28T21:12:44.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659043361,1659042764,0,,"21.14,99.94",2022-07-28 21:12:44,2022-07-29 03:42:44
21.1160000,99.9640000,2.0000,2.50,ml,,,,,,th_9531_202207282053,2022-07-28T20:53:07.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659043339,1659041587,0,,"21.12,99.96",2022-07-28 20:53:07,2022-07-29 03:23:07
21.1540000,100.0060000,2.0000,2.40,ml,,,,,,th_9530_202207282034,2022-07-28T20:34:13.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659040768,1659040453,1,,"21.15,100.01",2022-07-28 20:34:13,2022-07-29 03:04:13
21.2690000,100.0440000,3.0000,2.40,ml,,,,,,th_9529_202207282001,2022-07-28T20:01:45.000Z,"Wan Hkang A-hko, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659038899,1659038505,1,,"21.27,100.04",2022-07-28 20:01:45,2022-07-29 02:31:45
21.1340000,99.8950000,1.0000,2.50,ml,,,,,,th_9528_202207281936,2022-07-28T19:36:49.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659037338,1659037009,1,,"21.13,99.90",2022-07-28 19:36:49,2022-07-29 02:06:49
20.1560000,98.9030000,1.0000,3.20,ml,,,,,,th_9527_202207281915,2022-07-28T19:15:57.000Z,"Wan Mè-kin, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659036126,1659035757,0,,"20.16,98.90",2022-07-28 19:15:57,2022-07-29 01:45:57
21.1380000,99.9310000,1.0000,2.50,ml,,,,,,th_9526_202207281752,2022-07-28T17:52:53.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1659031076,1659030773,1,,"21.14,99.93",2022-07-28 17:52:53,2022-07-29 00:22:53
