latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km
23.13,93.85,120.0,3.5,ml,,,,,,in_VDNtQ294Qk0xTUdZcklwVVZMamFLUT09,2024-01-31T04:57:00.000Z,"Zawlpi, Chin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1706676641,1706667714,0,,"23.13,93.85",2024-01-31 02:21:54,2024-01-31 08:51:54,Chin,Falam,Falam,Zawlpi,village,0.8
24.85,95.16,140.0,3.6,ml,,,,,,in_NWd6SUNwTlEwTTBpMmtabXZVZ1puQT09,2024-01-31T02:49:57.000Z,"Malon, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1706669331,1706666461,0,,"24.85,95.16",2024-01-31 02:01:01,2024-01-31 08:31:01,Saigang,Hkamti,Homalin,Maw Sein,village,1.1
21.058,99.432,1.0,2.4,ml,,,,,,th_11773_202401301507,2024-01-30T15:07:54.000Z,"Wan Na-hsai, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1706628953,1706627274,0,,"21.06,99.43",2024-01-30 15:07:54,2024-01-30 21:37:54,Shan,Kengtung,Kengtung,Har Lo,village,1.9
20.6,99.923,4.0,1.5,ml,,,,,,th_11768_202401291343,2024-01-29T13:43:21.000Z,"Tachileik, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1706536076,1706535801,0,,"20.60,99.92",2024-01-29 13:43:21,2024-01-29 20:13:21,Shan,Tachileik,Tachileik,Nam Tun,village,3.3
19.323,97.643,1.0,2.2,ml,,,,,,th_11767_202401282321,2024-01-28T23:21:37.000Z,"Wan Kyaukpet, Kayah State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1706485220,1706484097,0,,"19.32,97.64",2024-01-28 23:21:37,2024-01-29 05:51:37,Kayah,Loikaw,Shadaw,Kyauk Taing,village,18.5
23.16,93.57,98.0,3.6,ml,,,,,,in_VlJ5ajFBWUdXKzRJL3BCbk4xcVJDUT09,2024-01-28T08:43:08.000Z,Khuapual,Myanmar,MM,Asia,earthquake,1706431126,1706427898,0,,"23.16,93.57",2024-01-28 07:44:58,2024-01-28 14:14:58,Chin,Falam,Falam,Bocung,village,2.1
25.1373,96.5321,15.1,4.3,mb,22.0,86.0,4.186,0.47,us,in_bzZJMUluYjl6anRFUE9ESDZ1YzYxdz09,2024-02-03T06:07:39.040Z,,"91km WSW of Myitkyina, Myanmar",MM,Asia,earthquake,1706384535,1706383949,0,,"25.18,96.41",2024-01-27 19:32:29,2024-01-28 02:02:29,Kachin,Mohnyin,Mohnyin,Pin Long,village,10.6
21.144,99.93,1.0,2.0,ml,,,,,,th_11765_202401270116,2024-01-27T01:16:19.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1706320550,1706318179,1,,"21.14,99.93",2024-01-27 01:16:19,2024-01-27 07:46:19,Shan,Tachileik,Monghpyak,Ah Yaw Day,village,0.8
18.035,96.198,10.0,2.6,ml,,,,,,th_11763_202401261903,2024-01-26T19:03:55.000Z,"Foucar's, Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1706296193,1706295835,0,,"18.04,96.20",2024-01-26 19:03:55,2024-01-27 01:33:55,Bago,Bago,Kyauktaga,Myo Chaung,village,28.7
22.1203,93.1004,35.112,4.4,mb,37.0,73.0,6.091,0.67,us,gfz2024btno,2024-01-28T05:28:52.040Z,,"42km SSE of Saiha, India",MM,Asia,earthquake,1706221002,1706219887,1,,"22.23,93.04",2024-01-25 21:58:07,2024-01-26 04:28:07,Chin,Mindat,Matupi,Sabaungte,village,2.8
25.21,96.56,10.0,3.5,ml,,,,,,in_OUJzekJzWmZJb2M5ZWgzSEJrclUzQT09,2024-01-25T10:43:30.000Z,"Hkawan, Kachin, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1706190063,1706179410,0,,"25.21,96.56",2024-01-25 10:43:30,2024-01-25 17:13:30,Kachin,Mohnyin,Mohnyin,Aung Chan Thar,village,12.2
17.972,96.283,3.0,2.9,ml,,,,,,th_11760_202401250315,2024-01-25T03:15:47.000Z,"Kocha Te, Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1706153761,1706152547,0,,"17.97,96.28",2024-01-25 03:15:47,2024-01-25 09:45:47,Bago,Bago,Kyauktaga,Ngoke To (Ka Nyin Thar),village,22.1
