latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
24.376,95.716,10.0,4.1,ml,,,,,,th_7716,2021-08-31T11:00:57.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1630409238,1630407657,0,,"24.38,95.72",2021-08-31 11:00:57,2021-08-31 17:30:57,Saigang,Nan Hmun Khaung,village
16.976,94.922,10.0,3.4,ml,,,,,,th_7713,2021-08-30T16:36:10.000Z,"Ayeyarwady, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1630342082,1630341370,0,,"16.98,94.92",2021-08-30 16:36:10,2021-08-30 23:06:10,Ayeyarwady,Hpan Khar Kone,village
20.296,98.049,10.0,2.3,ml,,,,,,th_7706,2021-08-27T18:56:24.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1630091053,1630090584,0,,"20.30,98.05",2021-08-27 18:56:24,2021-08-28 01:26:24,Shan,Nam Aun,village
18.048,97.486,1.0,2.2,ml,,,,,,th_7704,2021-08-27T14:04:35.000Z,"Kayin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1630073822,1630073075,0,,"18.05,97.49",2021-08-27 14:04:35,2021-08-27 20:34:35,Kayin,Hpapun,town
20.731,97.118,9.0,4.7,ml,,,,,,th_7698,2021-08-25T06:06:14.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1629872117,1629871574,0,,"20.73,97.12",2021-08-25 06:06:14,2021-08-25 12:36:14,Shan,Pin Pet,village
25.1097,96.2564,10.0,4.6,mb,,73.0,1.983,0.59,us,gfz2021qnnr,2021-08-24T21:26:59.040Z,He pan,"118km WSW of Myitkyina, Myanmar",MM,Asia,earthquake,1629772014,1629771310,1,,"25.08,96.36",2021-08-24 02:15:10,2021-08-24 08:45:10,Kachin,He Pang,village
26.0766,95.5367,208.0,3.9,ml,,,,,,in_ZHRoTEdtaFJTd09ScVV2bVZiMU00UT09,2021-08-23T10:59:47.000Z,Khoungkhao nok,"105km ESE of Mokokchung, Nagaland, India",MM,Asia,earthquake,1629717067,1629716387,0,,"26.08,95.54",2021-08-23 10:59:47,2021-08-23 17:29:47,Saigang,Gongkhao Nuak,village
22.27,94.81,118.0,4.5,ml,,,,,,th_7693,2021-08-22T17:14:00.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1629635556,1629634923,0,,"22.25,94.69",2021-08-22 12:22:03,2021-08-22 18:52:03,Saigang,Zee Pin Twin,village
21.037,98.604,5.0,2.3,ml,,,,,,th_7688,2021-08-20T18:09:35.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1629483620,1629482975,0,,"21.04,98.60",2021-08-20 18:09:35,2021-08-21 00:39:35,Shan,,village
20.443,97.916,5.0,2.9,ml,,,,,,th_7687,2021-08-20T16:51:22.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1629479010,1629478282,0,,"20.44,97.92",2021-08-20 16:51:22,2021-08-20 23:21:22,Shan,Wan Hay,village
23.72,94.52,10.0,2.9,ml,,,,,,in_c3Y4aVRMbHM1bU0xOUg4R1BiVXBXZz09,2021-08-20T16:20:00.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1629475686,1629475404,1,,"23.77,94.54",2021-08-20 16:03:24,2021-08-20 22:33:24,Saigang,Htin Shu Chaung,village
