latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
25.008,97.836,49.7,4.6,mb,,,,1.0,us,usp0001fjh,2014-11-07T00:29:58.963Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1981-08-29 15:22:08,1981-08-29 21:52:08,,Kachang,town
25.512,96.552,33.0,3.9,mb,,,,1.2,us,usp0001fgc,2014-11-07T00:29:58.494Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1981-08-25 22:28:14,1981-08-26 04:58:14,Kachin,Loi Hseng,village
26.693,96.064,79.6,5.2,mb,,,,1.1,us,usp0001ff2,2014-11-07T00:29:57.547Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1981-08-23 15:56:13,1981-08-23 22:26:13,Saigang,Shingbwiyang,town
22.891,94.47,92.0,4.7,mb,,,,0.9,us,usp0001fex,2014-11-07T00:29:57.402Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1981-08-23 09:29:59,1981-08-23 15:59:59,Saigang,Ma Oe Kaing,village
24.692,94.903,90.0,4.7,mb,,,,1.3,us,usp0001fem,2014-11-07T00:29:57.327Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1981-08-23 01:24:38,1981-08-23 07:54:38,Saigang,Yar Za,village
25.455,96.176,33.0,4.8,mb,,,,0.4,us,usp0001fbw,2014-11-07T00:29:56.553Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1981-08-18 17:17:05,1981-08-18 23:47:05,Kachin,Nam Moe Yoke,village
25.489,96.619,36.6,5.1,mb,,,,0.9,us,usp0001fay,2015-02-11T17:14:55.000Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1981-08-16 18:55:41,1981-08-17 01:25:41,Kachin,Ka Htan Yang,village
25.45,96.641,35.3,4.7,mb,,,,1.2,us,usp0001fav,2014-11-07T00:29:56.243Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1981-08-16 17:40:56,1981-08-17 00:10:56,Kachin,Ka Htan Yang,village
25.507,96.647,38.3,4.6,mb,,,,1.2,us,usp0001fam,2014-11-07T00:29:56.203Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1981-08-16 06:27:59,1981-08-16 12:57:59,Kachin,Ka Htan Yang,village
25.153,97.982,32.7,5.1,mb,,,,0.9,us,usp0001f98,2015-02-11T17:14:55.000Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1981-08-14 06:09:33,1981-08-14 12:39:33,,勐戛,village
21.288,94.163,78.7,4.6,mb,,,,0.4,us,usp0001f3c,2014-11-07T00:29:53.220Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1981-08-03 14:58:24,1981-08-03 21:28:24,Magway,Kan Chaung,village
