latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km
24.85,95.25,10.0,3.6,ml,,,,,,ems_202310_1572401,2023-10-31T06:07:35.000Z,"Hpacheleik, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1698731814,1698731515,1,,"24.89,95.41",2023-10-31 05:51:55,2023-10-31 12:21:55,Saigang,Hkamti,Homalin,Laung Hpaung,village,1.7
20.4,94.82,50.0,3.4,ml,,,,,,in_WDhDVllCNCtHcGx4RmJvbjZSM3dQdz09,2023-10-29T23:04:49.000Z,Gaphu Gone,"188km WSW of Ywangan, Myanmar",MM,Asia,earthquake,1698621149,1698620689,1,,"20.38,94.76",2023-10-29 23:04:49,2023-10-30 05:34:49,Magway,Minbu,Pwintbyu,Pay Taw (North),village,2.5
20.1214,94.494,85.1,4.2,mb,,,,,,in_c3BuY3BlNWIvYkpMM0d2OTF0anordz09,2023-10-29T11:25:41.000Z,,"40km W of Minbu, Myanmar",MM,Asia,earthquake,1698578028,1698577340,1,,"19.97,94.26",2023-10-29 11:02:20,2023-10-29 17:32:20,Magway,Minbu,Minbu,Hpa Yar,village,4.2
25.12,95.97,10.0,3.4,ml,,,,,,in_QnpldzJrNlZjbEFGaFo2ZkxDbEFydz09,2023-10-28T09:42:34.000Z,"Petkala, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1698486041,1698485304,0,,"25.12,95.97",2023-10-28 09:28:24,2023-10-28 15:58:24,Saigang,Hkamti,Homalin,Nar Nit,village,3.7
26.2481,95.5087,79.962,4.8,mb,112.0,60.0,5.005,0.57,us,gfz2023vcbs,2023-11-03T02:38:17.040Z,Mon Htwe,"68km E of Tuensang, India",MM,Asia,earthquake,1698449696,1698449027,1,,"26.38,95.36",2023-10-27 23:23:47,2023-10-28 05:53:47,Saigang,Hkamti,Lahe,Longtan,village,4.0
26.0,95.32,75.0,3.6,ml,,,,,,in_RXZJek1Temg2Q3BSQ1BTMG5lMDRxdz09,2023-10-27T21:56:33.000Z,Kyauk Ke,Myanmar,MM,Asia,earthquake,1698443480,1698442708,0,,"26.00,95.32",2023-10-27 21:38:28,2023-10-28 04:08:28,Saigang,Hkamti,Lahe,Jokke,village,3.6
27.25,97.4,10.0,3.6,ml,,,,,,in_SlpsSjErdFRtRHdJZ3BLVTZBOFRhZz09,2023-10-27T16:42:31.000Z,"Yikyawde, Kachin, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1698424838,1698424161,0,,"27.25,97.40",2023-10-27 16:29:21,2023-10-27 22:59:21,Kachin,Puta-O,Puta-O,Yi Kyaw Dee,village,1.9
26.6825,96.7861,50.0,4.1,ml,,,,,,ems_202310_1570534,2023-10-27T06:19:32.000Z,"'Nmawt Ga, Kachin, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1698345769,1698344942,0,,"26.81,96.84",2023-10-26 18:29:02,2023-10-27 00:59:02,Kachin,Myitkyina,Tanai,Shin Long Gar,village,24.2
19.425,95.696,10.0,3.0,ml,,,,,,th_11472_202310251906,2023-10-25T19:06:00.000Z,Pyingon,Myanmar,MM,Asia,earthquake,1698261347,1698260760,0,,"19.43,95.70",2023-10-25 19:06:00,2023-10-26 01:36:00,Magway,Thayet,Aunglan,Kayin Ma San,village,2.1
22.0049,94.1622,40.459,4.2,mb,21.0,99.0,2.427,0.35,us,in_MnNyOHJIN29DeXJMa2RkSERBYWFOQT09,2023-10-30T03:15:13.040Z,,"90km SE of Hakha, Myanmar",MM,Asia,earthquake,1698124251,1698123324,1,,"22.44,93.80",2023-10-24 04:55:24,2023-10-24 11:25:24,Magway,Gangaw,Gangaw,Khaung Ton,village,2.8
21.143,98.477,10.0,3.4,ml,,,,,,th_11468_202310231450,2023-10-23T14:50:16.000Z,"Wan Lao, Shan, Myanmar (Burma)",Myanmar - China Border Region,MM,Asia,earthquake,1698073005,1698072616,0,,"21.14,98.48",2023-10-23 14:50:16,2023-10-23 21:20:16,Shan,Loilen,Kunhing,,village,5.6
23.3,94.03,90.0,4.3,ml,,,,,,ems_202310_1568989,2023-10-23T01:14:34.000Z,Pyi Taw Thar,Myanmar,MM,Asia,earthquake,1698023695,1698022756,0,,"23.30,94.03",2023-10-23 00:59:16,2023-10-23 07:29:16,Saigang,Kale,Kale,Pyi Taw Thar,village,0.8
26.4192,96.7123,132.6,3.6,ml,,,,,,in_dmp3cXdKSExPK1IwYmFpTXR6dzVmQT09,2023-10-20T19:56:32.000Z,Ma Kaw,"147km S of Changlang, Arunachal Pradesh, India",MM,Asia,earthquake,1697831753,1697830899,1,,"26.38,96.75",2023-10-20 19:41:39,2023-10-21 02:11:39,Kachin,Myitkyina,Tanai,La Mon,village,1.0
17.496,97.915,3.0,2.1,ml,,,,,,th_11458_202310150300,2023-10-15T03:00:59.000Z,"Shan Ywar Thit, Kayin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1697340199,1697338859,0,,"17.50,97.92",2023-10-15 03:00:59,2023-10-15 09:30:59,Kayin,Hpa-An,Hlaingbwe,Ban Nam Aug Roo,village,5.5
25.13,95.97,40.0,3.1,ml,,,,,,in_WU9iZy8rUkkwNTJ5VXNsWVRIYW1YZz09,2023-10-15T00:28:33.000Z,"Yebawmi, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1697329126,1697328829,1,,"25.32,95.61",2023-10-15 00:13:49,2023-10-15 06:43:49,Saigang,Hkamti,Homalin,Nar Nit,village,3.8
23.58,94.01,30.0,3.3,ml,,,,,,in_UjRtdlN1eE5GZkN3WDRwR0RUVGd1UT09,2023-10-14T20:56:32.000Z,"Hpaidin, Chin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1697316821,1697316372,0,,"23.58,94.01",2023-10-14 20:46:12,2023-10-15 03:16:12,Chin,Falam,Tonzang,Tuigel,village,2.0
17.439,96.3,10.0,3.3,ml,,,,,,th_11456_202310131924,2023-10-13T19:24:07.000Z,"Htan Taw Gyi, Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1697226314,1697225047,0,,"17.44,96.30",2023-10-13 19:24:07,2023-10-14 01:54:07,Bago,Bago,Bago,Ywar Thit Kone,village,4.3
20.131,98.009,3.0,3.0,ml,,,,,,th_11455_202310131819,2023-10-13T18:19:14.000Z,"Wan Hwè-ning, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1697223917,1697221154,0,,"20.13,98.01",2023-10-13 18:19:14,2023-10-14 00:49:14,Shan,Langkho,Langkho,San Pu,village,3.2
17.924,96.342,10.0,3.3,ml,,,,,,th_11454_202310131213,2023-10-13T12:13:46.000Z,"Baingda, Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1697201159,1697199226,0,,"17.92,96.34",2023-10-13 12:13:46,2023-10-13 18:43:46,Bago,Bago,Kyauktaga,Lwan Po Aye Su,village,15.9
17.445,95.782,10.0,3.9,ml,,,,,,th_11453_202310131211,2023-10-13T12:11:44.000Z,"Inle, Yangon Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1697199861,1697199104,0,,"17.45,95.78",2023-10-13 12:11:44,2023-10-13 18:41:44,Yangon,Yangon (North),Taikkyi,Tha Nat Kone,village,1.0
20.107,98.301,1.0,2.4,ml,,,,,,th_11452_202310130230,2023-10-13T02:30:07.000Z,"Wan Umlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1697164754,1697164207,0,,"20.11,98.30",2023-10-13 02:30:07,2023-10-13 09:00:07,Shan,Langkho,Mongpan,Nawng Lum,village,11.4
