latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
21.277,98.82,10.0,2.7,ml,,,,,,th_6443,2019-12-30T22:22:56.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1577745305,1577744576,1,,,2019-12-30 22:22:56,2019-12-31 04:52:56,Shan,Nar Tauk,village
20.721,97.758,10.0,2.6,ml,,,,,,th_6437,2019-12-30T01:31:31.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1577670377,1577669491,1,,,2019-12-30 01:31:31,2019-12-30 08:01:31,Shan,Aye Hpat,village
18.171,96.296,10.0,2.9,ml,,,,,,th_6434,2019-12-27T20:52:36.000Z,"Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1577480642,1577479956,1,,,2019-12-27 20:52:36,2019-12-28 03:22:36,Bago,Sar Byin Village,village
21.418,99.527,10.0,3.1,ml,,,,,,th_6431,2019-12-26T04:03:28.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1577333818,1577333008,1,,,2019-12-26 04:03:28,2019-12-26 10:33:28,Shan,Pang Hoke,village
23.2485,94.6735,91.8,3.5,ml,,,,,,in_OVJWVkY1bFAxU3hhQ1JGZWlmcWgxQT09,2019-12-25T23:02:25.000Z,"Sagaing Region, Myanmar (Burma)","139km E of Champhai, Mizoram, India",MM,Asia,earthquake,1577315593,1577314945,1,,,2019-12-25 23:02:25,2019-12-26 05:32:25,Saigang,Thitsar Pann,town
23.63,95.98,10.0,4.5,mb,,,,,,th_6430,2019-12-25T13:30:00.000Z,"Sagaing Region, Myanmar (Burma)","95km NNW of Mogok, Burma",MM,Asia,earthquake,1577258724,1577257458,1,,,2019-12-25 07:04:18,2019-12-25 13:34:18,Saigang,Mya Kan Thar,village
19.567,96.584,1.0,3.4,ml,,,,,,th_6423,2019-12-20T05:42:14.000Z,"Naypyidaw Union Territory, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1576821453,1576820534,1,,,2019-12-20 05:42:14,2019-12-20 12:12:14,Mandalay,Baw Ka Hta (Lower),village
17.895,97.489,2.0,2.6,ml,,,,,,th_6420,2019-12-18T14:58:02.000Z,"Kayin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1576681862,1576681082,1,,,2019-12-18 14:58:02,2019-12-18 21:28:02,Kayin,Ta Khaw Kyoe,village
18.247,96.215,10.0,3.2,ml,,,,,,th_6414,2019-12-17T17:24:39.000Z,"Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1576604685,1576603479,1,,,2019-12-17 17:24:39,2019-12-17 23:54:39,Bago,Sar Byin Village,village
25.0,95.2,60.0,3.8,ml,,,,,,in_YzlnRHUxYms1Rys5OC9sbTkyVVhKZz09,2019-12-16T16:51:14.000Z,,"71km E of Ukhrul, Manipur, India",MM,Asia,earthquake,1576515412,1576515074,1,,,2019-12-16 16:51:14,2019-12-16 23:21:14,Saigang,Chaung Son,village
25.177,94.7747,93.5,3.7,ml,,,,,,in_L0hqaXdaYVhHUTR0Zm1hS1RBbGtPZz09,2019-12-15T03:53:37.000Z,"Hpaing Lin Kut, Sagaing Region, Myanmar (Burma)","36km E of Shirui, Manipur, India",MM,Asia,earthquake,1576382382,1576382017,1,,,2019-12-15 03:53:37,2019-12-15 10:23:37,Saigang,Heinkut,village
23.0072,94.3303,200.1,2.8,ml,,,,,,in_VCtNcmc3WGFTT1lDTExsME5Nc0NvZz09,2019-12-13T18:52:06.000Z,"Chaung Wa, Sagaing Region, Myanmar (Burma)","113km ESE of Champhai, Mizoram, India",MM,Asia,earthquake,1576263518,1576263126,1,,,2019-12-13 18:52:06,2019-12-14 01:22:06,Saigang,Sat Sar (Set Sar),village
21.727,99.511,8.0,3.3,ml,,,,,,th_6394,2019-12-10T16:03:36.000Z,"Shan, Myanmar (Burma)",Myanmar-China Border Region,MM,Asia,earthquake,1575995471,1575993816,1,,,2019-12-10 16:03:36,2019-12-10 22:33:36,Shan,Wan Long,village
20.908,98.665,10.0,2.0,ml,,,,,,th_6388,2019-12-09T21:32:12.000Z,"Tontar, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1575990151,1575927132,1,,,2019-12-09 21:32:12,2019-12-10 04:02:12,Shan,Ping Hkar,village
20.74,98.41,0.0,2.4,ml,,,,,,th_6384,2019-12-08T19:41:02.000Z,"Nar Pawt, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1575835984,1575834062,1,,,2019-12-08 19:41:02,2019-12-09 02:11:02,Shan,,village
15.91,97.76,0.0,2.9,ml,,,,,,th_6380,2019-12-07T21:07:23.000Z,"Mon State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1575753984,1575752843,1,,,2019-12-07 21:07:23,2019-12-08 03:37:23,Mon,Wea Ka Li,village
17.82,97.4,10.0,3.5,ml,,,,,,th_6379,2019-12-07T16:50:00.000Z,"Kun Pin Wa, Kayin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1575737250,1575736700,1,,,2019-12-07 16:38:20,2019-12-07 23:08:20,Kayin,Shwe He,village
19.9032,94.338,63.25,4.1,mb,,259.0,2.672,1.12,us,us60006r8u,2019-12-14T01:36:25.040Z,,"64km WSW of Minbu, Burma",MM,Asia,earthquake,1576287450,1575689106,1,,,2019-12-07 03:25:06,2019-12-07 09:55:06,Magway,Pa Be,village
25.7,95.1,75.0,3.8,ml,,,,,,in_eEJWa2tzRXRsT0Z0SjIzQ1poNit4Zz09,2019-12-05T14:19:31.000Z,,"90km SE of Mokokchung, Nagaland, India",MM,Asia,earthquake,1575992835,1575555571,1,,,2019-12-05 14:19:31,2019-12-05 20:49:31,Saigang,Khula,village
23.5,94.1,10.0,3.1,ml,,,,,,in_Z1R1SndQSHdPTUU4NStCWmRvb2ZSdz09,2019-12-04T22:22:10.000Z,,"78km E of Champhai, Mizoram, India",MM,Asia,earthquake,1575992836,1575498130,1,,,2019-12-04 22:22:10,2019-12-05 04:52:10,Saigang,Yar Za Gyo,village
20.62,99.89,0.0,3.1,ml,,,,,,th_6359,2019-12-02T14:16:07.000Z,"Mong He, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1575296905,1575296167,1,,,2019-12-02 14:16:07,2019-12-02 20:46:07,Shan,Nam Tun,village
23.09,93.6,60.0,4.6,mb,,,,,,us70006f4m,2019-12-02T08:07:00.000Z,"Falam, Burma","22km NNW of Falam, Burma",MM,Asia,earthquake,1575250350,1575249164,1,,,2019-12-02 01:12:44,2019-12-02 07:42:44,Chin,Bualmin,village
