latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km,shakemapURL,shakemapLastUpdated
25.3564,95.0718,81.93,4.5,mb,,73,2.914,0.74,us,usb000jkq0,2013-11-15T03:20:26.000Z,,"66 km ESE of Phek, India",MM,Asia,earthquake,0,0,1,,,2013-09-07 03:24:56,2013-09-07 09:54:56,Sagaing,Hkamti,Homalin,Tawai,village,4.8,,
22.9608,95.9365,10.0,5.0,mb,,60,4.538,1.03,us,usb000jlv7,2013-11-15T03:20:29.000Z,,"49 km NNE of Shwebo, Myanmar",MM,Asia,earthquake,0,0,1,,,2013-09-09 03:28:31,2013-09-09 09:58:31,Sagaing,Kanbalu,Kanbalu,Mei Za Taw,village,1.6,,
16.6433,94.6248,16.37,4.3,mb,,74,4.141,1.01,us,usb000jye2,2013-11-19T17:38:08.000Z,,"18 km SW of Pathein, Myanmar",MM,Asia,earthquake,0,0,1,,,2013-09-15 22:47:27,2013-09-16 05:17:27,Ayeyarwady,Pathein,Pathein,Taung Tan Kone,village,1.2,,
22.8604,95.8765,10.0,4.9,mb,,55,3.888,0.46,us,usb000jwlv,2022-05-03T16:26:41.795Z,,"37 km NNE of Shwebo, Myanmar",MM,Asia,earthquake,0,0,1,,,2013-09-20 11:53:26,2013-09-20 18:23:26,Sagaing,Kanbalu,Kanbalu,Saik Kwin Loke Thar,village,3.7,,
22.9341,95.9607,4.0,5.7,mww,,30,3.995,0.44,us,usb000jwly,2022-05-03T17:38:52.445Z,,"48 km NE of Shwebo, Myanmar",MM,Asia,earthquake,0,0,1,,,2013-09-20 12:24:46,2013-09-20 18:54:46,Sagaing,Kanbalu,Kanbalu,Ka Beit Gyi,village,1.6,,
21.3987,100.6775,9.38,4.0,mb,,73,3.01,0.83,us,usb000jxip,2013-12-09T21:11:13.000Z,,"65 km S of Jinghong, China",MM,Asia,earthquake,0,0,1,,,2013-09-22 09:59:31,2013-09-22 16:29:31,Shan,Tachileik,Mongyawng,,village,1.7,,
24.8368,94.7407,91.29,4.2,mb,,108,2.712,0.63,us,usb000k1re,2013-12-13T09:00:36.000Z,,"72 km ENE of Yairipok, India",MM,Asia,earthquake,0,0,1,,,2013-09-28 19:50:32,2013-09-29 02:20:32,Sagaing,Hkamti,Homalin,Hu Hpar,village,7.0,,
