latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
19.326,97.019,2.0,2.8,ml,,,,,,th_12353_202409302156,2024-09-30T21:56:53.000Z,"Hoyar, Kayah State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1727734620,1727733413,0,,"19.33,97.02",2024-09-30 21:56:53,2024-10-01 04:26:53,Kayah,Rar Aye Pa Rar,village
20.144,98.74,2.0,1.6,ml,,,,,,th_12352_202409301817,2024-09-30T18:17:46.000Z,"Wan Hsanghpaw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1727721098,1727720266,0,,"20.14,98.74",2024-09-30 18:17:46,2024-10-01 00:47:46,Shan,Wufu,village
15.213,96.57,10.0,2.9,ml,,,,,,th_12351_202409291238,2024-09-29T12:38:38.000Z,Myanmar (Burma),Off South Coast of Myanmar,MM,Asia,earthquake,1727615216,1727613518,0,,"15.21,96.57",2024-09-29 12:38:38,2024-09-29 19:08:38,,Ku Lar Koke (Auk Seik),village
21.032,100.297,1.0,3.4,ml,,,,,,th_12350_202409290519,2024-09-29T05:19:35.000Z,,Myanmar,MM,Asia,earthquake,1727588492,1727587175,0,,"21.03,100.30",2024-09-29 05:19:35,2024-09-29 11:49:35,Shan,Nam An,village
19.989,98.078,1.0,2.7,ml,,,,,,th_12349_202409281413,2024-09-28T14:13:10.000Z,"Wan Konlang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1727533404,1727532790,0,,"19.99,98.08",2024-09-28 14:13:10,2024-09-28 20:43:10,Shan,Pong Lawng,village
18.144,96.21,10.0,3.9,ml,,,,,,th_12348_202409272239,2024-09-27T22:39:41.000Z,"Atet Bandayaw, Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1727479823,1727476781,0,,"18.14,96.21",2024-09-27 22:39:41,2024-09-28 05:09:41,Bago,Sar Byin Village,village
20.02,97.841,10.0,2.0,ml,,,,,,th_12346_202409270120,2024-09-27T01:20:21.000Z,"Wan Kongpao, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1727405700,1727400021,0,,"20.02,97.84",2024-09-27 01:20:21,2024-09-27 07:50:21,Shan,Wan Sa Lawng,village
18.404,96.487,10.0,2.3,ml,,,,,,th_12345_202409262033,2024-09-26T20:33:02.000Z,"Nyaung Pin Thar, Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1727392393,1727382782,0,,"18.40,96.49",2024-09-26 20:33:02,2024-09-27 03:03:02,Bago,Kyun Khin,village
21.427,98.397,10.0,2.5,ml,,,,,,th_12343_202409261515,2024-09-26T15:15:30.000Z,"Longhsam, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1727364391,1727363730,0,,"21.43,98.40",2024-09-26 15:15:30,2024-09-26 21:45:30,Shan,Nam Wein,village
20.879,100.35,2.0,2.4,ml,,,,,,th_12341_202409260306,2024-09-26T03:06:34.000Z,"Ai-nu, Shan, Myanmar (Burma)",Laos,MM,Asia,earthquake,1727321755,1727319994,0,,"20.88,100.35",2024-09-26 03:06:34,2024-09-26 09:36:34,Shan,Wan Lan,village
