latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
21.172,99.959,1.0,2.1,ml,,,,,,th_10735_202302282149,2023-02-28T21:49:21.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1677623684,1677620961,1,,"21.17,99.96",2023-02-28 21:49:21,2023-03-01 04:19:21,Shan,Hpee Pang,village
18.963,96.291,10.0,3.2,ml,,,,,,th_10729_202302251256,2023-02-25T12:56:49.000Z,"Kanbaukkyi, Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1677330661,1677329809,0,,"18.96,96.29",2023-02-25 12:56:49,2023-02-25 19:26:49,Bago,Sa Par Kywei,village
20.94,92.33,10.0,4.1,ml,,,,,,ems_202302_1228733,2023-02-25T10:55:00.000Z,Dar Gyi Zar,Myanmar,MM,Asia,earthquake,1677322578,1677321586,0,,"20.94,92.33",2023-02-25 10:39:46,2023-02-25 17:09:46,Rakhine,Thu U Lar,village
21.034,99.877,1.0,2.3,ml,,,,,,th_10727_202302241437,2023-02-24T14:37:28.000Z,"Wan Mu-hsö Hsensawmawng, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1677250563,1677249448,0,,"21.03,99.88",2023-02-24 14:37:28,2023-02-24 21:07:28,Shan,Bu Hsar,village
21.033,99.915,1.0,3.0,ml,,,,,,th_10726_202302240607,2023-02-24T06:07:33.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1677220617,1677218853,1,,"21.03,99.92",2023-02-24 06:07:33,2023-02-24 12:37:33,Shan,Taung Po (1),village
20.031,98.408,1.0,2.2,ml,,,,,,th_10725_202302231910,2023-02-23T19:10:14.000Z,"Wan Umlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1677179851,1677179414,0,,"20.03,98.41",2023-02-23 19:10:14,2023-02-24 01:40:14,Shan,Kone Ti Vi,village
19.81,98.427,2.0,2.0,ml,,,,,,th_10718_202302211413,2023-02-21T14:13:41.000Z,"Wan Punglong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1676990886,1676988821,0,,"19.81,98.43",2023-02-21 14:13:41,2023-02-21 20:43:41,Shan,Hsan Kyu,village
19.844,98.368,1.0,2.3,ml,,,,,,th_10716_202302211406,2023-02-21T14:06:56.000Z,"Wan Punglong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1676989452,1676988416,0,,"19.84,98.37",2023-02-21 14:06:56,2023-02-21 20:36:56,Shan,Kone Ti Vi,village
19.807,98.437,1.0,2.1,ml,,,,,,th_10717_202302211404,2023-02-21T14:04:50.000Z,"Wan Punglong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1676990804,1676988290,0,,"19.81,98.44",2023-02-21 14:04:50,2023-02-21 20:34:50,Shan,Hsan Kyu,village
19.821,98.368,1.0,3.0,ml,,,,,,th_10715_202302211402,2023-02-21T14:02:05.000Z,"Wan Punglong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1676988680,1676988125,0,,"19.82,98.37",2023-02-21 14:02:05,2023-02-21 20:32:05,Shan,Kone Ti Vi,village
19.805,98.385,1.0,3.1,ml,,,,,,th_10714_202302211110,2023-02-21T11:10:58.000Z,"Wan Punglong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1676978309,1676977858,0,,"19.81,98.39",2023-02-21 11:10:58,2023-02-21 17:40:58,Shan,Kone Ti Vi,village
