latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
19.615,95.695,10.0,0.0,,11,178.6,,0.89,us,usp000c8mt,2014-11-07T01:19:56.810Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2003-09-25 23:55:17,2003-09-26 06:25:17,Magway,Ngar Zin Yaing,village
19.876,95.579,10.0,4.8,mb,66,65.5,,0.89,us,usp000c8j6,2014-11-07T01:19:55.896Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2003-09-25 04:58:29,2003-09-25 11:28:29,Magway,Gway Tauk Kone,village
19.764,95.575,10.0,3.8,mb,12,174.3,,0.74,us,usp000c8hw,2014-11-07T01:19:55.856Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2003-09-25 02:15:41,2003-09-25 08:45:41,Magway,Htan Taw Gyi,village
19.84,95.743,10.0,0.0,,17,173.0,,0.63,us,usp000c8f1,2014-11-07T01:19:55.601Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2003-09-23 23:46:38,2003-09-24 06:16:38,Magway,Pyoe Khin Taik,village
19.748,95.41,10.0,0.0,,11,121.4,,0.63,us,usp000c8ex,2014-11-07T01:19:55.593Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2003-09-23 23:03:35,2003-09-24 05:33:35,Magway,Thet Kei Kyin,village
19.676,95.643,10.0,0.0,,10,178.6,,0.68,us,usp000c8c0,2014-11-07T01:19:54.603Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2003-09-22 23:51:36,2003-09-23 06:21:36,Magway,Si Thar Gyi,village
19.783,95.444,10.0,0.0,,14,178.6,,0.46,us,usp000c8br,2014-11-07T01:19:54.579Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2003-09-22 21:16:32,2003-09-23 03:46:32,Magway,Let Tet,village
19.486,95.446,10.0,0.0,,6,178.8,,0.86,us,usp000c8b2,2014-11-07T01:19:54.516Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2003-09-22 16:43:32,2003-09-22 23:13:32,Magway,Chin Gway Cho,village
19.752,95.708,10.0,0.0,,15,118.5,,1.02,us,usp000c8av,2014-11-07T01:19:54.505Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2003-09-22 15:29:50,2003-09-22 21:59:50,Magway,Ku Lar Ma,village
20.011,95.749,10.0,0.0,,16,177.1,,0.75,us,usp000c8am,2014-11-07T01:19:54.484Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2003-09-22 12:50:52,2003-09-22 19:20:52,Magway,Taung Gyi Sinn,village
