latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city
16.82,97.46,15.0,3.4,ml,,,,,,20170827_133933_3.4,2017-08-27T18:39:33.000Z,"Mon State, Myanmar (Burma)","13438km al SUROESTE de  TIJUANA, BC",MM,Asia,earthquake,1503927197,1503859173,1,,,2017-08-27 18:39:33,2017-08-28 01:09:33,Mon,Hpa-An
16.32,98.25,13.0,3.3,ml,,,,,,20170827_101517_3.3,2017-08-27T15:15:17.000Z,"Kayin State, Myanmar (Burma)","13436km al SUROESTE de  TIJUANA, BC",MM,Asia,earthquake,1503927338,1503846917,1,,,2017-08-27 15:15:17,2017-08-27 21:45:17,Kayin,Mawlamyine
16.21,97.92,4.0,3.5,ml,,,,,,20170827_082549_3.5,2017-08-27T13:25:49.000Z,"Mon State, Myanmar (Burma)","13466km al SUROESTE de  TIJUANA, BC",MM,Asia,earthquake,1503927370,1503840349,1,,,2017-08-27 13:25:49,2017-08-27 19:55:49,Mon,Mawlamyine
15.3,96.23,16.0,3.4,ml,,,,,,20170827_075840_3.4,2017-08-27T12:58:40.000Z,Myanmar (Burma),"13651km al SUROESTE de  TIJUANA, BC",MM,Asia,earthquake,1503927373,1503838720,1,,,2017-08-27 12:58:40,2017-08-27 19:28:40,,Yangon
15.92,97.92,5.0,3.6,ml,,,,,,20170827_061611_3.6,2017-08-27T11:16:11.000Z,"Kayin State, Myanmar (Burma)","13493km al SUROESTE de  TIJUANA, BC",MM,Asia,earthquake,1503927374,1503832571,1,,,2017-08-27 11:16:11,2017-08-27 17:46:11,Kayin,Mawlamyine
22.4013,94.6199,105.34,4.0,mb,,139.0,0.973,0.58,us,us2000abs2,2017-08-27T17:35:50.040Z,"Sagaing Region, Myanmar (Burma)","61km WNW of Monywa, Burma",MM,Asia,earthquake,1503855488,1503508877,1,,,2017-08-23 17:21:17,2017-08-23 23:51:17,Saigang,Monywa
27.3,96.6,60.0,4.1,ml,,,,,,20170811_0000017,2017-08-11T02:55:00.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,1502420203,1502419190,1,,,2017-08-11 02:39:50,2017-08-11 09:09:50,Saigang,Putao
16.21,97.96,5.0,3.5,ml,,,,,,20170804_084559_3.5,2017-08-04T13:45:59.000Z,"Mon State, Myanmar (Burma)","13463km al SUROESTE de  TIJUANA, BC",MM,Asia,earthquake,1501937963,1501854359,1,,,2017-08-04 13:45:59,2017-08-04 20:15:59,Mon,Mawlamyine
16.22,97.97,4.0,3.6,ml,,,,,,20170804_084021_3.6,2017-08-04T13:40:21.000Z,"Mon State, Myanmar (Burma)","13462km al SUROESTE de  TIJUANA, BC",MM,Asia,earthquake,1501938002,1501854021,1,,,2017-08-04 13:40:21,2017-08-04 20:10:21,Mon,Mawlamyine
16.22,97.96,4.0,3.6,ml,,,,,,20170804_083820_3.6,2017-08-04T13:38:20.000Z,"Pathein, Mon State, Myanmar (Burma)","13463km al SUROESTE de  TIJUANA, BC",MM,Asia,earthquake,1501938042,1501853900,1,,,2017-08-04 13:38:20,2017-08-04 20:08:20,Mon,Mawlamyine
