latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km
21.987,99.052,33.0,4.1,mb,,,,0.8,us,usp000717n,2014-11-07T00:58:24.595Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1995-07-30 19:43:09,1995-07-31 02:13:09,Shan,Kengtung,Mongyang,Par Kwayt Long,village,5.3
22.969,94.541,109.1,4.5,mb,,,,0.9,us,usp000714q,2014-11-07T00:58:24.010Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1995-07-30 02:01:43,1995-07-30 08:31:43,Saigang,Kale,Mingin,Ah Nyar Lel,village,4.9
22.015,98.907,10.0,4.4,mb,,,,1.4,us,usp00070w9,2014-11-07T00:58:22.729Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1995-07-23 05:39:49,1995-07-23 12:09:49,Shan,Matman,Matman,Pang Hkar,village,7.2
24.801,95.139,119.9,4.3,mb,,,,1.0,us,usp00070s5,2014-11-07T00:58:22.193Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1995-07-19 18:10:13,1995-07-20 00:40:13,Saigang,Hkamti,Homalin,Nan Kaung Kaung,village,3.0
22.005,99.138,10.0,4.8,mb,,,,1.1,us,usp00070r6,2014-11-07T00:58:21.975Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1995-07-18 21:33:41,1995-07-19 04:03:41,Shan,Kengtung,Mongyang,Hoke Pong (Upper),village,10.4
21.844,99.038,10.0,4.0,mb,,,,1.6,us,usp00070qm,2014-11-07T00:58:21.885Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1995-07-18 11:14:07,1995-07-18 17:44:07,Shan,Kengtung,Mongkhet,Hway Lit,village,4.3
21.806,99.115,10.0,4.6,mb,,,,1.5,us,usp00070jq,2014-11-07T00:58:21.094Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1995-07-14 07:29:36,1995-07-14 13:59:36,Shan,Kengtung,Mongkhet,Nam Tawt,village,7.5
21.841,99.161,10.0,4.3,mb,,,,1.3,us,usp00070gu,2014-11-07T00:58:20.361Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1995-07-12 09:44:53,1995-07-12 16:14:53,Shan,Kengtung,Mongkhet,Nam Tawt,village,2.3
22.041,99.309,10.0,4.2,mb,,,,0.6,us,usp00070gr,2014-11-07T00:58:20.339Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1995-07-12 08:14:33,1995-07-12 14:44:33,Shan,Kengtung,Mongyang,Ke Ka Lar,village,2.4
21.886,99.157,10.0,4.3,mb,,,,1.1,us,usp00070gn,2014-11-07T00:58:20.329Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1995-07-12 06:02:56,1995-07-12 12:32:56,Shan,Kengtung,Mongyang,Nam Tawt,village,6.5
21.123,99.034,10.0,4.2,mb,,,,1.5,us,usp00070gd,2014-11-07T00:58:20.300Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1995-07-12 03:57:00,1995-07-12 10:27:00,Shan,Kengtung,Mongping,Par Lawng,village,0.4
