latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km,shakemapURL,shakemapLastUpdated
24.93,95.16,113.0,4.4,mb,,,,,,us60003qkr,2019-05-23T15:12:00.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1558530759,1558529754,1,,,2019-05-22 12:55:54,2019-05-22 19:25:54,Saigang,Hkamti,Homalin,Moe Lin,village,8.8,,
26.18,95.86,100.0,5.1,mww,,,,,,ems_201905_763510,2019-05-05T08:12:00.000Z,"Sagaing Region, Myanmar (Burma)","93km SE of Mon, India",MM,Asia,earthquake,1556968344,1556967842,1,,,2019-05-04 11:04:02,2019-05-04 17:34:02,Saigang,Hkamti,Hkamti,Nant Hpar,village,13.7,,
23.9515,94.7518,95.69,4.5,mb,,134.0,0.496,0.99,us,us70003wcv,2019-08-24T21:17:30.040Z,,"49 km NE of Mawlaik, Myanmar",MM,Asia,earthquake,0,0,1,,,2019-05-29 01:54:23,2019-05-29 08:24:23,Sagaing,Mawlaik,Paungbyin,Ywar Thar,village,3.9,,
