latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km
23.04,94.38,95.0,4.7,mb,,,,,,gfz2023ijyq,2023-04-30T15:27:00.000Z,"Ywaba, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1682838494,1682837817,0,,"22.99,94.46",2023-04-30 06:56:57,2023-04-30 13:26:57,Saigang,Kale,Mingin,Ywar Ba,village,3.6
17.475,95.986,10.0,2.6,ml,,,,,,th_10911_202304271839,2023-04-27T18:39:00.000Z,"Kinpadi, Yangon Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1682621644,1682620740,0,,"17.48,95.99",2023-04-27 18:39:00,2023-04-28 01:09:00,Yangon,Yangon (North),Taikkyi,Kin Pa Tee (Lower),village,2.2
21.117,99.9,1.0,1.9,ml,,,,,,th_10909_202304261938,2023-04-26T19:38:44.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1682538136,1682537924,1,,"21.12,99.90",2023-04-26 19:38:44,2023-04-27 02:08:44,Shan,Kengtung,Kengtung,Mong Kun,village,0.6
21.104,99.867,1.0,2.4,ml,,,,,,th_10907_202304260317,2023-04-26T03:17:54.000Z,"Yangka, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1682479383,1682479074,1,,"21.10,99.87",2023-04-26 03:17:54,2023-04-26 09:47:54,Shan,Kengtung,Kengtung,Nam Hkam,village,0.8
19.617,97.862,4.0,2.0,ml,,,,,,th_10905_202304251436,2023-04-25T14:36:55.000Z,"Kiu-neng, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1682434992,1682433415,0,,"19.62,97.86",2023-04-25 14:36:55,2023-04-25 21:06:55,Shan,Langkho,Langkho,Ban Rak Thai,village,9.4
25.34,95.13,115.0,2.8,ml,,,,,,in_Nnc2OVhabndMWDZ0RFNzS3MybHJSUT09,2023-04-24T23:25:00.000Z,"Manpa, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1682369677,1682368937,0,,"25.34,95.13",2023-04-24 20:42:17,2023-04-25 03:12:17,Saigang,Hkamti,Homalin,Su Taung Kone,village,0.6
21.187,99.921,1.0,2.7,ml,,,,,,th_10902_202304231743,2023-04-23T17:43:26.000Z,"Wan Hpaya-hkè, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1682281413,1682271806,1,,"21.19,99.92",2023-04-23 17:43:26,2023-04-24 00:13:26,Shan,Kengtung,Kengtung,Hpee Pang,village,1.9
21.155,100.027,1.0,2.9,ml,,,,,,th_10898_202304211124,2023-04-21T11:24:09.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1682076520,1682076249,1,,"21.16,100.03",2023-04-21 11:24:09,2023-04-21 17:54:09,Shan,Tachileik,Monghpyak,Shan Htan,village,3.0
21.069,99.949,1.0,2.7,ml,,,,,,th_10897_202304210024,2023-04-21T00:24:32.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1682037286,1682036672,1,,"21.07,99.95",2023-04-21 00:24:32,2023-04-21 06:54:32,Shan,Tachileik,Monghpyak,Ho Pawt,village,3.7
20.518,98.373,1.0,2.3,ml,,,,,,th_10896_202304201854,2023-04-20T18:54:09.000Z,"Wan Namhok, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1682017881,1682016849,1,,"20.52,98.37",2023-04-20 18:54:09,2023-04-21 01:24:09,Shan,Langkho,Mongnai,Ton Tit,village,19.1
