latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
23.03,94.12,10.0,3.0,ml,,,,,,ems_202102_952786_a2394,2021-02-26T10:05:00.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1614333960,1614331999,0,,,2021-02-26 09:33:19,2021-02-26 16:03:19,Saigang,Inn Din,village
22.74,95.93,10.0,4.51,ml,,,,,,th_7251,2021-02-25T15:37:00.000Z,"Mandalay Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1614246748,1614245175,1,,,2021-02-25 09:26:15,2021-02-25 15:56:15,Saigang,Ka Bwet,village
22.688,95.897,10.0,4.1,ml,,,,,,th_7250,2021-02-25T09:00:08.000Z,Myanmar (Burma),Myanmar,MM,Asia,earthquake,1614245017,1614243608,0,,,2021-02-25 09:00:08,2021-02-25 15:30:08,Saigang,Ma Au,village
22.78,96.0,10.0,4.5,mb,,,,,,th_7249,2021-02-25T09:35:00.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1614240009,1614239419,1,,,2021-02-25 07:50:19,2021-02-25 14:20:19,Mandalay,Kyauk Hpyu,village
22.823,96.003,10.0,4.1,ml,,,,,,th_7248,2021-02-25T04:19:57.000Z,"Mandalay Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1614227817,1614226797,0,,,2021-02-25 04:19:57,2021-02-25 10:49:57,Mandalay,Thi Ha Taw,village
22.812,95.939,10.0,4.4,ml,,,,,,th_7246,2021-02-25T03:46:02.000Z,Thin-paung,Myanmar,MM,Asia,earthquake,1614225422,1614224762,0,,,2021-02-25 03:46:02,2021-02-25 10:16:02,Saigang,Thin Paung,village
22.8436,95.9447,10.0,4.9,mb,,30.0,2.044,0.72,us,gfz2021dwrt,2021-02-28T23:28:23.414Z,Thin-paung,"39km NE of Shwebo, Myanmar",MM,Asia,earthquake,1614221021,1614220466,0,,,2021-02-25 02:34:26,2021-02-25 09:04:26,Saigang,Thi Ha Taw,village
26.02,95.45,83.0,4.2,ml,,,,,,ems_202102_952291_a2695,2021-02-24T15:35:00.000Z,Tsoniu,Myanmar-india Border Region,MM,Asia,earthquake,1614180972,1614179959,0,,,2021-02-24 15:19:19,2021-02-24 21:49:19,Saigang,Tsuakhat Nuakgong,village
20.652,100.053,2.0,1.6,ml,,,,,,th_7244,2021-02-24T14:02:12.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1614176052,1614175332,0,,,2021-02-24 14:02:12,2021-02-24 20:32:12,Shan,Nam Ping,village
21.045,98.873,10.0,3.1,ml,,,,,,th_7242,2021-02-24T00:45:32.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1614128737,1614127532,0,,,2021-02-24 00:45:32,2021-02-24 07:15:32,Shan,Hpar Le,village
