latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
21.097,99.942,1.0,2.1,ml,,,,,,th_10635_202301312226,2023-01-31T22:26:40.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1675204886,1675204000,1,,"21.10,99.94",2023-01-31 22:26:40,2023-02-01 04:56:40,Shan,Nam Ni,village
21.083,99.934,1.0,2.0,ml,,,,,,th_10634_202301312111,2023-01-31T21:11:11.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1675200147,1675199471,1,,"21.08,99.93",2023-01-31 21:11:11,2023-02-01 03:41:11,Shan,Nam Ni,village
19.908,97.918,1.0,2.3,ml,,,,,,th_10633_202301311359,2023-01-31T13:59:53.000Z,"Ta Ho-pong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1675183232,1675173593,0,,"19.91,97.92",2023-01-31 13:59:53,2023-01-31 20:29:53,Shan,Ho-mong,town
19.857,98.006,5.0,2.1,ml,,,,,,th_10632_202301311357,2023-01-31T13:57:36.000Z,"Pang Tae Waet, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1675182941,1675173456,0,,"19.86,98.01",2023-01-31 13:57:36,2023-01-31 20:27:36,Shan,Ho-mong,town
21.11,99.877,1.0,1.9,ml,,,,,,th_10631_202301311125,2023-01-31T11:25:41.000Z,"Yangka, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1675164740,1675164341,1,,"21.11,99.88",2023-01-31 11:25:41,2023-01-31 17:55:41,Shan,Nam Hkam,village
21.23,99.758,6.0,2.5,ml,,,,,,th_10626_202301291722,2023-01-29T17:22:56.000Z,"Loi Mwe Hill Station, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1675013534,1675012976,0,,"21.23,99.76",2023-01-29 17:22:56,2023-01-29 23:52:56,Shan,Mong Hpin (Upper),village
20.99,99.937,1.0,2.9,ml,,,,,,th_10625_202301290304,2023-01-29T03:04:54.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1674962869,1674961494,1,,"20.99,99.94",2023-01-29 03:04:54,2023-01-29 09:34:54,Shan,Par Sang Hu,village
22.404,95.904,10.0,3.0,ml,,,,,,th_10624_202301282223,2023-01-28T22:23:38.000Z,"Thitseingyi, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1674945872,1674944618,0,,"22.40,95.90",2023-01-28 22:23:38,2023-01-29 04:53:38,Saigang,Hpa Yar Lay Kone,village
19.72,98.395,5.0,2.7,ml,,,,,,th_10622_202301280352,2023-01-28T03:52:03.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1674878624,1674877923,1,,"19.72,98.40",2023-01-28 03:52:03,2023-01-28 10:22:03,Shan,凯隆,village
20.009,97.875,3.0,2.3,ml,,,,,,th_10621_202301271922,2023-01-27T19:22:27.000Z,"Wan Kongpao, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1674848031,1674847347,0,,"20.01,97.88",2023-01-27 19:22:27,2023-01-28 01:52:27,Shan,Wan Sa Lawng,village
20.088,97.92,4.0,2.1,ml,,,,,,th_10620_202301271834,2023-01-27T18:34:55.000Z,"Wan Kongpao, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1674846013,1674844495,0,,"20.09,97.92",2023-01-27 18:34:55,2023-01-28 01:04:55,Shan,Pong Lawng,village
21.122,99.932,4.0,2.2,ml,,,,,,th_10619_202301271826,2023-01-27T18:26:54.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1674845964,1674844014,1,,"21.12,99.93",2023-01-27 18:26:54,2023-01-28 00:56:54,Shan,Ah Yaw Day,village
20.16,98.916,1.0,1.8,ml,,,,,,th_10616_202301271206,2023-01-27T12:06:02.000Z,"Wan Mè-kin, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1674821800,1674821162,1,,"20.16,98.92",2023-01-27 12:06:02,2023-01-27 18:36:02,Shan,Mauk Sa Li,village
20.124,98.046,10.0,2.5,ml,,,,,,th_10615_202301271012,2023-01-27T10:12:32.000Z,"Üng-yao, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1674815093,1674814352,0,,"20.12,98.05",2023-01-27 10:12:32,2023-01-27 16:42:32,Shan,,village
23.88,94.42,29.0,3.9,ml,,,,,,in_U2ltR0s3RXgvV1hzK1dMWkdSb2trQT09,2023-01-27T06:00:00.000Z,"Dathwekyauk Auk, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1674799166,1674798692,0,,"23.88,94.42",2023-01-27 05:51:32,2023-01-27 12:21:32,Saigang,Shwe Lin Ta,village
21.073,99.939,3.0,2.2,ml,,,,,,th_10611_202301242200,2023-01-24T22:00:45.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1674598733,1674597645,1,,"21.07,99.94",2023-01-24 22:00:45,2023-01-25 04:30:45,Shan,Haw Mi To,village
