latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km
21.208,99.946,1.0,2.3,ml,,,,,,th_10522_202212312359,2022-12-31T23:59:26.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1672531766,1672531166,1,,"21.21,99.95",2022-12-31 23:59:26,2023-01-01 06:29:26,Shan,Tachileik,Monghpyak,Hkun Put,village,1.4
15.537,98.246,1.0,1.5,ml,,,,,,th_10521_202212312056,2022-12-31T20:56:56.000Z,Kyungyaung,Myanmar,MM,Asia,earthquake,1672528731,1672520216,0,,"15.54,98.25",2022-12-31 20:56:56,2023-01-01 03:26:56,Kayin,Kawkareik,Kyainseikgyi,Kyungyaung,village,0.2
21.215,99.882,2.0,2.9,ml,,,,,,th_10520_202212311835,2022-12-31T18:35:21.000Z,"Wan Hpaya-hkè, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1672512364,1672511721,1,,"21.22,99.88",2022-12-31 18:35:21,2023-01-01 01:05:21,Shan,Kengtung,Kengtung,Ngun Ngat (1),village,2.6
21.68,96.11,10.0,3.9,ml,,,,,,in_NDZ6c1ZDTmV4L01tU1pzenZ2eGM4QT09,2022-12-31T14:30:12.000Z,Min Ye မင်းရဲ,Myanmar,MM,Asia,earthquake,1672497613,1672497012,0,,"21.68,96.11",2022-12-31 14:30:12,2022-12-31 21:00:12,Mandalay,Kyaukse,Sintgaing,Nyan Kwayt,village,0.3
19.812,98.421,3.0,1.9,ml,,,,,,th_10518_202212311325,2022-12-31T13:25:12.000Z,"Wan Punglong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1672493508,1672493112,0,,"19.81,98.42",2022-12-31 13:25:12,2022-12-31 19:55:12,Shan,Langkho,Langkho,Hsan Kyu,village,3.0
21.264,99.896,2.0,2.3,ml,,,,,,th_10517_202212311236,2022-12-31T12:36:00.000Z,"Wan Hpaya-hkè, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1672490700,1672490160,1,,"21.26,99.90",2022-12-31 12:36:00,2022-12-31 19:06:00,Shan,Kengtung,Kengtung,Ngun Ngat (2),village,1.1
17.486,97.906,1.0,3.1,ml,,,,,,th_10514_202212302249,2022-12-30T22:49:15.000Z,"Shan Ywar Thit, Kayin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1672441045,1672440555,0,,"17.49,97.91",2022-12-30 22:49:15,2022-12-31 05:19:15,Kayin,Hpa-An,Hlaingbwe,Ban Nam Aug Roo,village,6.9
21.069,99.924,1.0,2.1,ml,,,,,,th_10513_202212302213,2022-12-30T22:13:31.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1672439081,1672438411,0,,"21.07,99.92",2022-12-30 22:13:31,2022-12-31 04:43:31,Shan,Tachileik,Monghpyak,Haw Mi To,village,1.7
21.133,100.0,1.0,1.6,ml,,,,,,th_10512_202212302040,2022-12-30T20:40:56.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1672433625,1672432856,1,,"21.13,100.00",2022-12-30 20:40:56,2022-12-31 03:10:56,Shan,Tachileik,Monghpyak,Shan Htan,village,0.8
24.06,94.73,130.0,3.9,ml,,,,,,in_Q2RPR3E0R3RraGRUbW9tTE04R3doZz09,2022-12-30T18:30:00.000Z,"Sawkaw, Sagaing Region, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,1672424380,1672424181,0,,"24.10,94.77",2022-12-30 18:16:21,2022-12-31 00:46:21,Saigang,Mawlaik,Paungbyin,Tar Pan,village,4.5
21.9074,94.4361,97.782,4.2,mb,18.0,165.0,2.649,0.41,us,th_10509_202212300813,2023-01-01T03:23:44.040Z,,"75km WSW of Monywa, Myanmar",MM,Asia,earthquake,1672388726,1672388000,1,,"21.94,94.34",2022-12-30 08:13:20,2022-12-30 14:43:20,Saigang,Yinmarbin,Pale,Khin Aye,village,2.7
21.15,99.957,1.0,2.2,ml,,,,,,th_10507_202212292046,2022-12-29T20:46:48.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1672347476,1672346808,1,,"21.15,99.96",2022-12-29 20:46:48,2022-12-30 03:16:48,Shan,Tachileik,Monghpyak,Nam Ke,village,3.5
20.986,100.038,1.0,2.6,ml,,,,,,th_10505_202212290022,2022-12-29T00:22:36.000Z,"Wan Ho-nam, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1672274419,1672273356,0,,"20.99,100.04",2022-12-29 00:22:36,2022-12-29 06:52:36,Shan,Tachileik,Monghpyak,Kun Kyan Kaw,village,2.7
18.6,94.944,10.0,3.3,ml,,,,,,th_10504_202212282202,2022-12-28T22:02:04.000Z,"Hpalo, Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1672267232,1672264924,0,,"18.60,94.94",2022-12-28 22:02:04,2022-12-29 04:32:04,Bago,Pyay,Padaung,Hpa Lon,village,4.9
21.08,99.928,3.0,2.5,ml,,,,,,th_10502_202212280435,2022-12-28T04:35:51.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1672202481,1672202151,1,,"21.08,99.93",2022-12-28 04:35:51,2022-12-28 11:05:51,Shan,Tachileik,Monghpyak,Haw Mi To,village,1.7
23.27,94.14,40.0,4.5,mb,,,,,,ems_202212_1204448,2022-12-29T08:03:00.000Z,"Kazet, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1672201880,1672201084,1,,"23.18,94.03",2022-12-28 04:18:04,2022-12-28 10:48:04,Saigang,Kale,Kale,In Daing Lay,village,2.9
