latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
20.282,98.389,2.0,2.2,ml,,,,,,th_12036_202405311348,2024-05-31T13:48:21.000Z,"Mong Pan, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1717164058,1717163301,0,,"20.28,98.39",2024-05-31 13:48:21,2024-05-31 20:18:21,Shan,Hway Ma Hpein,village
23.539,94.6946,94.74,5.4,mww,108.0,31.0,2.331,0.69,us,ems_202405_1665244,2024-05-30T13:17:48.159Z,,"31km ESE of Mawlaik, Myanmar",MM,Asia,earthquake,1716988808,1716988406,0,,"23.52,94.65",2024-05-29 13:13:26,2024-05-29 19:43:26,Saigang,Kyoke Thar,village
21.041,99.887,1.0,2.8,ml,,,,,,th_12031_202405282305,2024-05-28T23:05:37.000Z,"Wan Mu-hsö Hsensawmawng, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1716937803,1716937537,1,,"21.04,99.89",2024-05-28 23:05:37,2024-05-29 05:35:37,Shan,Bu Hsar,village
25.02,95.12,154.0,3.2,ml,,,,,,in_ZTlEOThDdW5jTDJRVkx2a2dieGlEUT09,2024-05-28T19:49:42.000Z,"Maungkan, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1716925463,1716924724,0,,"25.02,95.12",2024-05-28 19:32:04,2024-05-29 02:02:04,Saigang,Chaung Son,village
17.418,98.021,2.0,2.2,ml,,,,,,th_12028_202405260342,2024-05-26T03:42:30.000Z,"Khaledi, Kayin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1716695703,1716694950,0,,"17.42,98.02",2024-05-26 03:42:30,2024-05-26 10:12:30,Kayin,Kha Lel Day,village
21.343,99.729,5.0,3.6,ml,,,,,,th_12026_202405260037,2024-05-26T00:56:47.000Z,"Wan Hwè, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1716684893,1716683865,0,,"21.34,99.73",2024-05-26 00:37:45,2024-05-26 07:07:45,Shan,Hway Hsan,village
20.845,98.924,13.0,2.7,ml,,,,,,th_12025_202405251852,2024-05-25T18:52:49.000Z,"Wan Na-kyawng, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1716663470,1716663169,0,,"20.85,98.92",2024-05-25 18:52:49,2024-05-26 01:22:49,Shan,Nar Kyawng,village
20.313,98.242,2.0,2.4,ml,,,,,,th_12024_202405251724,2024-05-25T17:24:05.000Z,"Na-law, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1716658295,1716657845,0,,"20.31,98.24",2024-05-25 17:24:05,2024-05-25 23:54:05,Shan,Nar Law,village
16.658,96.551,10.0,3.0,ml,,,,,,th_12022_202405231324,2024-05-23T13:24:07.000Z,"Tadar, Yangon Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1716471479,1716470647,0,,"16.66,96.55",2024-05-23 13:24:07,2024-05-23 19:54:07,Yangon,Se,village
26.27,95.56,110.0,3.3,ml,,,,,,in_K2d2STdVSlZ3NnJmcU5OZGM1VVJaUT09,2024-05-22T05:00:45.000Z,"Chingnam, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1716353840,1716340897,0,,"26.27,95.56",2024-05-22 01:21:37,2024-05-22 07:51:37,Saigang,Tolo,village
21.02,98.548,10.0,2.5,ml,,,,,,th_12019_202405220103,2024-05-22T01:03:36.000Z,"Wan Hpai, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1716340925,1716339816,0,,"21.02,98.55",2024-05-22 01:03:36,2024-05-22 07:33:36,Shan,,village
18.78,97.399,2.0,2.5,ml,,,,,,th_12018_202405210326,2024-05-21T03:26:21.000Z,"Hwè Papük, Kayah State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1716263412,1716261981,0,,"18.78,97.40",2024-05-21 03:26:21,2024-05-21 09:56:21,Kayah,Kyauk Su,village
21.024,99.81,1.0,2.6,ml,,,,,,th_12017_202405210211,2024-05-21T02:11:38.000Z,"Wan Mu-hsö Hsensawmawng, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1716259706,1716257498,0,,"21.02,99.81",2024-05-21 02:11:38,2024-05-21 08:41:38,Shan,Pang Lawng (2),village
20.682,100.109,1.0,2.1,ml,,,,,,th_12014_202405181847,2024-05-18T18:47:32.000Z,"Mong Lin, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1716058430,1716058052,1,,"20.68,100.11",2024-05-18 18:47:32,2024-05-19 01:17:32,Shan,Yan Kin,village
18.628,97.301,3.0,1.9,ml,,,,,,th_12013_202405181752,2024-05-18T17:52:02.000Z,"Dwedo, Kayin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1716055113,1716054722,0,,"18.63,97.30",2024-05-18 17:52:02,2024-05-19 00:22:02,Kayin,Ka Rei Khee,village
26.44,96.14,10.0,3.4,ml,,,,,,in_M3dnMkRNb2djL3Z1anR3cG82dDgxZz09,2024-05-14T19:42:50.000Z,"Ngajatzup, Kachin, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1715715677,1715714644,0,,"26.44,96.14",2024-05-14 19:24:04,2024-05-15 01:54:04,Kachin,,village
18.864,95.584,10.0,3.2,ml,,,,,,th_12011_202405141104,2024-05-14T11:04:42.000Z,"Paukkhaung, Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1715687783,1715684682,0,,"18.86,95.58",2024-05-14 11:04:42,2024-05-14 17:34:42,Bago,Htaung Ya,village
