latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
20.555,99.842,1.0,2.2,ml,,,,,,th_6584,2020-03-30T13:40:36.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1585576433,1585575636,1,,,2020-03-30 13:40:36,2020-03-30 20:10:36,Shan,Ping Hu,village
19.688,97.983,2.0,2.7,ml,,,,,,th_6583,2020-03-30T05:16:11.000Z,Mong Mah,Myanmar,MM,Asia,earthquake,1585546510,1585545371,1,,,2020-03-30 05:16:11,2020-03-30 11:46:11,Shan,Mong Mah,village
22.39,98.018,10.0,3.1,ml,,,,,,th_6579,2020-03-26T14:51:41.000Z,"Mongyai, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1585239927,1585234301,1,,,2020-03-26 14:51:41,2020-03-26 21:21:41,Shan,Kone Hsar,village
21.955,99.003,10.0,3.0,ml,,,,,,th_6578,2020-03-26T12:15:30.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1585225981,1585224930,1,,,2020-03-26 12:15:30,2020-03-26 18:45:30,Shan,Kun Hawng Gyi,village
24.5,94.5,30.0,3.6,ml,,,,,,in_UTJrT0dGdWFIeVhMbTN4S0pqeEdRZz09,2020-03-25T19:31:00.000Z,,"52km S of Ukhrul, Manipur, India",MM,Asia,earthquake,1585164258,1585163896,1,,,2020-03-25 19:18:16,2020-03-26 01:48:16,Saigang,Moe Lin,village
24.6764,95.0703,126.5,2.8,ml,,,,,,in_L0JnVDdDd2pWaVgxZTk2aEp0ekJnQT09,2020-03-24T20:56:44.000Z,,"66km ESE of Ukhrul, Manipur, India",MM,Asia,earthquake,1585094427,1585083404,1,,,2020-03-24 20:56:44,2020-03-25 03:26:44,Saigang,Nan Pat Kar,village
24.927,95.658,10.0,4.1,ml,,,,,,th_6575,2020-03-23T12:21:23.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1584967370,1584966083,1,,,2020-03-23 12:21:23,2020-03-23 18:51:23,Saigang,Moe Tay,village
25.5807,97.2631,152.5,3.2,ml,,,,,,in_L1RscWZ5bFVHOEpsSzZyTUNNVUR0Zz09,2020-03-22T21:41:22.000Z,"Kachin, Myanmar (Burma)","248km SSE of Changlang, Arunachal Pradesh, India",MM,Asia,earthquake,1584913607,1584913282,1,,,2020-03-22 21:41:22,2020-03-23 04:11:22,Kachin,,town
21.011,97.304,9.0,2.8,ml,,,,,,th_6574,2020-03-22T11:04:49.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1584875665,1584875089,1,,,2020-03-22 11:04:49,2020-03-22 17:34:49,Shan,Nar Ngai (Nar Ngin),village
18.02,96.032,10.0,3.3,ml,,,,,,th_6572,2020-03-22T02:57:14.000Z,"Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1584846767,1584845834,1,,,2020-03-22 02:57:14,2020-03-22 09:27:14,Bago,Se,village
18.586,96.188,10.0,3.3,ml,,,,,,th_6571,2020-03-22T02:38:43.000Z,"Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1584845970,1584844723,1,,,2020-03-22 02:38:43,2020-03-22 09:08:43,Bago,Pauk Taw Village,village
21.564,98.272,10.0,2.6,ml,,,,,,th_6570,2020-03-21T20:51:51.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1584831260,1584823911,1,,,2020-03-21 20:51:51,2020-03-22 03:21:51,Shan,Long Lein,village
20.104,98.034,10.0,2.7,ml,,,,,,th_6569,2020-03-21T14:24:51.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1584802292,1584800691,1,,,2020-03-21 14:24:51,2020-03-21 20:54:51,Shan,San Pu,village
23.2,94.3,118.0,3.9,ml,,,,,,in_NklNcTMzR1ZWbXdrTzgxZ1BLU3lTZz09,2020-03-21T08:20:00.000Z,Tonnan,"100km ESE of Champhai, Mizoram, India",MM,Asia,earthquake,1584777882,1584777525,1,,,2020-03-21 07:58:45,2020-03-21 14:28:45,Saigang,Kalewa,town
