latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
20.953,99.99,1.0,1.9,ml,,,,,,th_10983_202305311738,2023-05-31T17:38:12.000Z,"Wan Ta-ma, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1685567621,1685554692,0,,"20.95,99.99",2023-05-31 17:38:12,2023-06-01 00:08:12,Shan,Nawng Par,village
25.3622,95.8554,10.0,3.3,ml,,,,,,in_dGthSzQ5WDlDOVUzRDhENDUyVkRHZz09,2023-05-31T14:44:53.000Z,"Nawnghena, Sagaing Region, Myanmar (Burma)","146km ENE of Ukhrul, Manipur, India",MM,Asia,earthquake,1685544505,1685544293,0,,"25.36,95.86",2023-05-31 14:44:53,2023-05-31 21:14:53,Saigang,Par Hoke Gyi,village
25.23,95.77,10.0,3.5,ml,,,,,,in_YVlsZXNPQkdwbXBGWjRsTHZKWGordz09,2023-05-31T12:35:00.000Z,"Yebawmi, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1685536369,1685535730,0,,"25.23,95.77",2023-05-31 12:22:10,2023-05-31 18:52:10,Saigang,Yae Paw Mee,village
25.1168,96.1871,10.0,5.8,mww,109.0,63.0,4.398,0.5,us,gfz2023koxx,2023-06-01T11:27:46.301Z,He pan,"125km WSW of Myitkyina, Myanmar",MM,Asia,earthquake,1685532524,1685532013,0,,"25.12,96.21",2023-05-31 11:20:13,2023-05-31 17:50:13,Kachin,,village
21.161,99.952,1.0,2.4,ml,,,,,,th_10980_202305310701,2023-05-31T07:01:28.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1685523318,1685516488,1,,"21.16,99.95",2023-05-31 07:01:28,2023-05-31 13:31:28,Shan,Hpee Pang,village
23.56,94.58,10.0,3.6,ml,,,,,,in_Nml3cDMxSjk5dDVpS2UvclY0ZTczQT09,2023-05-29T23:41:00.000Z,"Kaunggwe, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1685403574,1685403193,0,,"23.56,94.58",2023-05-29 23:33:13,2023-05-30 06:03:13,Saigang,Man Nwe,village
23.78,93.79,30.0,2.6,ml,,,,,,in_NDd6a1NKcHg4MU8xTmhBK2wyd3lYQT09,2023-05-29T15:25:00.000Z,"Anlung, Chin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1685373735,1685373004,0,,"23.78,93.79",2023-05-29 15:10:04,2023-05-29 21:40:04,Chin,Khuangkhan,village
21.178,100.031,1.0,2.3,ml,,,,,,th_10976_202305291409,2023-05-29T14:09:15.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1685369873,1685369355,0,,"21.18,100.03",2023-05-29 14:09:15,2023-05-29 20:39:15,Shan,Nawng Kyant,village
21.226,99.928,1.0,2.5,ml,,,,,,th_10974_202305290010,2023-05-29T00:10:09.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1685320159,1685319009,0,,"21.23,99.93",2023-05-29 00:10:09,2023-05-29 06:40:09,Shan,Hkun Poke (Thit),village
25.32,95.53,10.0,3.6,ml,,,,,,in_OEYyQWtkOXNnNmt1NVJ4eDcrYWlnQT09,2023-05-27T02:25:00.000Z,,Myanmar,MM,Asia,earthquake,1685154290,1685153534,0,,"25.32,95.53",2023-05-27 02:12:14,2023-05-27 08:42:14,Saigang,Swei Khaw Ngaw,village
21.034,99.876,1.0,2.0,ml,,,,,,th_10971_202305251726,2023-05-25T17:26:26.000Z,"Wan Mu-hsö Hsensawmawng, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1685035824,1685035586,1,,"21.03,99.88",2023-05-25 17:26:26,2023-05-25 23:56:26,Shan,Bu Hsar,village
18.21,96.856,5.0,3.2,ml,,,,,,th_10969_202305240005,2023-05-24T00:05:48.000Z,"Bogata Auk, Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1684887696,1684886748,0,,"18.21,96.86",2023-05-24 00:05:48,2023-05-24 06:35:48,Bago,Baw Ka Htar,village
19.976,97.956,1.0,2.5,ml,,,,,,th_10968_202305231726,2023-05-23T17:26:22.000Z,"Ta Ho-pong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1684863416,1684862782,0,,"19.98,97.96",2023-05-23 17:26:22,2023-05-23 23:56:22,Shan,Pong Lawng,village
26.92,97.07,10.0,5.0,mb,,,,,,gfz2023jxvk,2023-05-22T06:51:00.000Z,,Myanmar,MM,Asia,earthquake,1684724201,1684723536,0,,"26.97,97.00",2023-05-22 02:45:36,2023-05-22 09:15:36,Kachin,Khashi,village
