latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km
20.851,98.625,10.0,2.3,ml,,,,,,th_7317,2021-03-29T13:40:36.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1617026232,1617025236,0,,"20.85,98.63",2021-03-29 13:40:36,2021-03-29 20:10:36,Shan,Kengtung,Mongping,Kyu Kwei,village,2.4
26.24,95.48,100.0,3.9,ml,,,,,,ems_202103_964434_a2695,2021-03-29T10:56:00.000Z,Laung Tan,Myanmar-india Border Region,MM,Asia,earthquake,1617015391,1617014716,0,,"26.24,95.48",2021-03-29 10:45:16,2021-03-29 17:15:16,Saigang,Hkamti,Lahe,Longtan,village,2.8
15.934,96.517,10.0,3.2,ml,,,,,,th_7309,2021-03-27T21:44:19.000Z,Myanmar (Burma),Near South Coast of Myanmar,MM,Asia,earthquake,1616882869,1616881459,0,,"15.93,96.52",2021-03-27 21:44:19,2021-03-28 04:14:19,,,,Ngwe Thaung Yan,village,57.0
20.425,98.592,10.0,2.2,ml,,,,,,th_7306,2021-03-26T21:57:49.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1616796504,1616795869,0,,"20.43,98.59",2021-03-26 21:57:49,2021-03-27 04:27:49,Shan,Langkho,Mongpan,Nar Keng,village,4.9
22.284,98.022,4.0,3.4,ml,,,,,,th_7305,2021-03-26T18:25:53.000Z,"Man Ngu-löm, ရှမ်းပြည်နယ်, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1616784234,1616783153,0,,"22.28,98.02",2021-03-26 18:25:53,2021-03-27 00:55:53,Shan,Lashio,Mongyai,Hsin Hkam,village,0.7
20.091,98.409,5.0,2.3,ml,,,,,,th_7304,2021-03-25T00:53:30.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1616634311,1616633610,0,,"20.09,98.41",2021-03-25 00:53:30,2021-03-25 07:23:30,Shan,Langkho,Mongpan,Nawng Lum,village,18.1
17.756,94.348,84.0,3.8,ml,,,,,,th_7303,2021-03-25T00:28:59.000Z,Myanmar (Burma),Myanmar,MM,Asia,earthquake,1616632831,1616632139,0,,"17.76,94.35",2021-03-25 00:28:59,2021-03-25 06:58:59,,,,Gyai Kauk,village,16.0
17.629,95.207,10.0,3.5,ml,,,,,,th_7299,2021-03-23T19:41:42.000Z,"Ayeyarwady, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1616529183,1616528502,0,,"17.63,95.21",2021-03-23 19:41:42,2021-03-24 02:11:42,Ayeyarwady,Hinthada,Lemyethna,Ka Tet Kone,village,0.3
20.292,97.879,10.0,3.0,ml,,,,,,th_7297,2021-03-23T12:38:12.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1616503591,1616503092,0,,"20.29,97.88",2021-03-23 12:38:12,2021-03-23 19:08:12,Shan,Langkho,Langkho,Nar Lin,village,4.1
20.227,94.522,10.0,3.5,ml,,,,,,th_7296,2021-03-22T22:55:30.000Z,"Magway Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1616454498,1616453730,0,,"20.23,94.52",2021-03-22 22:55:30,2021-03-23 05:25:30,Magway,Minbu,Pwintbyu,Chaung Son,village,7.8
25.24,95.02,10.0,3.3,ml,,,,,,ems_202103_962328_a2595,2021-03-22T18:10:00.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1616436665,1616435889,0,,"25.24,95.02",2021-03-22 17:58:09,2021-03-23 00:28:09,Saigang,Hkamti,Homalin,Phwelin,village,3.2
22.115,94.842,10.0,3.9,ml,,,,,,th_7293,2021-03-21T16:03:50.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1616343871,1616342630,0,,"22.12,94.84",2021-03-21 16:03:50,2021-03-21 22:33:50,Saigang,Yinmarbin,Yinmarbin,Pauk Pan Hpyu,village,1.2
20.135,98.106,10.0,2.0,ml,,,,,,th_7291,2021-03-21T11:42:43.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1616327775,1616326963,0,,"20.14,98.11",2021-03-21 11:42:43,2021-03-21 18:12:43,Shan,Langkho,Langkho,,village,8.0
25.85,95.08,10.0,4.2,ml,,,,,,ems_202103_961827_a2595,2021-03-21T04:50:00.000Z,T B Zu Nu,Myanmar,MM,Asia,earthquake,1616302260,1616301392,0,,"25.85,95.08",2021-03-21 04:36:32,2021-03-21 11:06:32,Saigang,Hkamti,Lahe,Tihpizüvnüng,village,1.6
20.768,99.304,5.0,2.7,ml,,,,,,th_7290,2021-03-20T15:59:06.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1616257502,1616255946,0,,"20.77,99.30",2021-03-20 15:59:06,2021-03-20 22:29:06,Shan,Monghsat,Monghsat,Mae Tay,village,7.3
15.194,97.818,10.0,2.6,ml,,,,,,th_7289,2021-03-20T02:03:50.000Z,ကအ်လှိုၚ်,Myanmar,MM,Asia,earthquake,1616206917,1616205830,0,,"15.19,97.82",2021-03-20 02:03:50,2021-03-20 08:33:50,,,,Kawt Hlaing,village,3.0
15.96,96.82,10.0,3.7,ml,,,,,,th_7287,2021-03-17T13:36:00.000Z,Myanmar (Burma),Near South Coast of Myanmar,MM,Asia,earthquake,1615988035,1615987034,0,,"15.96,96.82",2021-03-17 13:17:14,2021-03-17 19:47:14,,,,Kyun Chaik,village,68.4
19.223,96.001,10.0,4.0,ml,,,,,,th_7285,2021-03-16T18:24:25.000Z,"Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1615920291,1615919065,0,,"19.22,96.00",2021-03-16 18:24:25,2021-03-17 00:54:25,Bago,Taungoo,Yedashe,Ma Gu,village,5.9
17.28,95.667,10.0,3.7,ml,,,,,,th_7284,2021-03-16T16:12:10.000Z,"Ayeyarwady, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1615912230,1615911130,0,,"17.28,95.67",2021-03-16 16:12:10,2021-03-16 22:42:10,Ayeyarwady,Maubin,Danubyu,Taw Laung,village,2.4
19.568,97.784,4.0,2.0,ml,,,,,,th_7282,2021-03-16T13:19:01.000Z,"Kayah State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1615901875,1615900741,0,,"19.57,97.78",2021-03-16 13:19:01,2021-03-16 19:49:01,Kayah,Loikaw,Shadaw,Ban Huai Makhuea Som,village,15.5
19.443,97.538,13.0,2.8,ml,,,,,,th_7281,2021-03-16T10:55:52.000Z,"Kayah State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1615892905,1615892152,0,,"19.44,97.54",2021-03-16 10:55:52,2021-03-16 17:25:52,Kayah,Loikaw,Shadaw,Daw Ta Maw (Taung Paing Su See),village,12.9
20.79,97.953,10.0,2.3,ml,,,,,,th_7280,2021-03-15T18:22:18.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1615833885,1615832538,0,,"20.79,97.95",2021-03-15 18:22:18,2021-03-16 00:52:18,Shan,Loilen,Nansang,Wan Nawng,village,4.1
19.46,96.119,10.0,3.3,ml,,,,,,th_7279,2021-03-15T15:35:39.000Z,Minye,Myanmar,MM,Asia,earthquake,1615823984,1615822539,0,,"19.46,96.12",2021-03-15 15:35:39,2021-03-15 22:05:39,Mandalay,Det Khi Na,Lewe,Min Yay,village,0.4
16.45,94.46,50.0,3.8,ml,,,,,,in_czRKdUpnOExmOFBsSGN0L1ZidjVZQT09,2021-03-14T00:18:40.000Z,"Ayeyarwady, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1617181179,1615681120,0,,"16.45,94.46",2021-03-14 00:18:40,2021-03-14 06:48:40,Ayeyarwady,Pathein,Ngapudaw,Ngayokekaung Taung Ywar Thit,village,4.6
20.893,97.836,10.0,2.5,ml,,,,,,th_7278,2021-03-13T18:17:59.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1615660304,1615659479,0,,"20.89,97.84",2021-03-13 18:17:59,2021-03-14 00:47:59,Shan,Loilen,Nansang,Wan Kone Lan,village,2.6
18.338,95.094,17.0,3.3,ml,,,,,,th_7275,2021-03-12T21:36:57.000Z,"Ayeyarwady, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1615586030,1615585017,0,,"18.34,95.09",2021-03-12 21:36:57,2021-03-13 04:06:57,Ayeyarwady,Hinthada,Kyangin,Wun Htauk Kwin,village,0.1
20.148,97.704,3.0,2.1,ml,,,,,,th_7272,2021-03-11T13:58:17.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1615471810,1615471097,0,,"20.15,97.70",2021-03-11 13:58:17,2021-03-11 20:28:17,Shan,Langkho,Mawkmai,Nar Lawt,village,2.3
23.91,94.29,20.0,3.1,ml,,,,,,ems_202103_958185_a2394,2021-03-11T06:45:00.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1615445189,1615444537,0,,"23.91,94.29",2021-03-11 06:35:37,2021-03-11 13:05:37,Saigang,Tamu,Tamu,Min Tha Mee,village,2.5
22.75,94.51,50.0,3.3,ml,,,,,,in_a2pWUVRPSGc1aTI0d2szSDhlajZpdz09,2021-03-11T02:34:17.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1617181191,1615430057,0,,"22.75,94.51",2021-03-11 02:34:17,2021-03-11 09:04:17,Saigang,Kale,Mingin,Lin Lu,village,1.7
26.25,95.23,80.0,3.2,ml,,,,,,ems_202103_957984_a2695,2021-03-10T16:40:00.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,1615394466,1615393722,0,,"26.25,95.23",2021-03-10 16:28:42,2021-03-10 22:58:42,Saigang,Hkamti,Lahe,Pounyiu Nuakzian,village,5.0
26.38,95.98,110.0,3.6,ml,,,,,,ems_202103_957970_a2695,2021-03-10T15:15:00.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,1615389368,1615388613,0,,"26.38,95.98",2021-03-10 15:03:33,2021-03-10 21:33:33,Saigang,Hkamti,Hkamti,La Pet (Ke San),village,13.4
22.48,95.81,10.0,3.8,ml,,,,,,in_TjdudUZNK3c3L1phQktjRldDNU9pdz09,2021-03-10T07:31:38.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1617181203,1615361498,0,,"22.48,95.81",2021-03-10 07:31:38,2021-03-10 14:01:38,Saigang,Shwebo,Wetlet,Ngar Pi Oe,village,2.1
20.801,99.241,5.0,2.9,ml,,,,,,th_7270,2021-03-10T00:02:59.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1615335446,1615334579,0,,"20.80,99.24",2021-03-10 00:02:59,2021-03-10 06:32:59,Shan,Monghsat,Monghsat,Par Kei,village,1.2
23.087,95.503,10.0,3.7,ml,,,,,,th_7268,2021-03-09T11:38:08.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1615294741,1615289888,0,,"23.09,95.50",2021-03-09 11:38:08,2021-03-09 18:08:08,Saigang,Kanbalu,Kanbalu,Mei Za Li Kone,village,1.1
25.39,94.95,80.0,4.6,mb,,,,,,ems_202103_957569_a2594,2021-03-09T13:02:00.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,1615289192,1615288500,1,,"25.36,94.74",2021-03-09 11:15:00,2021-03-09 17:45:00,Saigang,Hkamti,Lay Shi,Masiteshu,village,3.6
25.29,94.97,97.0,4.0,ml,,,,,,ems_202103_957146_a2594,2021-03-08T10:45:00.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,1615200398,1615197900,0,,"25.29,94.97",2021-03-08 10:05:00,2021-03-08 16:35:00,Saigang,Hkamti,Lay Shi,Phwelin,village,10.0
20.873,99.156,2.0,2.6,ml,,,,,,th_7266,2021-03-07T11:12:17.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1615116898,1615115537,0,,"20.87,99.16",2021-03-07 11:12:17,2021-03-07 17:42:17,Shan,Monghsat,Monghsat,Mong Pu,village,3.9
20.42,98.134,10.0,3.4,ml,,,,,,th_7265,2021-03-06T00:18:48.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1614990242,1614989928,0,,,2021-03-06 00:18:48,2021-03-06 06:48:48,Shan,Langkho,Langkho,Nawng Tawng,village,5.6
21.168,97.741,10.0,3.2,ml,,,,,,th_7258,2021-03-03T15:37:42.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1614786556,1614785862,0,,,2021-03-03 15:37:42,2021-03-03 22:07:42,Shan,Loilen,Laihka,Wan Mon,village,2.7
25.17,95.31,10.0,2.6,ml,,,,,,ems_202103_954133_a2595,2021-03-02T18:00:00.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1614708074,1614704293,0,,,2021-03-02 16:58:13,2021-03-02 23:28:13,Saigang,Hkamti,Homalin,Yet Hpa,village,12.5
20.445,98.058,1.0,2.2,ml,,,,,,th_7254,2021-03-02T01:41:24.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1614652900,1614649284,0,,,2021-03-02 01:41:24,2021-03-02 08:11:24,Shan,Langkho,Langkho,Nar Mai,village,2.0
