latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city
20.5276,94.0807,57.69,4.4,mb,,160.0,2.071,0.68,us,us6000g7qn,2021-11-29T21:41:32.040Z,,"82km W of Yenangyaung, Myanmar",MM,Asia,earthquake,1638222111,1638220926,0,,"20.53,94.08",2021-11-29 21:22:06,2021-11-30 03:52:06,Magway,Magway
22.8125,93.4533,55.11,4.4,mb,,72.0,1.677,0.47,us,ems_202111_1067836_a2293,2021-12-05T19:48:50.040Z,"Hakha, Myanmar","24km NW of Hakha, Myanmar",MM,Asia,earthquake,1638192958,1638192266,1,,"22.83,93.29",2021-11-29 13:24:26,2021-11-29 19:54:26,Chin,Kalay
24.2,94.69,91.0,4.5,mb,,,,,,th_7975,2021-11-29T09:53:00.000Z,"Sawkaw, Sagaing Region, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,1638120714,1638120082,1,,"24.17,94.59",2021-11-28 17:21:22,2021-11-28 23:51:22,Saigang,Kalay
26.9941,96.5108,10.0,4.3,mb,,96.0,6.216,0.99,us,in_b1NmTDlzQThydFZiTDlUNjF1S25hdz09,2021-11-28T19:53:11.040Z,"Ngalung Ga, Sagaing Region, Myanmar (Burma)","89km ESE of Margherita, India",MM,Asia,earthquake,1638119365,1638118941,1,,"27.05,96.45",2021-11-28 17:02:21,2021-11-28 23:32:21,Saigang,Putao
23.5533,94.0667,69.24,4.3,mb,,97.0,0.706,0.96,us,in_ZEk5NUlyQWVGN3pwellVNXJYbkphQT09,2021-12-02T23:55:39.040Z,"Mawlaik, Myanmar","35km WSW of Mawlaik, Myanmar",MM,Asia,earthquake,1638066260,1638065934,1,,"23.64,94.03",2021-11-28 02:18:54,2021-11-28 08:48:54,Saigang,Kalay
27.03,96.24,10.0,4.6,mb,,,,,,ems_202111_1067186_a2796,2021-11-28T11:35:00.000Z,Yaung Ngway,Myanmar-india Border Region,MM,Asia,earthquake,1638064304,1638063170,1,,"27.09,96.26",2021-11-28 01:32:50,2021-11-28 08:02:50,Saigang,Putao
22.77,93.38,46.0,3.6,ml,,,,,,in_UHQ5aUNEQkpZUWxNQjFyaWJEdGtadz09,2021-11-27T21:35:00.000Z,"Khua Fo, Chin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1638048313,1638048028,0,,"22.85,93.70",2021-11-27 21:20:28,2021-11-28 03:50:28,Chin,Kalay
22.82,93.42,28.0,3.2,ml,,,,,,in_czAzV2hBeEpSR1RqTzFiUGtzMzU4Zz09,2021-11-27T20:45:00.000Z,,"70km S of Champhai, Mizoram, India",MM,Asia,earthquake,1638045371,1638045039,0,,"22.83,93.41",2021-11-27 20:30:39,2021-11-28 03:00:39,Chin,Kalay
22.8,93.31,53.0,4.2,ml,,,,,,ems_202111_1066974_a2293,2021-11-27T10:05:00.000Z,"Hmunlipi, Chin State, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,1638007578,1638006436,0,,"22.80,93.31",2021-11-27 09:47:16,2021-11-27 16:17:16,Chin,Kalay
20.618,99.855,1.0,1.9,ml,,,,,,th_7970,2021-11-26T21:39:07.000Z,"Wan Hsenhkampeng, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1637964174,1637962747,0,,"20.62,99.86",2021-11-26 21:39:07,2021-11-27 04:09:07,Shan,Kengtung
22.7112,93.4183,31.5,2.9,ml,,,,,,in_Q25vNXp3cGJYcERtZ2I2TEdRWlZFZz09,2021-11-26T21:29:54.000Z,,"83km S of Champhai, Mizoram, India",MM,Asia,earthquake,1637962567,1637962194,0,,"22.71,93.42",2021-11-26 21:29:54,2021-11-27 03:59:54,Chin,Hakha
21.043,98.464,10.0,2.6,ml,,,,,,th_7969,2021-11-26T19:26:39.000Z,"Keng Hkam, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1637961962,1637954799,0,,"21.04,98.46",2021-11-26 19:26:39,2021-11-27 01:56:39,Shan,Kengtung
21.154,98.399,10.0,3.0,ml,,,,,,th_7968,2021-11-26T03:38:23.000Z,"Wan Lao, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1637903121,1637897903,0,,"21.15,98.40",2021-11-26 03:38:23,2021-11-26 10:08:23,Shan,Kengtung
22.63,93.42,10.0,3.3,ml,,,,,,in_OGxiNmwwNjNkS1lnRjIrdkNHV09yUT09,2021-11-26T02:45:00.000Z,"Thantlang, Chin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1637894687,1637893857,0,,"22.63,93.42",2021-11-26 02:30:57,2021-11-26 09:00:57,Chin,Hakha
22.89,93.52,12.0,3.1,ml,,,,,,in_UXlPa0hVOERETHVOalN5N1lST2RUZz09,2021-11-26T00:40:00.000Z,bomba,Myanmar-india Border Region,MM,Asia,earthquake,1637886486,1637886219,0,,"23.03,93.52",2021-11-26 00:23:39,2021-11-26 06:53:39,Chin,Kalay
22.81,93.5248,42.45,6.2,mww,,21.0,3.842,0.83,us,gfz2021xdca,2021-12-02T16:38:58.310Z,"Falam, Myanmar","19km SW of Falam, Myanmar",MM,Asia,earthquake,1637884374,1637883941,1,,"22.75,93.44",2021-11-25 23:45:41,2021-11-26 06:15:41,Chin,Kalay
20.358,97.982,1.0,2.3,ml,,,,,,th_7966,2021-11-25T22:26:04.000Z,"Langkho, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1637879991,1637879164,0,,"20.36,97.98",2021-11-25 22:26:04,2021-11-26 04:56:04,Shan,Taunggyi
23.7,94.1,10.0,2.6,ml,,,,,,in_NGxZMUIwamxGcU10L2RBeFZRV1duQT09,2021-11-24T18:11:00.000Z,"Leikan, Chin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1637776987,1637776713,0,,"23.63,94.13",2021-11-24 17:58:33,2021-11-25 00:28:33,Chin,Kalay
20.5077,94.6536,162.4,3.8,ml,,,,,,in_T012MnlRZ2RaUDh2bU1XRWk3SGRNQT09,2021-11-24T15:35:22.000Z,တောစိမ့် ကျေးရွာ,"199km WSW of Ywangan, Myanmar",MM,Asia,earthquake,1637768412,1637768122,0,,"20.51,94.65",2021-11-24 15:35:22,2021-11-24 22:05:22,Magway,Magway
21.687,98.38,10.0,3.1,ml,,,,,,th_7962,2021-11-21T22:52:01.000Z,"Mongsan, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1637535571,1637535121,0,,"21.69,98.38",2021-11-21 22:52:01,2021-11-22 05:22:01,Shan,Kengtung
20.608,99.567,1.0,2.1,ml,,,,,,th_7961,2021-11-21T21:00:24.000Z,"Pungtak, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1637529372,1637528424,0,,"20.61,99.57",2021-11-21 21:00:24,2021-11-22 03:30:24,Shan,Kengtung
20.573,99.907,2.0,2.3,ml,,,,,,th_7960,2021-11-21T02:28:55.000Z,"Tachileik, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1637462462,1637461735,0,,"20.57,99.91",2021-11-21 02:28:55,2021-11-21 08:58:55,Shan,Kengtung
24.6,95.16,131.0,4.5,mb,,,,,,th_7958,2021-11-20T16:42:00.000Z,"Nawnghkun, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1637407155,1637406738,1,,"24.76,95.12",2021-11-20 11:12:18,2021-11-20 17:42:18,Saigang,Kalay
22.72,93.39,20.0,3.7,ml,,,,,,in_OFU3WnU2TWtFNDNveHF1VEIremIzZz09,2021-11-17T15:16:00.000Z,"Thantlang, Chin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1637162016,1637161495,0,,"22.72,93.39",2021-11-17 15:04:55,2021-11-17 21:34:55,Chin,Hakha
24.75,94.95,10.0,3.2,ml,,,,,,in_VGJDZ2hXbVRacm0zMXl5dHB1K2RhZz09,2021-11-15T19:40:00.000Z,"Nawngsansaing, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1637004981,1637004261,0,,"24.75,94.95",2021-11-15 19:24:21,2021-11-16 01:54:21,Saigang,Kalay
21.102,100.421,1.0,2.1,ml,,,,,,th_7939,2021-11-15T18:20:26.000Z,Wān Tawng,Myanmar,MM,Asia,earthquake,1637001165,1637000426,0,,"21.10,100.42",2021-11-15 18:20:26,2021-11-16 00:50:26,Shan,Kengtung
20.619,99.9,1.0,1.6,ml,,,,,,th_7938,2021-11-15T14:34:23.000Z,"Tachileik, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1636987502,1636986863,0,,"20.62,99.90",2021-11-15 14:34:23,2021-11-15 21:04:23,Shan,Kengtung
24.9298,96.3244,10.0,3.6,ml,,,,,,in_NDNZcnY1d1JsZml2MzNOSE5yVkxzZz09,2021-11-15T13:53:33.000Z,"Nam Mun, Kachin, Myanmar (Burma)","186km E of Ukhrul, Manipur, India",MM,Asia,earthquake,1636984761,1636984413,0,,"24.93,96.32",2021-11-15 13:53:33,2021-11-15 20:23:33,Kachin,Bhamo
15.314,96.464,27.0,4.1,ml,,,,,,th_7937,2021-11-15T08:30:49.000Z,,Near South Coast of Myanmar,MM,Asia,earthquake,1636965710,1636965049,0,,"15.31,96.46",2021-11-15 08:30:49,2021-11-15 15:00:49,,Yangon
20.499,99.512,2.0,1.8,ml,,,,,,th_7936,2021-11-14T15:52:52.000Z,"Möng Tum, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1636905548,1636905172,0,,"20.50,99.51",2021-11-14 15:52:52,2021-11-14 22:22:52,Shan,Kengtung
20.166,97.941,2.0,2.7,ml,,,,,,th_7935,2021-11-14T12:59:43.000Z,"Wan Hwè-ning, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1636895265,1636894783,0,,"20.17,97.94",2021-11-14 12:59:43,2021-11-14 19:29:43,Shan,Loikaw
26.58,95.61,30.0,3.4,ml,,,,,,in_a3MvSXFueGc3RG9BT3pkbEU2WXMvdz09,2021-11-13T00:51:00.000Z,Taw Ke,Myanmar,MM,Asia,earthquake,1636764429,1636764147,0,,"26.59,95.38",2021-11-13 00:42:27,2021-11-13 07:12:27,Saigang,Putao
25.4131,96.6119,21.46,4.3,mb,,88.0,4.3,0.57,us,th_7933,2021-11-12T19:41:43.040Z,,"79km W of Myitkyina, Myanmar",MM,Asia,earthquake,1636740983,1636739297,1,,"25.13,96.81",2021-11-12 17:48:17,2021-11-13 00:18:17,Kachin,Myitkyina
20.041,97.821,3.0,2.8,ml,,,,,,th_7930,2021-11-11T19:46:28.000Z,"Wan Kongpao, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1636660439,1636659988,0,,"20.04,97.82",2021-11-11 19:46:28,2021-11-12 02:16:28,Shan,Loikaw
26.79,96.26,105.0,4.4,ml,,,,,,ems_202111_1060303_a2696,2021-11-10T06:25:00.000Z,"Shin Bway Yang, Kachin, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1636525580,1636524839,0,,"26.79,96.26",2021-11-10 06:13:59,2021-11-10 12:43:59,Kachin,Putao
21.058,98.447,10.0,2.6,ml,,,,,,th_7925,2021-11-09T13:16:05.000Z,"Keng Hkam, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1636472346,1636463765,0,,"21.06,98.45",2021-11-09 13:16:05,2021-11-09 19:46:05,Shan,Kengtung
25.29,94.8,74.0,4.3,mb,,,,,,in_SjVSaXFtUE45QWg3cG0rTGRYRzRSQT09,2021-11-09T14:27:00.000Z,"Kawlkang, Sagaing Region, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,1636431730,1636431443,1,,"25.34,95.03",2021-11-09 04:17:23,2021-11-09 10:47:23,Saigang,Kalay
18.843,97.213,3.0,2.6,ml,,,,,,th_7923,2021-11-09T02:45:44.000Z,"Mawchi, Kayah State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1636426500,1636425944,0,,"18.84,97.21",2021-11-09 02:45:44,2021-11-09 09:15:44,Kayah,Taungoo
24.74,95.2,121.0,4.5,mb,,,,,,th_7921,2021-11-08T09:18:00.000Z,"Wāngjing, India",Myanmar,MM,Asia,earthquake,1636338571,1636337913,1,,"24.80,95.06",2021-11-08 02:18:33,2021-11-08 08:48:33,Saigang,Kalay
20.617,99.883,4.0,3.1,ml,,,,,,th_7919,2021-11-07T22:37:55.000Z,"Tachileik, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1636325271,1636324675,0,,"20.62,99.88",2021-11-07 22:37:55,2021-11-08 05:07:55,Shan,Kengtung
23.57,94.5,30.0,3.3,ml,,,,,,in_N1BKejNGbzJHRjlYWER2ZnJ3aXhrZz09,2021-11-07T12:11:00.000Z,Thickaegyin Village,Myanmar,MM,Asia,earthquake,1636286108,1636285777,1,,"23.64,94.62",2021-11-07 11:49:37,2021-11-07 18:19:37,Saigang,Kalay
24.2243,94.8334,107.01,4.4,mb,,106.0,0.486,0.9,us,th_7916,2021-11-06T17:21:38.040Z,,"77km NE of Mawlaik, Myanmar",MM,Asia,earthquake,1636204719,1636204156,0,,"23.92,95.03",2021-11-06 13:09:16,2021-11-06 19:39:16,Saigang,Kalay
20.884,99.895,1.0,2.9,ml,,,,,,th_7915,2021-11-06T08:44:28.000Z,Wān Hwè,Myanmar,MM,Asia,earthquake,1636188708,1636188268,0,,"20.88,99.90",2021-11-06 08:44:28,2021-11-06 15:14:28,Shan,Kengtung
21.179,98.51,5.0,2.5,ml,,,,,,th_7914,2021-11-04T16:17:47.000Z,"Nar Keng, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1636043694,1636042667,0,,"21.18,98.51",2021-11-04 16:17:47,2021-11-04 22:47:47,Shan,Kengtung
24.4359,97.4489,108.0,3.9,ml,,,,,,in_YzliU0FzalVRM0Z5WGxwUjhQT3phQT09,2021-11-04T08:11:52.000Z,"Myo Thit, Kachin, Myanmar (Burma)","305km E of Ukhrul, Manipur, India",MM,Asia,earthquake,1636019830,1636013512,0,,"24.44,97.45",2021-11-04 08:11:52,2021-11-04 14:41:52,Kachin,Bhamo
17.373,98.098,7.0,2.4,ml,,,,,,th_7913,2021-11-03T17:01:26.000Z,"Khaledi, Kayin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1635959505,1635958886,0,,"17.37,98.10",2021-11-03 17:01:26,2021-11-03 23:31:26,Kayin,Hpa-An
