latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
25.1,94.9,82.0,3.3,ml,,,,,,in_Zy8rRmtMNHJBNmExSkFldlBVMG5Wdz09,2020-05-31T02:20:00.000Z,,"46km E of Shirui, Manipur, India",MM,Asia,earthquake,1590886722,1590886476,1,,,2020-05-31 00:54:36,2020-05-31 07:24:36,Saigang,Gwayt Gyi,village
23.191,93.8675,3.5,3.2,ml,,,,,,in_UmFPa1lZSWhXRnkwSXFvSlYxbVUvUT09,2020-05-29T18:43:28.000Z,,"62km ESE of Champhai, Mizoram, India",MM,Asia,earthquake,1590778147,1590777808,1,,,2020-05-29 18:43:28,2020-05-30 01:13:28,Chin,Ngalzang,village
23.2,93.8,5.0,3.2,ml,,,,,,in_VVBqdUp6d0pBbU5DMUttQXZST0drdz09,2020-05-29T18:23:28.000Z,,"56km ESE of Champhai, Mizoram, India",MM,Asia,earthquake,1590780742,1590776608,1,,,2020-05-29 18:23:28,2020-05-30 00:53:28,Chin,Suahlim,village
13.249,98.74,2.0,2.7,ml,,,,,,th_6700,2020-05-28T10:23:45.000Z,"Tanintharyi Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1590665827,1590661425,1,,,2020-05-28 10:23:45,2020-05-28 16:53:45,Tanitharyi,Mar Gon Mar,village
19.614,94.959,10.0,3.2,ml,,,,,,th_6696,2020-05-26T18:47:53.000Z,"Magway Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1590527268,1590518873,1,,,2020-05-26 18:47:53,2020-05-27 01:17:53,Magway,Pin Ga,village
20.326,95.946,10.0,3.3,ml,,,,,,th_6693,2020-05-24T18:33:29.000Z,"Mandalay Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1590346470,1590345209,1,,,2020-05-24 18:33:29,2020-05-25 01:03:29,Mandalay,Kyauk Yoke Gyi,village
18.235,96.315,10.0,2.8,ml,,,,,,th_6691,2020-05-24T14:38:51.000Z,"Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1590332292,1590331131,1,,,2020-05-24 14:38:51,2020-05-24 21:08:51,Bago,Sar Byin Village,village
21.466,98.235,10.0,2.5,ml,,,,,,th_6690,2020-05-24T01:36:15.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1590285275,1590284175,1,,,2020-05-24 01:36:15,2020-05-24 08:06:15,Shan,Mong Lin Ywar Ma,village
21.086,97.992,10.0,2.7,ml,,,,,,th_6689,2020-05-24T01:33:17.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1590285170,1590283997,1,,,2020-05-24 01:33:17,2020-05-24 08:03:17,Shan,နမ့်မောင်း,village
20.29,98.322,1.0,2.4,ml,,,,,,th_6688,2020-05-23T19:18:57.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1590262222,1590261537,1,,,2020-05-23 19:18:57,2020-05-24 01:48:57,Shan,Nam Ting,village
20.847,97.953,10.0,3.4,ml,,,,,,th_6687,2020-05-23T17:05:06.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1590254077,1590253506,1,,,2020-05-23 17:05:06,2020-05-23 23:35:06,Shan,Wan Nawng,village
20.486,94.546,10.0,3.9,ml,,,,,,th_6686,2020-05-23T12:11:19.000Z,"Magway Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1590237246,1590235879,1,,,2020-05-23 12:11:19,2020-05-23 18:41:19,Magway,Chaung Son,village
23.6,94.0,16.0,3.4,ml,,,,,,in_aEtrcUdJdk4wK2lBWVMxRncrV2VMZz09,2020-05-22T16:29:00.000Z,,"70km ENE of Champhai, Mizoram, India",MM,Asia,earthquake,1590164324,1590163618,1,,,2020-05-22 16:06:58,2020-05-22 22:36:58,Chin,Tuigel,village
15.77,97.783,6.0,3.5,ml,,,,,,th_6684,2020-05-22T15:24:15.000Z,Wekame,Myanmar,MM,Asia,earthquake,1590161661,1590161055,1,,,2020-05-22 15:24:15,2020-05-22 21:54:15,Mon,Lin Ma Thar,village
