latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
22.442,94.016,73.1,4.5,mb,,,,1.1,us,usp0003qb4,2014-11-07T00:43:19.717Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1988-12-30 10:49:36,1988-12-30 17:19:36,Chin,ကုန်းသာယာ (ဝီကီ နေရာလွဲ),village
26.989,96.955,21.9,4.6,mb,,,,1.2,us,usp0003q8g,2014-11-07T00:43:19.416Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1988-12-28 00:29:36,1988-12-28 06:59:36,Kachin,Khashi,village
23.256,94.699,115.9,4.9,mb,,,,1.0,us,usp0003q86,2014-11-07T00:43:19.373Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1988-12-27 18:15:52,1988-12-28 00:45:52,Saigang,Thitsar Pann,town
23.409,99.486,26.9,4.4,mb,,,,1.1,us,usp0003q6g,2014-11-07T00:43:19.177Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1988-12-26 02:48:46,1988-12-26 09:18:46,,Xinzhai,village
23.255,99.37,10.0,5.0,mb,,,,1.1,us,usp0003q2m,2014-11-07T00:43:18.287Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1988-12-22 03:49:46,1988-12-22 10:19:46,,Nansa,village
23.459,99.462,16.6,4.6,mb,,,,1.1,us,usp0003pzc,2014-11-07T00:43:17.916Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1988-12-19 14:01:47,1988-12-19 20:31:47,,Hepai,town
23.36,99.514,33.0,5.0,mb,,,,1.3,us,usp0003pz4,2014-11-07T00:43:17.897Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1988-12-19 11:06:57,1988-12-19 17:36:57,,Xinzhai,village
23.413,99.47,10.0,4.9,mb,,,,1.1,us,usp0003ppq,2014-11-07T00:43:16.598Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1988-12-08 15:32:47,1988-12-08 22:02:47,,Xinzhai,village
21.03,93.89,56.0,4.6,mb,,,,1.3,us,usp0003pj4,2014-11-07T00:43:15.241Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1988-12-05 06:17:38,1988-12-05 12:47:38,Chin,Khoke,village
25.22,94.974,92.7,4.7,mb,,,,1.3,us,usp0003phj,2014-11-07T00:43:15.134Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1988-12-04 19:43:09,1988-12-05 02:13:09,Saigang,Maing Taung (Chin),village
