latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city
20.66,99.112,4.0,1.5,ml,,,,,,th_7551,2021-06-30T16:42:01.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1625072828,1625071321,0,,"20.66,99.11",2021-06-30 16:42:01,2021-06-30 23:12:01,Shan,Kengtung
15.43,97.859,5.0,3.3,ml,,,,,,th_7549,2021-06-30T07:35:28.000Z,Taungbon,Myanmar,MM,Asia,earthquake,1625039252,1625038528,0,,"15.43,97.86",2021-06-30 07:35:28,2021-06-30 14:05:28,Mon,Mawlamyine
15.466,97.925,6.0,3.2,ml,,,,,,th_7548,2021-06-30T06:23:33.000Z,"Mon State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1625034899,1625034213,0,,"15.47,97.93",2021-06-30 06:23:33,2021-06-30 12:53:33,Mon,Mawlamyine
20.346,99.469,2.0,1.8,ml,,,,,,th_7547,2021-06-29T02:58:14.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1624936275,1624935494,0,,"20.35,99.47",2021-06-29 02:58:14,2021-06-29 09:28:14,Shan,Kengtung
19.563,94.373,55.0,3.5,ml,,,,,,th_7540,2021-06-27T21:03:38.000Z,"Magway Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1624830163,1624827818,0,,"19.56,94.37",2021-06-27 21:03:38,2021-06-28 03:33:38,Magway,Magway
20.604,99.868,5.0,2.4,ml,,,,,,th_7538,2021-06-26T09:54:56.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1624702030,1624701296,0,,"20.60,99.87",2021-06-26 09:54:56,2021-06-26 16:24:56,Shan,Kengtung
17.69,97.75,2.0,2.2,ml,,,,,,th_7537,2021-06-25T21:44:17.000Z,"Kayin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1624658034,1624657457,0,,"17.69,97.75",2021-06-25 21:44:17,2021-06-26 04:14:17,Kayin,Hpa-An
20.993,98.002,10.0,2.8,ml,,,,,,th_7534,2021-06-22T06:02:38.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1624343038,1624341758,0,,"20.99,98.00",2021-06-22 06:02:38,2021-06-22 12:32:38,Shan,Taunggyi
20.334,99.49,3.0,1.7,ml,,,,,,th_7531,2021-06-20T20:38:00.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1624221834,1624221480,0,,"20.33,99.49",2021-06-20 20:38:00,2021-06-21 03:08:00,Shan,Kengtung
17.14,98.198,5.0,2.2,ml,,,,,,th_7529,2021-06-20T06:10:09.000Z,"Kayin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1624170281,1624169409,0,,"17.14,98.20",2021-06-20 06:10:09,2021-06-20 12:40:09,Kayin,Hpa-An
21.853,99.573,1.0,2.1,ml,,,,,,th_7523,2021-06-18T16:53:19.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1624036982,1624035199,0,,"21.85,99.57",2021-06-18 16:53:19,2021-06-18 23:23:19,Shan,Kengtung
20.46,99.137,5.0,1.8,ml,,,,,,th_7517,2021-06-17T18:38:58.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1623956536,1623955138,0,,"20.46,99.14",2021-06-17 18:38:58,2021-06-18 01:08:58,Shan,Kengtung
20.596,93.964,10.0,3.9,ml,,,,,,th_7516,2021-06-17T02:05:43.000Z,"Magway Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1623896570,1623895543,0,,"20.60,93.96",2021-06-17 02:05:43,2021-06-17 08:35:43,Magway,Magway
18.91,96.383,2.0,2.8,ml,,,,,,th_7512,2021-06-16T01:30:55.000Z,"Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1623809250,1623807055,0,,"18.91,96.38",2021-06-16 01:30:55,2021-06-16 08:00:55,Bago,Taungoo
23.83,94.0,15.0,2.7,ml,,,,,,ems_202106_998966_a2394,2021-06-15T21:05:00.000Z,"Chin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1623791182,1623790485,0,,"23.83,94.00",2021-06-15 20:54:45,2021-06-16 03:24:45,Chin,Kalay
26.6187,97.0854,36.12,4.8,mb,,57.0,3.464,0.48,us,gfz2021lqpg,2021-06-21T18:48:14.040Z,,"53km NNE of Sarupathar, India",MM,Asia,earthquake,1623769006,1623768368,1,,"26.67,97.10",2021-06-15 14:46:08,2021-06-15 21:16:08,Kachin,Putao
18.981,97.444,2.0,2.0,ml,,,,,,th_7508,2021-06-13T19:15:31.000Z,"Kayah State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1623612267,1623611731,0,,"18.98,97.44",2021-06-13 19:15:31,2021-06-14 01:45:31,Kayah,Loikaw
18.991,97.435,3.0,2.1,ml,,,,,,th_7507,2021-06-13T18:16:26.000Z,"Kayah State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1623608621,1623608186,0,,"18.99,97.44",2021-06-13 18:16:26,2021-06-14 00:46:26,Kayah,Loikaw
17.842,96.28,5.0,3.0,ml,,,,,,th_7504,2021-06-13T06:17:41.000Z,"Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1623566592,1623565061,0,,"17.84,96.28",2021-06-13 06:17:41,2021-06-13 12:47:41,Bago,Bago
20.679,99.976,2.0,2.4,ml,,,,,,th_7503,2021-06-13T04:17:18.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1623560771,1623557838,0,,"20.68,99.98",2021-06-13 04:17:18,2021-06-13 10:47:18,Shan,Kengtung
21.279,98.427,3.0,2.6,ml,,,,,,th_7502,2021-06-13T01:51:05.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1623550113,1623549065,0,,"21.28,98.43",2021-06-13 01:51:05,2021-06-13 08:21:05,Shan,Kengtung
17.795,95.519,10.0,3.9,ml,,,,,,th_7501,2021-06-12T21:38:21.000Z,"Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1623534950,1623533901,0,,"17.80,95.52",2021-06-12 21:38:21,2021-06-13 04:08:21,Bago,Bago
17.744,95.404,10.0,3.6,ml,,,,,,th_7499,2021-06-12T02:25:33.000Z,"Ayeyarwady, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1623465383,1623464733,0,,"17.74,95.40",2021-06-12 02:25:33,2021-06-12 08:55:33,Ayeyarwady,Pyay
20.03,97.807,10.0,2.9,ml,,,,,,th_7496,2021-06-11T09:55:43.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1623405907,1623405343,0,,"20.03,97.81",2021-06-11 09:55:43,2021-06-11 16:25:43,Shan,Loikaw
20.244,98.606,1.0,2.3,ml,,,,,,th_7491,2021-06-09T23:49:52.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1623285207,1623282592,0,,"20.24,98.61",2021-06-09 23:49:52,2021-06-10 06:19:52,Shan,Kengtung
21.495,98.7,10.0,3.5,ml,,,,,,th_7488,2021-06-07T23:33:27.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1623109336,1623108807,0,,"21.50,98.70",2021-06-07 23:33:27,2021-06-08 06:03:27,Shan,Kengtung
