latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt
21.4990000,93.7190000,33.0000,4.30,mb,,,,1.3,us,usp0004uk1,2014-11-07T00:48:57.701Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1991-07-24 09:26:58,1991-07-24 15:56:58
23.8200000,97.4470000,51.6000,4.10,mb,,,,0.9,us,usp0004uj9,2014-11-07T00:48:57.630Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1991-07-23 21:58:13,1991-07-24 04:28:13
25.1490000,95.2590000,121.0000,4.80,mb,,,,0.9,us,usp0004ubu,2014-11-07T00:48:55.977Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1991-07-19 07:05:29,1991-07-19 13:35:29
22.1310000,94.4820000,132.3000,4.30,mb,,,,1.1,us,usp0004txm,2014-11-07T00:48:53.310Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1991-07-09 11:14:47,1991-07-09 17:44:47
21.3410000,94.1050000,85.3000,4.20,mb,,,,0.5,us,usp0004tmy,2014-11-07T00:48:49.601Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1991-07-01 04:56:28,1991-07-01 11:26:28
23.8880000,95.8590000,42.6000,4.70,mb,,,,1,us,usp0004uzp,2014-11-07T00:49:02.885Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1991-08-04 12:38:24,1991-08-04 19:08:24
22.7280000,94.4160000,75.4000,4.70,mb,,,,1,us,usp0004x8f,2014-11-07T00:49:18.367Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1991-09-30 18:35:44,1991-10-01 01:05:44
24.7800000,97.2100000,33.0000,4.50,mb,,,,1.3,us,usp0004yds,2014-11-07T00:49:27.728Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1991-10-26 14:28:03,1991-10-26 20:58:03
16.8710000,94.6410000,33.0000,4.40,mb,,,,0.9,us,usp0004y0z,2014-11-07T00:49:25.448Z,,near the south coast of Myanmar,MM,Asia,earthquake,0,0,1,,,1991-10-19 07:02:11,1991-10-19 13:32:11
26.6420000,96.4460000,83.8000,4.90,mb,,,,0.8,us,usp0004zdn,2014-11-07T00:49:35.628Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1991-11-21 04:07:19,1991-11-21 10:37:19
23.6040000,94.8480000,33.0000,4.30,mb,,,,1.5,us,usp0004z89,2014-11-07T00:49:35.019Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1991-11-17 03:39:31,1991-11-17 10:09:31
21.0380000,92.5910000,78.2000,4.60,mb,,,,0.9,us,usp0004z5r,2014-11-07T00:49:34.791Z,,Myanmar-Bangladesh border region,MM,Asia,earthquake,0,0,1,,,1991-11-15 01:13:18,1991-11-15 07:43:18
22.5520000,94.1440000,101.6000,4.20,mb,,,,0.4,us,usp0004yz1,2014-11-07T00:49:33.651Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1991-11-09 11:28:23,1991-11-09 17:58:23
19.0350000,97.9460000,10.0000,3.90,mb,,,,0.7,us,usp0004ytz,2014-11-07T00:49:32.426Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1991-11-05 02:11:18,1991-11-05 08:41:18
15.9390000,96.5480000,33.0000,3.60,mb,,,,1.2,us,usp0005104,2014-11-07T00:49:47.358Z,,near the south coast of Myanmar,MM,Asia,earthquake,0,0,1,,,1991-12-26 17:05:20,1991-12-26 23:35:20
23.7680000,94.6010000,96.9000,4.40,mb,,,,0.8,us,usp00050e8,2014-11-07T00:49:44.405Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1991-12-14 07:04:57,1991-12-14 13:34:57
