latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
15.847,96.262,33.0,4.1,mb,,,,,us,usp0000yh7,2014-11-06T23:21:55.917Z,,near the south coast of Myanmar,MM,Asia,earthquake,0,0,1,,,1979-01-20 17:06:50,1979-01-20 23:36:50,,Oke Aw Lan,village
20.898,93.752,62.0,5.3,mb,,,,,us,usp0000y7q,2015-02-11T17:14:43.000Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1979-01-01 18:51:10,1979-01-02 01:21:10,Chin,Nga Shaung,village
22.974,95.938,33.0,5.1,mb,,,,,us,usp0000ywt,2014-11-06T23:21:57.162Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1979-02-18 06:16:10,1979-02-18 12:46:10,Saigang,Mei Za Taw,village
27.442,96.756,52.0,4.9,mb,,,,,us,usp0001094,2014-11-06T23:22:00.469Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1979-04-25 02:21:52,1979-04-25 08:51:52,,,village
24.127,94.045,85.0,4.3,mb,,,,,us,usp0001042,2014-11-06T23:22:00.274Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1979-04-18 08:04:24,1979-04-18 14:34:24,,Khangbarol,village
15.252,96.458,33.0,4.0,mb,,,,,us,usp0000zw9,2014-11-06T23:21:59.777Z,,near the south coast of Myanmar,MM,Asia,earthquake,0,0,1,,,1979-04-08 21:05:44,1979-04-09 03:35:44,,Ban Dar Pin,village
24.9,94.963,33.0,4.5,mb,,,,,us,usp0000zqj,2014-11-06T23:21:59.216Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1979-03-28 13:16:38,1979-03-28 19:46:38,Saigang,Taung Kone Thar,village
22.782,94.546,81.0,4.5,mb,,,,,us,usp0000znk,2014-11-06T23:21:59.091Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1979-03-25 03:48:10,1979-03-25 10:18:10,Saigang,Hpet Htoke,village
24.966,96.697,54.0,4.6,mb,,,,,us,usp0000zfz,2014-11-06T23:21:58.627Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1979-03-18 20:57:30,1979-03-19 03:27:30,Kachin,,village
24.568,94.547,65.0,4.7,mb,,,,,us,usp0000z4p,2014-11-06T23:21:57.869Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1979-03-03 12:25:41,1979-03-03 18:55:41,Saigang,Tha Nan (San Pya),village
25.19,95.134,109.0,4.7,mb,,,,,us,usp0001118,2014-11-06T23:22:01.800Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1979-05-31 19:40:28,1979-06-01 02:10:28,Saigang,Hmaw Yon Myaing,village
22.101,94.682,122.0,4.4,mb,,,,,us,usp0001106,2014-11-06T23:22:01.728Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1979-05-30 11:06:25,1979-05-30 17:36:25,Saigang,Kan Thar,village
24.497,94.724,83.0,5.3,mb,,,,,us,usp00010z7,2015-02-11T17:14:45.000Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1979-05-29 00:39:52,1979-05-29 07:09:52,Saigang,Ywar Thit,village
25.372,96.547,33.0,4.6,mb,,,,,us,usp000115q,2014-11-06T23:22:02.374Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1979-06-08 06:58:21,1979-06-08 13:28:21,Kachin,Aing Lay Tu,village
25.981,95.208,128.0,4.1,mb,,,,,us,usp00012hx,2014-11-06T23:22:04.916Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1979-08-21 05:56:27,1979-08-21 12:26:27,Saigang,Htan Par Kway,town
24.204,94.939,110.0,5.0,mb,,,,,us,usp00012c5,2014-11-06T23:22:04.704Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1979-08-11 20:32:07,1979-08-12 03:02:07,Saigang,Par Kwe,village
25.085,98.858,10.0,4.7,mb,,,,,us,usp000129z,2014-11-06T23:22:04.622Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1979-08-08 17:00:48,1979-08-08 23:30:48,,龙井,village
25.73,95.115,155.0,4.6,mb,,,,,us,usp000126c,2014-11-06T23:22:04.390Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1979-08-01 08:58:29,1979-08-01 15:28:29,Saigang,,village
24.898,95.257,97.0,4.8,mb,,,,,us,usp00011us,2015-02-11T17:14:46.000Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1979-07-13 23:20:08,1979-07-14 05:50:08,Saigang,Tin Kyit,village
25.047,96.716,33.0,4.9,mb,,,,,us,usp000131t,2014-11-06T23:22:05.685Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1979-09-21 22:02:30,1979-09-22 04:32:30,Kachin,Ban Mauk Kone,village
23.208,94.547,74.0,4.8,mb,,,,,us,usp00013kb,2014-11-06T23:22:06.647Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1979-10-19 15:13:21,1979-10-19 21:43:21,Saigang,Sin Aing Ma,village
21.654,94.754,125.0,4.4,mb,,,,,us,usp00013b4,2014-11-06T23:22:06.062Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1979-10-09 17:27:43,1979-10-09 23:57:43,Magway,Baunt Bin,village
18.114,94.816,56.0,5.6,mb,,,,,us,usp000137y,2015-02-12T20:20:07.301Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1979-10-03 11:35:14,1979-10-03 18:05:14,Rakhine,Chin Chaung,village
25.236,96.289,50.0,5.1,ms,,,,,us,usp000146d,2015-02-11T17:14:47.000Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1979-11-25 02:40:49,1979-11-25 09:10:49,Kachin,Nam Mee Lawng,village
22.768,95.949,33.0,4.7,mb,,,,,us,usp00013z7,2014-11-06T23:22:07.281Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1979-11-12 01:31:17,1979-11-12 08:01:17,Saigang,Koke Tet,village
22.001,93.941,70.0,4.5,mb,,,,,us,usp00013vy,2014-11-06T23:22:07.149Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1979-11-07 06:42:50,1979-11-07 13:12:50,Chin,Ramsi,village
27.089,97.036,33.0,5.5,mb,,,,,us,usp00014mj,2015-02-11T17:14:47.000Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1979-12-21 06:31:51,1979-12-21 13:01:51,Saigang,Vijaynagar,village
