latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
25.452,96.559,33.0,5.2,mw,,,,1.4,us,usp00046bx,2015-02-11T17:15:49.000Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1990-03-08 18:57:01,1990-03-09 01:27:01,Kachin,Ka Htan Yang,village
24.018,94.626,102.4,4.6,mb,,,,0.8,us,usp00048gb,2014-11-07T00:46:11.873Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1990-04-26 01:14:48,1990-04-26 07:44:48,Saigang,Tha Ngar,village
16.019,95.223,33.0,4.1,mb,,,,0.6,us,usp000488d,2014-11-07T00:46:10.906Z,,near the south coast of Myanmar,MM,Asia,earthquake,0,0,1,,,1990-04-21 13:27:32,1990-04-21 19:57:32,Ayeyarwady,Ah Twin Boke Chaung,village
21.738,97.737,10.0,4.1,mb,,,,1.0,us,usp00047rw,2014-11-07T00:46:08.902Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1990-04-10 01:16:19,1990-04-10 07:46:19,Shan,Kone Wan,village
23.877,94.341,84.5,4.5,mb,,,,1.3,us,usp00047pp,2014-11-07T00:46:08.646Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1990-04-08 15:15:21,1990-04-08 21:45:21,Saigang,Min Tha Mee,village
26.6,95.522,82.3,4.8,mb,,,,0.8,us,usp00049pn,2014-11-07T00:46:23.915Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1990-05-24 09:03:48,1990-05-24 15:33:48,Saigang,,village
23.808,93.761,170.2,4.2,mb,,,,0.9,us,usp0004b5p,2014-11-07T00:46:34.460Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1990-06-30 02:28:13,1990-06-30 08:58:13,Chin,Khuangkhan,village
22.767,93.859,87.9,4.3,mb,,,,0.7,us,usp0004axk,2014-11-07T00:46:33.607Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1990-06-24 02:35:15,1990-06-24 09:05:15,Chin,Haiphai,village
24.976,94.019,60.7,4.5,mb,,,,1.1,us,usp0004agw,2014-11-07T00:46:31.863Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1990-06-14 15:28:21,1990-06-14 21:58:21,,Pukhao Khabam,village
23.666,94.502,83.7,4.4,mb,,,,1.2,us,usp0004a4w,2014-11-07T00:46:29.226Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1990-06-04 21:40:24,1990-06-05 04:10:24,Saigang,Ywar Thit,village
24.95,96.469,33.0,4.2,mb,,,,1.6,us,usp0004cs3,2014-11-07T00:46:47.862Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1990-07-31 08:19:26,1990-07-31 14:49:26,Kachin,Taung U Lwin,village
17.791,94.744,33.0,4.8,mb,,,,1.0,us,usp0004cht,2014-11-07T00:46:46.217Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1990-07-25 20:10:17,1990-07-26 02:40:17,Rakhine,Gyo Lein,village
23.623,94.503,106.3,4.2,mb,,,,1.5,us,usp0004bs8,2014-11-07T00:46:40.969Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1990-07-13 03:24:05,1990-07-13 09:54:05,Saigang,Taung In,village
15.308,94.029,33.0,5.0,mb,,,,1.4,us,usp0004bkn,2014-11-07T00:46:39.766Z,,near the south coast of Myanmar,MM,Asia,earthquake,0,0,1,,,1990-07-09 13:19:53,1990-07-09 19:49:53,,Pyi Thar Yar,village
22.676,93.952,33.0,4.1,mb,,,,0.2,us,usp0004bdy,2014-11-07T00:46:38.452Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1990-07-05 14:20:51,1990-07-05 20:50:51,Chin,Ruan,village
19.56,96.383,33.0,4.0,mb,,,,1.0,us,usp0004b99,2014-11-07T00:46:37.263Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1990-07-02 12:41:53,1990-07-02 19:11:53,Mandalay,Than Ma Ye,village
15.171,94.836,33.0,4.3,mb,,,,0.9,us,usp0004b8u,2014-11-07T00:46:37.097Z,,near the south coast of Myanmar,MM,Asia,earthquake,0,0,1,,,1990-07-02 07:51:20,1990-07-02 14:21:20,,Kwin Pauk,village
22.629,94.265,120.8,4.8,mb,,,,1.5,us,usp0004cvz,2014-11-07T00:46:52.197Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1990-08-02 19:08:55,1990-08-03 01:38:55,Saigang,Pyar,village
24.626,94.987,170.5,4.7,mb,,,,0.4,us,usp0004cup,2014-11-07T00:46:51.053Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1990-08-02 02:31:24,1990-08-02 09:01:24,Saigang,Met Ka Let,village
21.232,92.433,33.0,4.0,mb,,,,1.3,us,usp0004fmu,2014-11-07T00:47:16.370Z,,Myanmar-Bangladesh border region,MM,Asia,earthquake,0,0,1,,,1990-10-11 14:42:02,1990-10-11 21:12:02,Rakhine,Nga/Myin Baw Kha Mway,village
23.345,94.325,68.4,3.9,mb,,,,0.4,us,usp0004far,2014-11-07T00:47:13.371Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1990-10-03 10:07:21,1990-10-03 16:37:21,Saigang,Kyar Pin,village
24.05,95.416,74.3,4.3,mb,,,,1.2,us,usp0004ej7,2014-11-07T00:47:06.396Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1990-09-10 14:48:17,1990-09-10 21:18:17,Saigang,Kyun Pin Thar,village
24.308,94.488,90.5,5.0,mb,,,,1.0,us,usp0004hj7,2014-11-07T00:47:29.256Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1990-11-29 10:20:32,1990-11-29 16:50:32,Saigang,Ton Ma Na,village
27.562,96.758,41.6,4.7,mb,,,,1.2,us,usp0004gfp,2014-11-07T00:47:23.110Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1990-11-03 04:35:15,1990-11-03 11:05:15,,,village
15.052,94.376,33.0,4.5,mb,,,,1.1,us,usp0004jyw,2014-11-07T00:47:40.515Z,,near the south coast of Myanmar,MM,Asia,earthquake,0,0,1,,,1990-12-30 01:30:54,1990-12-30 08:00:54,,Pyi Thar Yar,village
23.081,93.873,33.0,4.4,mb,,,,1.0,us,usp0004jw1,2014-11-07T00:47:40.157Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1990-12-28 08:11:00,1990-12-28 14:41:00,Chin,Nimzawl,village
20.072,98.43,33.0,4.3,mb,,,,1.2,us,usp0004j0p,2014-11-07T00:47:36.326Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1990-12-12 06:36:53,1990-12-12 13:06:53,Shan,Nawng Lum,village
20.84,92.577,155.7,3.8,mb,,,,1.5,us,usp0004hy2,2014-11-07T00:47:35.912Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1990-12-10 11:56:56,1990-12-10 18:26:56,Rakhine,"Aung Kyin Mying ( Mrokhami, Burma, Rakhine)",village
